api,rtt_ms
PRIVATE_IP_022,3.916979
PRIVATE_IP_022,5.829096
PRIVATE_IP_022,4.529953
PRIVATE_IP_022,3.294945
PRIVATE_IP_022,5.107164
PRIVATE_IP_022,4.124165
PRIVATE_IP_022,3.395081
PRIVATE_IP_022,5.867958
PRIVATE_IP_022,3.643990
PRIVATE_IP_022,4.059076
PRIVATE_IP_022,4.890919
PRIVATE_IP_022,4.596949
PRIVATE_IP_022,4.235983
PRIVATE_IP_022,3.772020
PRIVATE_IP_022,5.719185
PRIVATE_IP_022,4.143000
PRIVATE_IP_022,5.453110
PRIVATE_IP_022,3.421068
PRIVATE_IP_022,5.017996
PRIVATE_IP_022,3.914118
PRIVATE_IP_022,3.683805
PRIVATE_IP_022,4.780054
PRIVATE_IP_022,3.287077
PRIVATE_IP_022,4.664898
PRIVATE_IP_022,3.710032
PRIVATE_IP_022,5.684137
PRIVATE_IP_022,4.254103
PRIVATE_IP_022,3.665924
PRIVATE_IP_022,4.698992
PRIVATE_IP_022,4.334927
PRIVATE_IP_022,3.504992
PRIVATE_IP_022,3.246784
PRIVATE_IP_022,4.948854
PRIVATE_IP_022,3.171921
PRIVATE_IP_022,4.219055
PRIVATE_IP_022,3.732204
PRIVATE_IP_022,3.849983
PRIVATE_IP_022,3.689051
PRIVATE_IP_022,4.904985
PRIVATE_IP_022,2.853155
PRIVATE_IP_022,4.753113
PRIVATE_IP_022,3.011942
PRIVATE_IP_022,3.936768
PRIVATE_IP_022,4.034996
PRIVATE_IP_022,5.016088
PRIVATE_IP_022,3.263235
PRIVATE_IP_022,4.008055
PRIVATE_IP_022,3.248215
PRIVATE_IP_022,3.464937
PRIVATE_IP_022,3.457069
PRIVATE_IP_022,4.150867
PRIVATE_IP_022,4.738092
PRIVATE_IP_022,3.650188
PRIVATE_IP_022,4.018784
PRIVATE_IP_022,6.028175
PRIVATE_IP_022,3.518105
PRIVATE_IP_022,3.113031
PRIVATE_IP_022,3.464937
PRIVATE_IP_022,5.666018
PRIVATE_IP_022,4.070997
PRIVATE_IP_022,3.932953
