frame_index,time_epoch,src_ip,dst_ip,src_port,dst_port,direction,payload_bytes,syn,fin,rst,ack,probable_retransmission
8791,1781798432.0804944,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,11,0,0,0,1,0
8792,1781798432.08181,PRIVATE_IP_015,PRIVATE_IP_001,502,49162,response,53,0,0,0,1,0
8793,1781798432.0818608,PRIVATE_IP_001,PRIVATE_IP_015,49162,502,query,0,0,0,0,1,0
8794,1781798432.0823932,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,12,0,0,0,1,0
8795,1781798432.08308,PRIVATE_IP_014,PRIVATE_IP_001,502,39968,response,53,0,0,0,1,0
8796,1781798432.0831373,PRIVATE_IP_001,PRIVATE_IP_014,39968,502,query,0,0,0,0,1,0
8797,1781798432.0895436,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,11,0,0,0,1,0
8798,1781798432.1211305,PRIVATE_IP_001,PRIVATE_IP_016,43888,502,query,0,0,0,0,1,0
8799,1781798432.130211,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,0,0,0,0,1,0
8800,1781798432.2936609,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
8801,1781798432.2991822,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,53,0,0,0,1,0
8802,1781798432.2992594,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,0,0,0,0,1,0
8803,1781798432.310262,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
8804,1781798432.317619,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,257,0,0,0,1,0
8805,1781798432.3218596,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
8806,1781798432.3274603,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,185,0,0,0,1,0
8807,1781798432.3301845,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
8808,1781798432.3348837,PRIVATE_IP_001,PRIVATE_IP_018,46478,502,query,12,0,0,0,1,0
8809,1781798432.3349373,PRIVATE_IP_001,PRIVATE_IP_021,45716,502,query,12,0,0,0,1,0
8810,1781798432.334965,PRIVATE_IP_001,PRIVATE_IP_019,49960,502,query,12,0,0,0,1,0
8811,1781798432.335245,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,75,0,0,0,1,0
8812,1781798432.3389192,PRIVATE_IP_019,PRIVATE_IP_001,502,49960,response,209,0,0,0,1,0
8813,1781798432.3389945,PRIVATE_IP_001,PRIVATE_IP_019,49960,502,query,0,0,0,0,1,0
8814,1781798432.3390837,PRIVATE_IP_018,PRIVATE_IP_001,502,46478,response,209,0,0,0,1,0
8815,1781798432.3391256,PRIVATE_IP_001,PRIVATE_IP_018,46478,502,query,0,0,0,0,1,0
8816,1781798432.340086,PRIVATE_IP_021,PRIVATE_IP_001,502,45716,response,209,0,0,0,1,0
8817,1781798432.340173,PRIVATE_IP_001,PRIVATE_IP_021,45716,502,query,0,0,0,0,1,0
8818,1781798432.3563585,PRIVATE_IP_001,PRIVATE_IP_026,51880,502,query,12,0,0,0,1,0
8819,1781798432.357501,PRIVATE_IP_001,PRIVATE_IP_020,52010,502,query,12,0,0,0,1,0
8820,1781798432.358509,PRIVATE_IP_026,PRIVATE_IP_001,502,51880,response,69,0,0,0,1,0
8821,1781798432.35861,PRIVATE_IP_001,PRIVATE_IP_026,51880,502,query,0,0,0,0,1,0
8822,1781798432.3628154,PRIVATE_IP_020,PRIVATE_IP_001,502,52010,response,209,0,0,0,1,0
8823,1781798432.3628914,PRIVATE_IP_001,PRIVATE_IP_020,52010,502,query,0,0,0,0,1,0
8824,1781798432.3761306,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,0,0,0,0,1,0
8825,1781798432.6339593,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,12,0,0,0,1,0
8826,1781798432.6399646,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,181,0,0,0,1,0
8827,1781798432.6400096,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,0,0,0,0,1,0
8828,1781798432.6420562,PRIVATE_IP_001,PRIVATE_IP_012,45342,502,query,0,1,0,0,0,0
8829,1781798432.6431415,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,12,0,0,0,1,0
8830,1781798432.6479306,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,181,0,0,0,1,0
8831,1781798432.6880589,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,0,0,0,0,1,0
8832,1781798433.0415297,PRIVATE_IP_001,PRIVATE_IP_016,50888,502,query,0,1,0,0,0,0
8833,1781798433.0415738,PRIVATE_IP_001,PRIVATE_IP_018,38814,502,query,0,1,0,0,0,0
8834,1781798433.0416079,PRIVATE_IP_001,PRIVATE_IP_019,36086,502,query,0,1,0,0,0,0
8835,1781798433.0416346,PRIVATE_IP_001,PRIVATE_IP_021,48950,502,query,0,1,0,0,0,0
8836,1781798433.0416644,PRIVATE_IP_001,PRIVATE_IP_016,50900,502,query,0,1,0,0,0,0
8837,1781798433.041691,PRIVATE_IP_001,PRIVATE_IP_022,34314,502,query,0,1,0,0,0,0
8838,1781798433.044155,PRIVATE_IP_018,PRIVATE_IP_001,502,38814,response,0,1,0,0,1,0
8839,1781798433.0442326,PRIVATE_IP_001,PRIVATE_IP_018,38814,502,query,0,0,0,0,1,0
8840,1781798433.0442789,PRIVATE_IP_021,PRIVATE_IP_001,502,48950,response,0,1,0,0,1,0
8841,1781798433.0443194,PRIVATE_IP_001,PRIVATE_IP_021,48950,502,query,0,0,0,0,1,0
8842,1781798433.0443351,PRIVATE_IP_001,PRIVATE_IP_018,38814,502,query,0,0,1,0,1,0
8843,1781798433.0444314,PRIVATE_IP_016,PRIVATE_IP_001,502,50888,response,0,1,0,0,1,0
8844,1781798433.044473,PRIVATE_IP_001,PRIVATE_IP_016,50888,502,query,0,0,0,0,1,0
8845,1781798433.0446599,PRIVATE_IP_019,PRIVATE_IP_001,502,36086,response,0,1,0,0,1,0
8846,1781798433.0447028,PRIVATE_IP_001,PRIVATE_IP_019,36086,502,query,0,0,0,0,1,0
8847,1781798433.044913,PRIVATE_IP_022,PRIVATE_IP_001,502,34314,response,0,1,0,0,1,0
8848,1781798433.0449543,PRIVATE_IP_001,PRIVATE_IP_022,34314,502,query,0,0,0,0,1,0
8849,1781798433.0450008,PRIVATE_IP_001,PRIVATE_IP_021,48950,502,query,0,0,1,0,1,0
8850,1781798433.0451448,PRIVATE_IP_001,PRIVATE_IP_016,50888,502,query,0,0,1,0,1,0
8851,1781798433.0452151,PRIVATE_IP_001,PRIVATE_IP_019,36086,502,query,0,0,1,0,1,0
8852,1781798433.0452495,PRIVATE_IP_001,PRIVATE_IP_022,34314,502,query,0,0,1,0,1,0
8853,1781798433.0462449,PRIVATE_IP_016,PRIVATE_IP_001,502,50900,response,0,1,0,0,1,0
8854,1781798433.046309,PRIVATE_IP_001,PRIVATE_IP_016,50900,502,query,0,0,0,0,1,0
8855,1781798433.0463247,PRIVATE_IP_001,PRIVATE_IP_016,50900,502,query,0,0,1,0,1,0
8856,1781798433.048186,PRIVATE_IP_016,PRIVATE_IP_001,502,50888,response,0,0,0,0,1,0
8857,1781798433.0484111,PRIVATE_IP_018,PRIVATE_IP_001,502,38814,response,0,0,0,0,1,0
8858,1781798433.0484772,PRIVATE_IP_019,PRIVATE_IP_001,502,36086,response,0,0,0,0,1,0
8859,1781798433.0485342,PRIVATE_IP_021,PRIVATE_IP_001,502,48950,response,0,0,0,0,1,0
8860,1781798433.0496383,PRIVATE_IP_022,PRIVATE_IP_001,502,34314,response,0,0,0,0,1,0
8861,1781798433.0504515,PRIVATE_IP_021,PRIVATE_IP_001,502,48950,response,0,0,1,0,1,0
8862,1781798433.050515,PRIVATE_IP_001,PRIVATE_IP_021,48950,502,query,0,0,0,0,1,0
8863,1781798433.0511134,PRIVATE_IP_016,PRIVATE_IP_001,502,50900,response,0,0,0,0,1,0
8864,1781798433.0511832,PRIVATE_IP_019,PRIVATE_IP_001,502,36086,response,0,0,1,0,1,0
8865,1781798433.0512202,PRIVATE_IP_001,PRIVATE_IP_019,36086,502,query,0,0,0,0,1,0
8866,1781798433.0513172,PRIVATE_IP_018,PRIVATE_IP_001,502,38814,response,0,0,1,0,1,0
8867,1781798433.0513513,PRIVATE_IP_001,PRIVATE_IP_018,38814,502,query,0,0,0,0,1,0
8868,1781798433.0532334,PRIVATE_IP_022,PRIVATE_IP_001,502,34314,response,0,0,1,0,1,0
8869,1781798433.0532722,PRIVATE_IP_001,PRIVATE_IP_022,34314,502,query,0,0,0,0,1,0
8870,1781798433.0552523,PRIVATE_IP_001,PRIVATE_IP_019,47096,502,query,12,0,0,0,1,0
8871,1781798433.0553946,PRIVATE_IP_001,PRIVATE_IP_017,41742,502,query,12,0,0,0,1,0
8872,1781798433.0554845,PRIVATE_IP_001,PRIVATE_IP_010,60608,502,query,12,0,0,0,1,0
8873,1781798433.0555167,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,12,0,0,0,1,0
8874,1781798433.0560722,PRIVATE_IP_016,PRIVATE_IP_001,502,50888,response,0,0,1,0,1,0
8875,1781798433.0561142,PRIVATE_IP_001,PRIVATE_IP_016,50888,502,query,0,0,0,0,1,0
8876,1781798433.0567925,PRIVATE_IP_010,PRIVATE_IP_001,502,60608,response,0,0,0,0,1,0
8877,1781798433.0584223,PRIVATE_IP_019,PRIVATE_IP_001,502,47096,response,11,0,0,0,1,0
8878,1781798433.0585155,PRIVATE_IP_001,PRIVATE_IP_019,47096,502,query,0,0,0,0,1,0
8879,1781798433.0585725,PRIVATE_IP_016,PRIVATE_IP_001,502,50900,response,0,0,1,0,1,0
8880,1781798433.05862,PRIVATE_IP_001,PRIVATE_IP_016,50900,502,query,0,0,0,0,1,0
8881,1781798433.058754,PRIVATE_IP_017,PRIVATE_IP_001,502,41742,response,0,0,0,0,1,0
8882,1781798433.0629942,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,159,0,0,0,1,0
8883,1781798433.0630994,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,0,0,0,0,1,0
8884,1781798433.0710807,PRIVATE_IP_017,PRIVATE_IP_001,502,41742,response,9,0,0,0,1,0
8885,1781798433.0711637,PRIVATE_IP_001,PRIVATE_IP_017,41742,502,query,0,0,0,0,1,0
8886,1781798433.0718017,PRIVATE_IP_010,PRIVATE_IP_001,502,60608,response,53,0,0,0,1,0
8887,1781798433.0718546,PRIVATE_IP_001,PRIVATE_IP_010,60608,502,query,0,0,0,0,1,0
8888,1781798433.296576,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
8889,1781798433.3001792,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,53,0,0,0,1,0
8890,1781798433.3002374,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,0,0,0,0,1,0
8891,1781798433.311127,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
8892,1781798433.3155046,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,257,0,0,0,1,0
8893,1781798433.3177402,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
8894,1781798433.3243797,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,185,0,0,0,1,0
8895,1781798433.3292444,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
8896,1781798433.3357067,PRIVATE_IP_001,PRIVATE_IP_018,46478,502,query,12,0,0,0,1,0
8897,1781798433.335758,PRIVATE_IP_001,PRIVATE_IP_021,45716,502,query,12,0,0,0,1,0
8898,1781798433.3359916,PRIVATE_IP_001,PRIVATE_IP_019,49960,502,query,12,0,0,0,1,0
8899,1781798433.338311,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,75,0,0,0,1,0
8900,1781798433.3393269,PRIVATE_IP_018,PRIVATE_IP_001,502,46478,response,209,0,0,0,1,0
8901,1781798433.3393536,PRIVATE_IP_001,PRIVATE_IP_018,46478,502,query,0,0,0,0,1,0
8902,1781798433.339923,PRIVATE_IP_021,PRIVATE_IP_001,502,45716,response,209,0,0,0,1,0
8903,1781798433.3399491,PRIVATE_IP_001,PRIVATE_IP_021,45716,502,query,0,0,0,0,1,0
8904,1781798433.3417406,PRIVATE_IP_019,PRIVATE_IP_001,502,49960,response,209,0,0,0,1,0
8905,1781798433.3417919,PRIVATE_IP_001,PRIVATE_IP_019,49960,502,query,0,0,0,0,1,0
8906,1781798433.3572035,PRIVATE_IP_001,PRIVATE_IP_026,51880,502,query,12,0,0,0,1,0
8907,1781798433.357347,PRIVATE_IP_001,PRIVATE_IP_020,52010,502,query,12,0,0,0,1,0
8908,1781798433.3594673,PRIVATE_IP_026,PRIVATE_IP_001,502,51880,response,69,0,0,0,1,0
8909,1781798433.359504,PRIVATE_IP_001,PRIVATE_IP_026,51880,502,query,0,0,0,0,1,0
8910,1781798433.3615866,PRIVATE_IP_020,PRIVATE_IP_001,502,52010,response,209,0,0,0,1,0
8911,1781798433.3616111,PRIVATE_IP_001,PRIVATE_IP_020,52010,502,query,0,0,0,0,1,0
8912,1781798433.379171,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,0,0,0,0,1,0
8913,1781798433.6352975,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,12,0,0,0,1,0
8914,1781798433.6420078,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,181,0,0,0,1,0
8915,1781798433.6421652,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,0,0,0,0,1,0
8916,1781798433.6457226,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,12,0,0,0,1,0
8917,1781798433.655068,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,181,0,0,0,1,0
8918,1781798433.6662214,PRIVATE_IP_001,PRIVATE_IP_012,45342,502,query,0,1,0,0,0,0
8919,1781798433.6961505,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,0,0,0,0,1,0
8920,1781798433.8112693,PRIVATE_IP_001,PRIVATE_IP_011,56216,502,query,0,1,0,0,0,0
8921,1781798434.0418322,PRIVATE_IP_001,PRIVATE_IP_016,50914,502,query,0,1,0,0,0,0
8922,1781798434.04189,PRIVATE_IP_001,PRIVATE_IP_018,38816,502,query,0,1,0,0,0,0
8923,1781798434.0419154,PRIVATE_IP_001,PRIVATE_IP_019,36100,502,query,0,1,0,0,0,0
8924,1781798434.041938,PRIVATE_IP_001,PRIVATE_IP_021,48964,502,query,0,1,0,0,0,0
8925,1781798434.0419648,PRIVATE_IP_001,PRIVATE_IP_016,50916,502,query,0,1,0,0,0,0
8926,1781798434.0419922,PRIVATE_IP_001,PRIVATE_IP_022,34318,502,query,0,1,0,0,0,0
8927,1781798434.0443995,PRIVATE_IP_016,PRIVATE_IP_001,502,50914,response,0,1,0,0,1,0
8928,1781798434.044469,PRIVATE_IP_001,PRIVATE_IP_016,50914,502,query,0,0,0,0,1,0
8929,1781798434.044695,PRIVATE_IP_001,PRIVATE_IP_016,50914,502,query,0,0,1,0,1,0
8930,1781798434.0458174,PRIVATE_IP_019,PRIVATE_IP_001,502,36100,response,0,1,0,0,1,0
8931,1781798434.0458694,PRIVATE_IP_001,PRIVATE_IP_019,36100,502,query,0,0,0,0,1,0
8932,1781798434.0459018,PRIVATE_IP_018,PRIVATE_IP_001,502,38816,response,0,1,0,0,1,0
8933,1781798434.0459194,PRIVATE_IP_001,PRIVATE_IP_019,36100,502,query,0,0,1,0,1,0
8934,1781798434.0459306,PRIVATE_IP_001,PRIVATE_IP_018,38816,502,query,0,0,0,0,1,0
8935,1781798434.0459588,PRIVATE_IP_021,PRIVATE_IP_001,502,48964,response,0,1,0,0,1,0
8936,1781798434.0459843,PRIVATE_IP_001,PRIVATE_IP_021,48964,502,query,0,0,0,0,1,0
8937,1781798434.0459914,PRIVATE_IP_001,PRIVATE_IP_018,38816,502,query,0,0,1,0,1,0
8938,1781798434.0460458,PRIVATE_IP_001,PRIVATE_IP_021,48964,502,query,0,0,1,0,1,0
8939,1781798434.0460916,PRIVATE_IP_022,PRIVATE_IP_001,502,34318,response,0,1,0,0,1,0
8940,1781798434.0461466,PRIVATE_IP_001,PRIVATE_IP_022,34318,502,query,0,0,0,0,1,0
8941,1781798434.0461586,PRIVATE_IP_001,PRIVATE_IP_022,34318,502,query,0,0,1,0,1,0
8942,1781798434.0463803,PRIVATE_IP_016,PRIVATE_IP_001,502,50916,response,0,1,0,0,1,0
8943,1781798434.0464218,PRIVATE_IP_001,PRIVATE_IP_016,50916,502,query,0,0,0,0,1,0
8944,1781798434.046475,PRIVATE_IP_001,PRIVATE_IP_016,50916,502,query,0,0,1,0,1,0
8945,1781798434.0496364,PRIVATE_IP_019,PRIVATE_IP_001,502,36100,response,0,0,0,0,1,0
8946,1781798434.0497115,PRIVATE_IP_018,PRIVATE_IP_001,502,38816,response,0,0,0,0,1,0
8947,1781798434.049771,PRIVATE_IP_021,PRIVATE_IP_001,502,48964,response,0,0,0,0,1,0
8948,1781798434.0500739,PRIVATE_IP_016,PRIVATE_IP_001,502,50914,response,0,0,0,0,1,0
8949,1781798434.0506208,PRIVATE_IP_022,PRIVATE_IP_001,502,34318,response,0,0,0,0,1,0
8950,1781798434.0517697,PRIVATE_IP_021,PRIVATE_IP_001,502,48964,response,0,0,1,0,1,0
8951,1781798434.051824,PRIVATE_IP_001,PRIVATE_IP_021,48964,502,query,0,0,0,0,1,0
8952,1781798434.0519652,PRIVATE_IP_016,PRIVATE_IP_001,502,50916,response,0,0,0,0,1,0
8953,1781798434.0520608,PRIVATE_IP_019,PRIVATE_IP_001,502,36100,response,0,0,1,0,1,0
8954,1781798434.0520976,PRIVATE_IP_001,PRIVATE_IP_019,36100,502,query,0,0,0,0,1,0
8955,1781798434.0521348,PRIVATE_IP_018,PRIVATE_IP_001,502,38816,response,0,0,1,0,1,0
8956,1781798434.0521667,PRIVATE_IP_001,PRIVATE_IP_018,38816,502,query,0,0,0,0,1,0
8957,1781798434.0552576,PRIVATE_IP_001,PRIVATE_IP_016,43888,502,query,12,0,0,0,1,0
8958,1781798434.056428,PRIVATE_IP_001,PRIVATE_IP_018,40184,502,query,12,0,0,0,1,0
8959,1781798434.0564816,PRIVATE_IP_001,PRIVATE_IP_013,34650,502,query,12,0,0,0,1,0
8960,1781798434.056516,PRIVATE_IP_001,PRIVATE_IP_015,49162,502,query,12,0,0,0,1,0
8961,1781798434.0565488,PRIVATE_IP_001,PRIVATE_IP_014,39968,502,query,12,0,0,0,1,0
8962,1781798434.0565827,PRIVATE_IP_001,PRIVATE_IP_020,41420,502,query,12,0,0,0,1,0
8963,1781798434.0565932,PRIVATE_IP_022,PRIVATE_IP_001,502,34318,response,0,0,1,0,1,0
8964,1781798434.0566113,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,12,0,0,0,1,0
8965,1781798434.056665,PRIVATE_IP_001,PRIVATE_IP_022,34318,502,query,0,0,0,0,1,0
8966,1781798434.057908,PRIVATE_IP_013,PRIVATE_IP_001,502,34650,response,0,0,0,0,1,0
8967,1781798434.057981,PRIVATE_IP_015,PRIVATE_IP_001,502,49162,response,0,0,0,0,1,0
8968,1781798434.0580654,PRIVATE_IP_014,PRIVATE_IP_001,502,39968,response,0,0,0,0,1,0
8969,1781798434.05826,PRIVATE_IP_016,PRIVATE_IP_001,502,50914,response,0,0,1,0,1,0
8970,1781798434.058306,PRIVATE_IP_001,PRIVATE_IP_016,50914,502,query,0,0,0,0,1,0
8971,1781798434.060562,PRIVATE_IP_018,PRIVATE_IP_001,502,40184,response,11,0,0,0,1,0
8972,1781798434.0606296,PRIVATE_IP_001,PRIVATE_IP_018,40184,502,query,0,0,0,0,1,0
8973,1781798434.0607681,PRIVATE_IP_016,PRIVATE_IP_001,502,50916,response,0,0,1,0,1,0
8974,1781798434.0608025,PRIVATE_IP_001,PRIVATE_IP_016,50916,502,query,0,0,0,0,1,0
8975,1781798434.0625193,PRIVATE_IP_020,PRIVATE_IP_001,502,41420,response,161,0,0,0,1,0
8976,1781798434.062584,PRIVATE_IP_001,PRIVATE_IP_020,41420,502,query,0,0,0,0,1,0
8977,1781798434.0629935,PRIVATE_IP_016,PRIVATE_IP_001,502,43888,response,11,0,0,0,1,0
8978,1781798434.0630949,PRIVATE_IP_001,PRIVATE_IP_016,43888,502,query,0,0,0,0,1,0
8979,1781798434.06606,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,159,0,0,0,1,0
8980,1781798434.0661116,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,0,0,0,0,1,0
8981,1781798434.0661464,PRIVATE_IP_001,PRIVATE_IP_016,43888,502,query,12,0,0,0,1,0
8982,1781798434.0684454,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,12,0,0,0,1,0
8983,1781798434.071104,PRIVATE_IP_016,PRIVATE_IP_001,502,43888,response,11,0,0,0,1,0
8984,1781798434.071718,PRIVATE_IP_015,PRIVATE_IP_001,502,49162,response,53,0,0,0,1,0
8985,1781798434.0717921,PRIVATE_IP_001,PRIVATE_IP_015,49162,502,query,0,0,0,0,1,0
8986,1781798434.0725353,PRIVATE_IP_013,PRIVATE_IP_001,502,34650,response,53,0,0,0,1,0
8987,1781798434.0725827,PRIVATE_IP_001,PRIVATE_IP_013,34650,502,query,0,0,0,0,1,0
8988,1781798434.075473,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,11,0,0,0,1,0
8989,1781798434.0789855,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,12,0,0,0,1,0
8990,1781798434.0798705,PRIVATE_IP_014,PRIVATE_IP_001,502,39968,response,53,0,0,0,1,0
8991,1781798434.0799139,PRIVATE_IP_001,PRIVATE_IP_014,39968,502,query,0,0,0,0,1,0
8992,1781798434.085435,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,11,0,0,0,1,0
8993,1781798434.113105,PRIVATE_IP_001,PRIVATE_IP_016,43888,502,query,0,0,0,0,1,0
8994,1781798434.126091,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,0,0,0,0,1,0
8995,1781798434.2956407,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
8996,1781798434.3023133,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,53,0,0,0,1,0
8997,1781798434.3024197,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,0,0,0,0,1,0
8998,1781798434.3112411,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
8999,1781798434.3155832,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,257,0,0,0,1,0
9000,1781798434.3211691,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
9001,1781798434.3243167,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,185,0,0,0,1,0
9002,1781798434.3308365,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,12,0,0,0,1,0
9003,1781798434.337389,PRIVATE_IP_001,PRIVATE_IP_018,46478,502,query,12,0,0,0,1,0
9004,1781798434.3374681,PRIVATE_IP_001,PRIVATE_IP_021,45716,502,query,12,0,0,0,1,0
9005,1781798434.3375018,PRIVATE_IP_001,PRIVATE_IP_019,49960,502,query,12,0,0,0,1,0
9006,1781798434.3381262,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,75,0,0,0,1,0
9007,1781798434.3410826,PRIVATE_IP_018,PRIVATE_IP_001,502,46478,response,209,0,0,0,1,0
9008,1781798434.3411593,PRIVATE_IP_001,PRIVATE_IP_018,46478,502,query,0,0,0,0,1,0
9009,1781798434.3420324,PRIVATE_IP_021,PRIVATE_IP_001,502,45716,response,209,0,0,0,1,0
9010,1781798434.342082,PRIVATE_IP_001,PRIVATE_IP_021,45716,502,query,0,0,0,0,1,0
9011,1781798434.3426592,PRIVATE_IP_019,PRIVATE_IP_001,502,49960,response,209,0,0,0,1,0
9012,1781798434.3427036,PRIVATE_IP_001,PRIVATE_IP_019,49960,502,query,0,0,0,0,1,0
9013,1781798434.3553736,PRIVATE_IP_001,PRIVATE_IP_026,51880,502,query,12,0,0,0,1,0
9014,1781798434.3554149,PRIVATE_IP_001,PRIVATE_IP_020,52010,502,query,12,0,0,0,1,0
9015,1781798434.357481,PRIVATE_IP_026,PRIVATE_IP_001,502,51880,response,69,0,0,0,1,0
9016,1781798434.3575714,PRIVATE_IP_001,PRIVATE_IP_026,51880,502,query,0,0,0,0,1,0
9017,1781798434.3606508,PRIVATE_IP_020,PRIVATE_IP_001,502,52010,response,209,0,0,0,1,0
9018,1781798434.3607163,PRIVATE_IP_001,PRIVATE_IP_020,52010,502,query,0,0,0,0,1,0
9019,1781798434.379062,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,0,0,0,0,1,0
9020,1781798434.6389773,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,12,0,0,0,1,0
9021,1781798434.6460562,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,181,0,0,0,1,0
9022,1781798434.6461535,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,0,0,0,0,1,0
9023,1781798434.6511154,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,12,0,0,0,1,0
9024,1781798434.6592176,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,181,0,0,0,1,0
9025,1781798434.6901996,PRIVATE_IP_001,PRIVATE_IP_012,45342,502,query,0,1,0,0,0,0
9026,1781798434.700138,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,0,0,0,0,1,0
9027,1781798434.8181496,PRIVATE_IP_001,PRIVATE_IP_011,56216,502,query,0,1,0,0,0,0
9028,1781798435.050649,PRIVATE_IP_001,PRIVATE_IP_016,50918,502,query,0,1,0,0,0,0
9029,1781798435.0506983,PRIVATE_IP_001,PRIVATE_IP_018,38818,502,query,0,1,0,0,0,0
9030,1781798435.0507247,PRIVATE_IP_001,PRIVATE_IP_019,36102,502,query,0,1,0,0,0,0
9031,1781798435.050762,PRIVATE_IP_001,PRIVATE_IP_021,48976,502,query,0,1,0,0,0,0
9032,1781798435.05079,PRIVATE_IP_001,PRIVATE_IP_016,50930,502,query,0,1,0,0,0,0
9033,1781798435.050812,PRIVATE_IP_001,PRIVATE_IP_022,34324,502,query,0,1,0,0,0,0
9034,1781798435.052905,PRIVATE_IP_018,PRIVATE_IP_001,502,38818,response,0,1,0,0,1,0
9035,1781798435.0529616,PRIVATE_IP_001,PRIVATE_IP_018,38818,502,query,0,0,0,0,1,0
9036,1781798435.0534425,PRIVATE_IP_016,PRIVATE_IP_001,502,50918,response,0,1,0,0,1,0
9037,1781798435.0534728,PRIVATE_IP_001,PRIVATE_IP_018,38818,502,query,0,0,1,0,1,0
9038,1781798435.053491,PRIVATE_IP_001,PRIVATE_IP_016,50918,502,query,0,0,0,0,1,0
9039,1781798435.053625,PRIVATE_IP_001,PRIVATE_IP_016,50918,502,query,0,0,1,0,1,0
9040,1781798435.0539315,PRIVATE_IP_022,PRIVATE_IP_001,502,34324,response,0,1,0,0,1,0
9041,1781798435.0539773,PRIVATE_IP_001,PRIVATE_IP_022,34324,502,query,0,0,0,0,1,0
9042,1781798435.054039,PRIVATE_IP_021,PRIVATE_IP_001,502,48976,response,0,1,0,0,1,0
9043,1781798435.0540783,PRIVATE_IP_001,PRIVATE_IP_021,48976,502,query,0,0,0,0,1,0
9044,1781798435.054688,PRIVATE_IP_019,PRIVATE_IP_001,502,36102,response,0,1,0,0,1,0
