Linux 6.8.0-55-generic (ubuntu) 	18/06/26 	_x86_64_	(8 CPU)

12:11:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:15       1    6,12    0,00    4,08    0,00    0,00    1,02    0,00    0,00    0,00   88,78
12:11:15       2    4,95    0,00    5,94    0,00    0,00    0,99    0,00    0,00    0,00   88,12
12:11:15       3    3,03    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   91,92
12:11:15       4    5,00    0,00    5,00    0,00    0,00    0,00    0,00    0,00    0,00   90,00
12:11:15       5   13,40    0,00    5,15    0,00    0,00    0,00    0,00    0,00    0,00   81,44
12:11:15       6   10,00    0,00    5,00    0,00    0,00    1,00    0,00    0,00    0,00   84,00
12:11:15       7    6,00    0,00    3,00    0,00    0,00    1,00    0,00    0,00    0,00   90,00

12:11:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:16     all    9,45    0,00    2,64    0,00    0,00    0,25    0,00    0,00    0,00   87,66
12:11:16       0    1,98    0,00    3,96    0,00    0,00    1,98    0,00    0,00    0,00   92,08
12:11:16       1    9,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   88,00
12:11:16       2   11,11    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   86,87
12:11:16       3    9,09    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   86,87
12:11:16       4    8,08    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   90,91
12:11:16       5   10,10    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   87,88
12:11:16       6   22,45    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   74,49
12:11:16       7    4,04    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   93,94

12:11:16     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:17     all    4,03    0,00    2,14    0,13    0,00    0,25    0,00    0,00    0,00   93,45
12:11:17       0    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
12:11:17       1    2,04    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,94
12:11:17       2   22,22    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   72,73
12:11:17       3    3,03    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   93,94
12:11:17       4    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
12:11:17       5    2,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   95,00
12:11:17       6    1,00    0,00    2,00    1,00    0,00    0,00    0,00    0,00    0,00   96,00
12:11:17       7    0,00    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   97,98

12:11:17     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:18     all    4,64    0,00    2,01    0,00    0,00    0,63    0,00    0,00    0,00   92,73
12:11:18       0    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
12:11:18       1    3,03    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   94,95
12:11:18       2   24,00    0,00    4,00    0,00    0,00    1,00    0,00    0,00    0,00   71,00
12:11:18       3    3,92    0,00    3,92    0,00    0,00    0,98    0,00    0,00    0,00   91,18
12:11:18       4    1,98    0,00    2,97    0,00    0,00    0,99    0,00    0,00    0,00   94,06
12:11:18       5    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
12:11:18       6    1,01    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   96,97
12:11:18       7    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98

12:11:18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:19     all    4,54    0,00    2,14    0,13    0,00    0,00    0,00    0,00    0,00   93,19
12:11:19       0    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
12:11:19       1    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
12:11:19       2   24,49    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   71,43
12:11:19       3    2,02    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   94,95
12:11:19       4    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96
12:11:19       5    2,00    0,00    2,00    1,00    0,00    0,00    0,00    0,00    0,00   95,00
12:11:19       6    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
12:11:19       7    2,02    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   94,95

12:11:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:20     all    5,92    0,00    3,65    0,00    0,00    0,50    0,00    0,00    0,00   89,92
12:11:20       0    3,96    0,00    3,96    0,00    0,00    1,98    0,00    0,00    0,00   90,10
12:11:20       1    4,08    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   92,86
12:11:20       2   23,23    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   71,72
12:11:20       3    3,06    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   93,88
12:11:20       4    3,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
12:11:20       5    4,08    0,00    5,10    0,00    0,00    0,00    0,00    0,00    0,00   90,82
12:11:20       6    2,97    0,00    2,97    0,00    0,00    0,99    0,00    0,00    0,00   93,07
12:11:20       7    3,03    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   92,93

12:11:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:21     all    4,67    0,00    1,64    0,25    0,00    0,25    0,00    0,00    0,00   93,19
12:11:21       0    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
12:11:21       1    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97
12:11:21       2   24,24    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   71,72
12:11:21       3    4,04    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   91,92
12:11:21       4    2,00    0,00    1,00    1,00    0,00    0,00    0,00    0,00    0,00   96,00
12:11:21       5    1,02    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,98
12:11:21       6    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
12:11:21       7    2,00    0,00    3,00    1,00    0,00    0,00    0,00    0,00    0,00   94,00

12:11:21     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:22     all    4,40    0,00    2,14    0,13    0,00    0,25    0,00    0,00    0,00   93,08
12:11:22       0    1,01    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   95,96
12:11:22       1    2,04    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   97,96
12:11:22       2   23,23    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   71,72
12:11:22       3    3,03    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   94,95
12:11:22       4    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96
12:11:22       5    1,98    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   95,05
12:11:22       6    1,00    0,00    1,00    1,00    0,00    0,00    0,00    0,00    0,00   97,00
12:11:22       7    1,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00

12:11:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:23     all    4,15    0,00    1,64    0,13    0,00    0,38    0,00    0,00    0,00   93,71
12:11:23       0    2,00    0,00    0,00    0,00    0,00    1,00    0,00    0,00    0,00   97,00
12:11:23       1    2,02    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   95,96
12:11:23       2   22,45    0,00    3,06    0,00    0,00    1,02    0,00    0,00    0,00   73,47
12:11:23       3    3,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   93,00
12:11:23       4    2,00    0,00    2,00    1,00    0,00    0,00    0,00    0,00    0,00   95,00
12:11:23       5    1,01    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,99
12:11:23       6    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99
12:11:23       7    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00

12:11:23     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:24     all    4,94    0,00    2,78    0,00    0,00    0,13    0,00    0,00    0,00   92,15
12:11:24       0    3,03    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   94,95
12:11:24       1    3,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00
12:11:24       2   16,33    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   79,59
12:11:24       3    2,04    0,00    3,06    0,00    0,00    1,02    0,00    0,00    0,00   93,88
12:11:24       4    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
12:11:24       5    3,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   93,00
12:11:24       6    7,14    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   90,82
12:11:24       7    4,04    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   92,93

12:11:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:25     all    6,15    0,00    3,01    0,25    0,00    0,25    0,00    0,00    0,00   90,34
12:11:25       0   13,86    0,00    3,96    0,00    0,00    0,99    0,00    0,00    0,00   81,19
12:11:25       1    3,06    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   94,90
12:11:25       2    3,00    0,00    1,00    1,00    0,00    1,00    0,00    0,00    0,00   94,00
12:11:25       3    4,95    0,00    3,96    0,99    0,00    0,00    0,00    0,00    0,00   90,10
12:11:25       4    4,04    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   93,94
12:11:25       5    2,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00
12:11:25       6   15,15    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   80,81
12:11:25       7    3,03    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   92,93

12:11:25     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:26     all    6,04    0,00    2,77    0,13    0,00    0,63    0,00    0,00    0,00   90,44
12:11:26       0   24,24    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   71,72
12:11:26       1    6,12    0,00    5,10    0,00    0,00    0,00    0,00    0,00    0,00   88,78
12:11:26       2    4,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   93,00
12:11:26       3    3,03    0,00    5,05    0,00    0,00    1,01    0,00    0,00    0,00   90,91
12:11:26       4    2,97    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   94,06
12:11:26       5    4,04    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   93,94
12:11:26       6    1,02    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,98
12:11:26       7    2,97    0,00    2,97    0,99    0,00    0,99    0,00    0,00    0,00   92,08

12:11:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:27     all    8,44    0,00    2,02    0,13    0,00    0,25    0,00    0,00    0,00   89,17
12:11:27       0   29,29    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   66,67
12:11:27       1    3,03    0,00    3,03    1,01    0,00    0,00    0,00    0,00    0,00   92,93
12:11:27       2    5,05    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   93,94
12:11:27       3    9,09    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   88,89
12:11:27       4    7,07    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   89,90
12:11:27       5    5,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   94,00
12:11:27       6    7,92    0,00    0,99    0,00    0,00    0,99    0,00    0,00    0,00   90,10
12:11:27       7    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94

12:11:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:28     all    4,41    0,00    2,02    0,00    0,00    0,38    0,00    0,00    0,00   93,20
12:11:28       0   23,23    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   72,73
12:11:28       1    1,01    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   95,96
12:11:28       2    2,04    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   96,94
12:11:28       3    2,00    0,00    4,00    0,00    0,00    1,00    0,00    0,00    0,00   93,00
12:11:28       4    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97
12:11:28       5    2,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
12:11:28       6    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
12:11:28       7    2,00    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00

12:11:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:29     all    4,93    0,00    2,02    0,00    0,00    0,13    0,00    0,00    0,00   92,92
12:11:29       0    1,00    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
12:11:29       1    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
12:11:29       2    4,08    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   92,86
12:11:29       3    6,06    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   91,92
12:11:29       4    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96
12:11:29       5   19,19    0,00    4,04    0,00    0,00    1,01    0,00    0,00    0,00   75,76
12:11:29       6    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
12:11:29       7    5,05    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   93,94

12:11:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:30     all    5,95    0,00    3,80    0,13    0,00    0,13    0,00    0,00    0,00   90,00
12:11:30       0    8,08    0,00    5,05    0,00    0,00    0,00    0,00    0,00    0,00   86,87
12:11:30       1   12,24    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   83,67
12:11:30       2    4,08    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   91,84
12:11:30       3    4,08    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   91,84
12:11:30       4    4,04    0,00    3,03    1,01    0,00    0,00    0,00    0,00    0,00   91,92
12:11:30       5    3,03    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   93,94
12:11:30       6    3,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   95,00
12:11:30       7    9,09    0,00    5,05    0,00    0,00    1,01    0,00    0,00    0,00   84,85

12:11:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:31     all    4,75    0,00    2,00    0,25    0,00    0,50    0,00    0,00    0,00   92,50
12:11:31       0   12,00    0,00    2,00    1,00    0,00    1,00    0,00    0,00    0,00   84,00
12:11:31       1    6,06    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   93,94
