Linux 6.8.0-55-generic (ubuntu) 	18/06/26 	_x86_64_	(8 CPU)

12:11:02        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
12:11:59        all      8,63      0,00      2,03      0,00      0,00      0,00      0,25      0,00      0,00     89,09
12:12:00        all      4,36      0,00      2,00      0,25      0,00      0,00      0,37      0,00      0,00     93,02
12:12:01        all      4,55      0,00      1,77      0,13      0,00      0,00      0,13      0,00      0,00     93,43
12:12:02        all      6,68      0,00      4,29      0,13      0,00      0,00      0,50      0,00      0,00     88,40
12:12:03        all      5,56      0,00      2,78      0,00      0,00      0,00      0,25      0,00      0,00     91,41
12:12:04        all      5,28      0,00      3,02      0,13      0,00      0,00      0,25      0,00      0,00     91,32
12:12:05        all      4,28      0,00      2,52      0,00      0,00      0,00      0,13      0,00      0,00     93,08
12:12:06        all      4,76      0,00      2,26      0,00      0,00      0,00      0,63      0,00      0,00     92,36
12:12:07        all      5,54      0,00      3,40      0,13      0,00      0,00      0,13      0,00      0,00     90,81
12:12:08        all      5,06      0,00      2,78      0,25      0,00      0,00      0,13      0,00      0,00     91,77
12:12:09        all      4,77      0,00      2,01      0,25      0,00      0,00      0,38      0,00      0,00     92,59
12:12:10        all      4,16      0,00      1,89      0,00      0,00      0,00      0,25      0,00      0,00     93,69
12:12:11        all      8,17      0,00      1,76      0,25      0,00      0,00      0,25      0,00      0,00     89,57
12:12:12        all      5,53      0,00      3,27      0,00      0,00      0,00      0,38      0,00      0,00     90,82
12:12:13        all      4,01      0,00      1,50      0,13      0,00      0,00      0,50      0,00      0,00     93,86
12:12:14        all      5,58      0,00      2,79      0,00      0,00      0,00      0,13      0,00      0,00     91,51
12:12:15        all      4,66      0,00      1,89      0,00      0,00      0,00      0,25      0,00      0,00     93,20
12:12:16        all      8,70      0,00      4,16      0,00      0,00      0,00      0,25      0,00      0,00     86,89
12:12:17        all      4,28      0,00      2,27      0,25      0,00      0,00      0,63      0,00      0,00     92,57
12:12:18        all      6,16      0,00      3,64      0,00      0,00      0,00      0,25      0,00      0,00     89,95
12:12:19        all      4,29      0,00      1,89      0,13      0,00      0,00      0,13      0,00      0,00     93,56
12:12:20        all      3,90      0,00      1,51      0,00      0,00      0,00      0,13      0,00      0,00     94,47
12:12:21        all      3,65      0,00      2,01      0,13      0,00      0,00      0,13      0,00      0,00     94,09
12:12:22        all     10,18      0,00      2,76      0,00      0,00      0,00      0,38      0,00      0,00     86,68
12:12:23        all      5,76      0,00      3,88      0,25      0,00      0,00      0,75      0,00      0,00     89,35
12:12:24        all      5,93      0,00      3,03      0,25      0,00      0,00      0,13      0,00      0,00     90,66
12:12:25        all      4,18      0,00      2,15      0,00      0,00      0,00      0,13      0,00      0,00     93,54
12:12:26        all      4,90      0,00      2,89      0,13      0,00      0,00      0,25      0,00      0,00     91,83
12:12:27        all      4,53      0,00      2,26      0,13      0,00      0,00      0,25      0,00      0,00     92,83
12:12:28        all      5,40      0,00      3,52      0,00      0,00      0,00      0,25      0,00      0,00     90,83
12:12:29        all      4,55      0,00      1,89      0,00      0,00      0,00      0,13      0,00      0,00     93,43
12:12:30        all      4,17      0,00      1,64      0,00      0,00      0,00      0,13      0,00      0,00     94,06
12:12:31        all      4,16      0,00      2,27      0,25      0,00      0,00      0,25      0,00      0,00     93,07
12:12:32        all      4,27      0,00      1,88      0,00      0,00      0,00      0,25      0,00      0,00     93,59
12:12:33        all     11,08      0,00      4,28      0,13      0,00      0,00      0,38      0,00      0,00     84,13
12:12:34        all      4,88      0,00      2,63      0,13      0,00      0,00      0,25      0,00      0,00     92,12
12:12:35        all      3,66      0,00      1,64      0,25      0,00      0,00      0,13      0,00      0,00     94,32
12:12:36        all      4,53      0,00      2,27      0,00      0,00      0,00      0,38      0,00      0,00     92,82
12:12:37        all      4,04      0,00      2,02      0,13      0,00      0,00      0,00      0,00      0,00     93,81
12:12:38        all      3,91      0,00      1,77      0,00      0,00      0,00      0,25      0,00      0,00     94,07
12:12:39        all      5,03      0,00      3,39      0,25      0,00      0,00      0,25      0,00      0,00     91,08
12:12:40        all      4,54      0,00      2,27      0,00      0,00      0,00      0,25      0,00      0,00     92,94
12:12:41        all      4,14      0,00      2,01      0,13      0,00      0,00      0,50      0,00      0,00     93,22
12:12:42        all      4,03      0,00      2,01      0,00      0,00      0,00      0,00      0,00      0,00     93,96
12:12:43        all      4,03      0,00      1,76      0,13      0,00      0,00      0,25      0,00      0,00     93,83
12:12:44        all      6,20      0,00      4,30      0,25      0,00      0,00      0,38      0,00      0,00     88,86
12:12:45        all      8,92      0,00      1,88      0,00      0,00      0,00      0,25      0,00      0,00     88,94
12:12:46        all      5,43      0,00      3,03      0,00      0,00      0,00      0,25      0,00      0,00     91,29
12:12:47        all      4,29      0,25      2,02      0,00      0,00      0,00      0,13      0,00      0,00     93,31
12:12:48        all      4,27      0,00      2,01      0,00      0,00      0,00      0,25      0,00      0,00     93,47
12:12:49        all      5,77      0,00      3,64      0,25      0,00      0,00      0,50      0,00      0,00     89,84
12:12:50        all      5,04      0,00      2,14      0,13      0,00      0,00      0,25      0,00      0,00     92,44
12:12:51        all      4,28      0,00      2,14      0,13      0,00      0,00      0,13      0,00      0,00     93,33
12:12:52        all      4,27      0,00      1,76      0,00      0,00      0,00      0,50      0,00      0,00     93,48
12:12:53        all      4,04      0,00      1,64      0,13      0,00      0,00      0,13      0,00      0,00     94,07
12:12:54        all      6,52      0,00      3,89      0,25      0,00      0,00      0,38      0,00      0,00     88,96
12:12:55        all      4,67      0,00      2,14      0,00      0,00      0,00      0,00      0,00      0,00     93,19
12:12:56        all      4,55      0,00      2,53      0,00      0,00      0,00      0,38      0,00      0,00     92,55
12:12:57        all     10,09      0,00      2,65      0,00      0,00      0,00      0,13      0,00      0,00     87,14
12:12:58        all      3,77      0,00      1,64      0,25      0,00      0,00      0,75      0,00      0,00     93,58
12:12:59        all      5,40      0,00      2,51      0,13      0,00      0,00      0,13      0,00      0,00     91,83
12:13:00        all      5,61      0,00      4,08      0,00      0,00      0,00      0,00      0,00      0,00     90,32
12:13:01        all      5,27      0,00      2,13      0,00      0,00      0,00      0,38      0,00      0,00     92,22
12:13:02        all      3,91      0,00      1,77      0,13      0,00      0,00      0,25      0,00      0,00     93,94
12:13:03        all      5,27      0,00      2,38      0,13      0,00      0,00      0,25      0,00      0,00     91,97
12:13:04        all      4,65      0,00      2,14      0,25      0,00      0,00      0,38      0,00      0,00     92,58
12:13:05        all      6,42      0,00      3,90      0,25      0,00      0,00      0,38      0,00      0,00     89,04
12:13:06        all      4,68      0,00      2,15      0,00      0,00      0,00      0,13      0,00      0,00     93,05
12:13:07        all      4,68      0,00      2,28      0,00      0,00      0,00      0,25      0,00      0,00     92,79
12:13:08        all      8,69      0,00      2,39      0,00      0,00      0,00      0,25      0,00      0,00     88,66
12:13:09        all      4,29      0,00      1,89      0,00      0,00      0,00      0,13      0,00      0,00     93,69
12:13:10        all      4,67      0,00      3,16      0,13      0,00      0,00      0,38      0,00      0,00     91,67
12:13:11        all      4,66      0,00      2,27      0,25      0,00      0,00      0,13      0,00      0,00     92,70
12:13:12        all      4,78      0,00      2,52      0,13      0,00      0,00      0,25      0,00      0,00     92,33
12:13:13        all      4,39      0,00      1,88      0,25      0,00      0,00      0,50      0,00      0,00     92,98
12:13:14        all      5,28      0,00      2,51      0,00      0,00      0,00      0,25      0,00      0,00     91,96
12:13:15        all      5,92      0,00      3,78      0,00      0,00      0,00      0,25      0,00      0,00     90,05
12:13:16        all      6,08      0,00      3,17      0,00      0,00      0,00      0,38      0,00      0,00     90,37
12:13:17        all      3,89      0,00      1,51      0,13      0,00      0,00      0,25      0,00      0,00     94,22
12:13:18        all      3,77      0,00      1,76      0,13      0,00      0,00      0,13      0,00      0,00     94,21
12:13:19        all      7,54      0,00      1,63      0,00      0,00      0,00      0,50      0,00      0,00     90,33
