server_ip,unit_id,function_base,function_name,reference_num,quantity,register_signature,transactions,rtt_avg_ms,rtt_p95_ms,first_seen,last_seen
PRIVATE_IP_021,1,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,300,7.589379946390788,9.826493263244629,1781802236.8655589,1781802535.9796093
PRIVATE_IP_021,1,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,300,7.3843661944071455,9.592986106872559,1781802236.875837,1781802536.0112085
PRIVATE_IP_021,1,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,150,7.591172854105632,9.863162040710446,1781802237.8461845,1781802535.9544513
PRIVATE_IP_021,1,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,150,7.220226923624675,10.646009445190428,1781802237.8592308,1781802535.9675665
PRIVATE_IP_021,1,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,150,7.726734479268392,10.250425338745114,1781802236.8619118,1781802534.944914
PRIVATE_IP_021,1,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,150,7.947988510131836,11.246967315673828,1781802237.8681834,1781802535.9797878
