frame_index,time_epoch,src_ip,dst_ip,src_port,dst_port,direction,transaction_id,protocol_id,length,unit_id,function_code,function_base,function_name,is_exception,exception_code,reference_num,quantity,byte_count,value_hex,adu_bytes,tcp_payload_bytes,register_signature
1102,1781802295.9041357,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,110,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1112,1781802296.8828616,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,8,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
1113,1781802296.886559,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,111,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1114,1781802296.8889647,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,8,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1116,1781802296.8939166,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,111,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1118,1781802296.897292,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,112,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1119,1781802296.9059732,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,112,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1128,1781802297.8702786,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,9,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
1129,1781802297.878157,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,9,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1131,1781802297.8810544,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,10,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
1132,1781802297.886717,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,113,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1133,1781802297.888317,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,10,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1134,1781802297.8913348,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,11,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
1135,1781802297.8941035,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,113,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1137,1781802297.8975224,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,114,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1138,1781802297.8975217,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,11,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1139,1781802297.9069345,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,114,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1149,1781802298.8833811,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,12,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
1150,1781802298.8866599,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,115,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1151,1781802298.8899622,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,12,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1153,1781802298.8928206,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,115,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1155,1781802298.8995278,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,116,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1156,1781802298.9058487,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,116,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1165,1781802299.8674467,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,13,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
1166,1781802299.8753853,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,13,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1168,1781802299.878355,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,14,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
1169,1781802299.8872623,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,117,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1170,1781802299.8875444,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,14,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1171,1781802299.891406,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,15,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
1172,1781802299.8926413,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,117,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1174,1781802299.8979428,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,118,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1175,1781802299.899259,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,15,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1176,1781802299.904928,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,118,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1186,1781802300.8874593,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,16,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
1187,1781802300.8902001,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,119,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1188,1781802300.8929207,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,16,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1190,1781802300.8968716,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,119,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1192,1781802300.9002805,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,120,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1193,1781802300.9071984,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,120,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1202,1781802301.8682349,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,17,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
1203,1781802301.8758776,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,17,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1205,1781802301.8787568,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,18,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
1206,1781802301.8845363,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,18,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1207,1781802301.8863287,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,19,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
1208,1781802301.889886,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,121,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1209,1781802301.8946605,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,19,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1210,1781802301.8970528,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,121,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1212,1781802301.9001997,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,122,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1213,1781802301.9069006,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,122,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1223,1781802302.8874266,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,20,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
1224,1781802302.8898401,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,123,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1225,1781802302.8948479,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,123,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1227,1781802302.8989441,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,124,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1228,1781802302.9005654,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,20,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1230,1781802302.9047928,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,124,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1239,1781802303.8702326,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,21,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
1240,1781802303.877587,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,21,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1242,1781802303.8825927,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,22,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
1243,1781802303.8886282,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,22,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1244,1781802303.8901942,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,125,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1245,1781802303.890272,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,23,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
1246,1781802303.8980627,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,125,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1248,1781802303.8992016,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,23,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1249,1781802303.9005682,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,126,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1250,1781802303.9057655,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,126,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1260,1781802304.8881238,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,24,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
1261,1781802304.8901525,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,127,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1262,1781802304.8968625,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,127,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1264,1781802304.898478,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,24,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1266,1781802304.900518,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,128,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1267,1781802304.9075541,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,128,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1276,1781802305.8695345,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,25,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
1277,1781802305.875754,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,25,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1279,1781802305.8821461,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,26,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
1280,1781802305.8885365,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,26,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1281,1781802305.8910608,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,27,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
1282,1781802305.89116,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,129,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1283,1781802305.8988616,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,129,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1285,1781802305.9003007,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,27,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1286,1781802305.901948,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,130,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1287,1781802305.9098537,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,130,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1297,1781802306.8879256,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,28,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
1298,1781802306.891732,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,131,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1299,1781802306.894677,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,28,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1301,1781802306.8989487,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,131,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1303,1781802306.9011881,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,132,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1304,1781802306.907848,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,132,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1314,1781802307.869742,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,29,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
1315,1781802307.8898823,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,29,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1317,1781802307.8976815,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,133,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1318,1781802307.8978343,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,30,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
1319,1781802307.9153674,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,133,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1321,1781802307.9155452,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,30,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1322,1781802307.9225216,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,134,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1323,1781802307.922587,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,31,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
1324,1781802307.9385931,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,134,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1325,1781802307.941227,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,31,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1335,1781802308.8916368,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,32,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
1336,1781802308.8967907,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,135,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1337,1781802308.9009593,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,32,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1339,1781802308.906877,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,135,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1341,1781802308.9120874,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,136,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1342,1781802308.92387,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,136,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1351,1781802309.8727665,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,33,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
1352,1781802309.8806846,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,33,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1354,1781802309.8836355,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,34,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
1355,1781802309.8894286,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,34,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1356,1781802309.891654,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,35,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
1357,1781802309.8963687,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,137,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1358,1781802309.8974044,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,35,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1359,1781802309.9039207,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,137,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1361,1781802309.9077713,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,138,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1362,1781802309.9149244,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,138,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1372,1781802310.888347,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,36,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
1373,1781802310.8947785,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,36,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1375,1781802310.8975637,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,139,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1376,1781802310.90395,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,139,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1378,1781802310.907937,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,140,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1379,1781802310.914728,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,140,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1388,1781802311.8716555,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,37,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
1389,1781802311.876811,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,37,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1391,1781802311.880281,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,38,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
1392,1781802311.8871863,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,38,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1393,1781802311.8894863,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,39,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
1394,1781802311.8958786,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,141,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1395,1781802311.8964553,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,39,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
1396,1781802311.904939,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,141,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1398,1781802311.9085202,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,142,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1399,1781802311.9150493,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,142,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1409,1781802312.8896515,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,40,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
1410,1781802312.895831,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,40,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
1412,1781802312.8970554,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,143,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
1413,1781802312.9049358,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,143,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1415,1781802312.908037,PRIVATE_IP_001,PRIVATE_IP_022,35586,502,query,144,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
1416,1781802312.9158244,PRIVATE_IP_022,PRIVATE_IP_001,502,35586,response,144,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
1425,1781802313.8719926,PRIVATE_IP_001,PRIVATE_IP_022,50432,502,query,41,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
1426,1781802313.881144,PRIVATE_IP_022,PRIVATE_IP_001,502,50432,response,41,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
