register_signature,samples,poll_min_s,poll_avg_s,poll_median_s,poll_p95_s,poll_max_s,poll_std_s
fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,299,0.9938418865203857,1.0003814394258734,1.0003540515899658,1.0035595893859863,1.008852243423462,0.001917371253518042
fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,299,0.9895658493041992,1.0004527473130753,1.0005028247833252,1.0043063163757324,1.0213334560394287,0.00262996464990805
fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,149,1.992471694946289,2.0007266230231164,2.000808000564575,2.0032083988189697,2.008755922317505,0.0019101199105589107
fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,149,1.9858012199401855,2.000727085459152,2.0004701614379883,2.00606369972229,2.015688180923462,0.003283802072212197
fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,149,1.9926488399505615,2.0005570626098836,2.0004725456237793,2.003711223602295,2.008500099182129,0.001824450123856357
fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,149,1.969067096710205,2.000749023168679,2.0006494522094727,2.007922887802124,2.0315260887145996,0.005509906502652966
