frame_index,time_epoch,src_ip,dst_ip,src_port,dst_port,direction,payload_bytes,syn,fin,rst,ack,probable_retransmission
1203,1781802301.8758776,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1204,1781802301.8759575,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1205,1781802301.8787568,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1206,1781802301.8845363,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1207,1781802301.8863287,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1208,1781802301.889886,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1209,1781802301.8946605,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1210,1781802301.8970528,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1211,1781802301.8971956,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1212,1781802301.9001997,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1213,1781802301.9069006,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1214,1781802301.9351478,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1215,1781802301.9470656,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1216,1781802302.472556,PRIVATE_IP_001,PRIVATE_IP_021,35042,502,query,0,1,0,0,0,0
1217,1781802302.4769316,PRIVATE_IP_021,PRIVATE_IP_001,502,35042,response,0,1,0,0,1,0
1218,1781802302.4769793,PRIVATE_IP_001,PRIVATE_IP_021,35042,502,query,0,0,0,0,1,0
1219,1781802302.4789453,PRIVATE_IP_001,PRIVATE_IP_021,35042,502,query,0,0,1,0,1,0
1220,1781802302.4824626,PRIVATE_IP_021,PRIVATE_IP_001,502,35042,response,0,0,0,0,1,0
1221,1781802302.483762,PRIVATE_IP_021,PRIVATE_IP_001,502,35042,response,0,0,1,0,1,0
1222,1781802302.4838023,PRIVATE_IP_001,PRIVATE_IP_021,35042,502,query,0,0,0,0,1,0
1223,1781802302.8874266,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1224,1781802302.8898401,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1225,1781802302.8948479,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1226,1781802302.894929,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1227,1781802302.8989441,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1228,1781802302.9005654,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1229,1781802302.9006338,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1230,1781802302.9047928,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1231,1781802302.9451005,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1232,1781802303.4737482,PRIVATE_IP_001,PRIVATE_IP_021,35056,502,query,0,1,0,0,0,0
1233,1781802303.4781487,PRIVATE_IP_021,PRIVATE_IP_001,502,35056,response,0,1,0,0,1,0
1234,1781802303.4782155,PRIVATE_IP_001,PRIVATE_IP_021,35056,502,query,0,0,0,0,1,0
1235,1781802303.4782271,PRIVATE_IP_001,PRIVATE_IP_021,35056,502,query,0,0,1,0,1,0
1236,1781802303.482432,PRIVATE_IP_021,PRIVATE_IP_001,502,35056,response,0,0,0,0,1,0
1237,1781802303.4857981,PRIVATE_IP_021,PRIVATE_IP_001,502,35056,response,0,0,1,0,1,0
1238,1781802303.48583,PRIVATE_IP_001,PRIVATE_IP_021,35056,502,query,0,0,0,0,1,0
1239,1781802303.8702326,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1240,1781802303.877587,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1241,1781802303.8776646,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1242,1781802303.8825927,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1243,1781802303.8886282,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1244,1781802303.8901942,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1245,1781802303.890272,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1246,1781802303.8980627,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1247,1781802303.8981571,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1248,1781802303.8992016,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1249,1781802303.9005682,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1250,1781802303.9057655,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1251,1781802303.9401236,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1252,1781802303.946174,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1253,1781802304.4804618,PRIVATE_IP_001,PRIVATE_IP_021,35070,502,query,0,1,0,0,0,0
1254,1781802304.4839249,PRIVATE_IP_021,PRIVATE_IP_001,502,35070,response,0,1,0,0,1,0
1255,1781802304.483972,PRIVATE_IP_001,PRIVATE_IP_021,35070,502,query,0,0,0,0,1,0
1256,1781802304.4877102,PRIVATE_IP_001,PRIVATE_IP_021,35070,502,query,0,0,1,0,1,0
1257,1781802304.4902928,PRIVATE_IP_021,PRIVATE_IP_001,502,35070,response,0,0,0,0,1,0
1258,1781802304.491599,PRIVATE_IP_021,PRIVATE_IP_001,502,35070,response,0,0,1,0,1,0
1259,1781802304.491633,PRIVATE_IP_001,PRIVATE_IP_021,35070,502,query,0,0,0,0,1,0
1260,1781802304.8881238,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1261,1781802304.8901525,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1262,1781802304.8968625,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1263,1781802304.8969147,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1264,1781802304.898478,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1265,1781802304.8985128,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1266,1781802304.900518,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1267,1781802304.9075541,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1268,1781802304.9481173,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1269,1781802305.4784813,PRIVATE_IP_001,PRIVATE_IP_021,35082,502,query,0,1,0,0,0,0
1270,1781802305.48192,PRIVATE_IP_021,PRIVATE_IP_001,502,35082,response,0,1,0,0,1,0
1271,1781802305.4819524,PRIVATE_IP_001,PRIVATE_IP_021,35082,502,query,0,0,0,0,1,0
1272,1781802305.4837024,PRIVATE_IP_001,PRIVATE_IP_021,35082,502,query,0,0,1,0,1,0
1273,1781802305.4863153,PRIVATE_IP_021,PRIVATE_IP_001,502,35082,response,0,0,0,0,1,0
1274,1781802305.4915857,PRIVATE_IP_021,PRIVATE_IP_001,502,35082,response,0,0,1,0,1,0
1275,1781802305.491615,PRIVATE_IP_001,PRIVATE_IP_021,35082,502,query,0,0,0,0,1,0
1276,1781802305.8695345,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1277,1781802305.875754,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1278,1781802305.87583,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1279,1781802305.8821461,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1280,1781802305.8885365,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1281,1781802305.8910608,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1282,1781802305.89116,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1283,1781802305.8988616,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1284,1781802305.8989317,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1285,1781802305.9003007,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1286,1781802305.901948,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1287,1781802305.9098537,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1288,1781802305.9411147,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1289,1781802305.950098,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1290,1781802306.4774303,PRIVATE_IP_001,PRIVATE_IP_021,35096,502,query,0,1,0,0,0,0
1291,1781802306.4812539,PRIVATE_IP_021,PRIVATE_IP_001,502,35096,response,0,1,0,0,1,0
1292,1781802306.4813216,PRIVATE_IP_001,PRIVATE_IP_021,35096,502,query,0,0,0,0,1,0
1293,1781802306.4852614,PRIVATE_IP_001,PRIVATE_IP_021,35096,502,query,0,0,1,0,1,0
1294,1781802306.4886775,PRIVATE_IP_021,PRIVATE_IP_001,502,35096,response,0,0,0,0,1,0
1295,1781802306.4903376,PRIVATE_IP_021,PRIVATE_IP_001,502,35096,response,0,0,1,0,1,0
1296,1781802306.4903648,PRIVATE_IP_001,PRIVATE_IP_021,35096,502,query,0,0,0,0,1,0
1297,1781802306.8879256,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1298,1781802306.891732,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1299,1781802306.894677,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1300,1781802306.8947139,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1301,1781802306.8989487,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1302,1781802306.8989904,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1303,1781802306.9011881,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1304,1781802306.907848,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1305,1781802306.9480898,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1306,1781802307.4765913,PRIVATE_IP_001,PRIVATE_IP_021,35110,502,query,0,1,0,0,0,0
1307,1781802307.4845471,PRIVATE_IP_021,PRIVATE_IP_001,502,35110,response,0,1,0,0,1,0
1308,1781802307.4846306,PRIVATE_IP_001,PRIVATE_IP_021,35110,502,query,0,0,1,0,1,0
1309,1781802307.4846344,PRIVATE_IP_001,PRIVATE_IP_021,35110,502,query,0,0,0,0,1,0
1310,1781802307.6981215,PRIVATE_IP_001,PRIVATE_IP_021,35110,502,query,0,0,1,0,1,0
1311,1781802307.7015157,PRIVATE_IP_021,PRIVATE_IP_001,502,35110,response,0,0,0,0,1,0
1312,1781802307.7025173,PRIVATE_IP_021,PRIVATE_IP_001,502,35110,response,0,0,1,0,1,0
1313,1781802307.7025676,PRIVATE_IP_001,PRIVATE_IP_021,35110,502,query,0,0,0,0,1,0
1314,1781802307.869742,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1315,1781802307.8898823,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1316,1781802307.8899171,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1317,1781802307.8976815,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1318,1781802307.8978343,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1319,1781802307.9153674,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1320,1781802307.9154897,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1321,1781802307.9155452,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1322,1781802307.9225216,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1323,1781802307.922587,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1324,1781802307.9385931,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1325,1781802307.941227,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1326,1781802307.9791248,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1327,1781802307.9821348,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1328,1781802308.4867446,PRIVATE_IP_001,PRIVATE_IP_021,50736,502,query,0,1,0,0,0,0
1329,1781802308.4911094,PRIVATE_IP_021,PRIVATE_IP_001,502,50736,response,0,1,0,0,1,0
1330,1781802308.491163,PRIVATE_IP_001,PRIVATE_IP_021,50736,502,query,0,0,0,0,1,0
1331,1781802308.4923587,PRIVATE_IP_001,PRIVATE_IP_021,50736,502,query,0,0,1,0,1,0
1332,1781802308.4975379,PRIVATE_IP_021,PRIVATE_IP_001,502,50736,response,0,0,0,0,1,0
1333,1781802308.500087,PRIVATE_IP_021,PRIVATE_IP_001,502,50736,response,0,0,1,0,1,0
1334,1781802308.5001395,PRIVATE_IP_001,PRIVATE_IP_021,50736,502,query,0,0,0,0,1,0
1335,1781802308.8916368,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1336,1781802308.8967907,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1337,1781802308.9009593,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1338,1781802308.9010954,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1339,1781802308.906877,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1340,1781802308.9069824,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1341,1781802308.9120874,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1342,1781802308.92387,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1343,1781802308.9641223,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1344,1781802309.4659765,PRIVATE_IP_001,PRIVATE_IP_021,50752,502,query,0,1,0,0,0,0
1345,1781802309.472781,PRIVATE_IP_021,PRIVATE_IP_001,502,50752,response,0,1,0,0,1,0
1346,1781802309.472808,PRIVATE_IP_001,PRIVATE_IP_021,50752,502,query,0,0,0,0,1,0
1347,1781802309.4728281,PRIVATE_IP_001,PRIVATE_IP_021,50752,502,query,0,0,1,0,1,0
1348,1781802309.4813552,PRIVATE_IP_021,PRIVATE_IP_001,502,50752,response,0,0,0,0,1,0
1349,1781802309.4839826,PRIVATE_IP_021,PRIVATE_IP_001,502,50752,response,0,0,1,0,1,0
1350,1781802309.4840245,PRIVATE_IP_001,PRIVATE_IP_021,50752,502,query,0,0,0,0,1,0
1351,1781802309.8727665,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1352,1781802309.8806846,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1353,1781802309.8807726,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1354,1781802309.8836355,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1355,1781802309.8894286,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1356,1781802309.891654,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1357,1781802309.8963687,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1358,1781802309.8974044,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1359,1781802309.9039207,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1360,1781802309.904047,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1361,1781802309.9077713,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1362,1781802309.9149244,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1363,1781802309.938095,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1364,1781802309.9551015,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1365,1781802310.478085,PRIVATE_IP_001,PRIVATE_IP_021,50754,502,query,0,1,0,0,0,0
1366,1781802310.4822903,PRIVATE_IP_021,PRIVATE_IP_001,502,50754,response,0,1,0,0,1,0
1367,1781802310.4823618,PRIVATE_IP_001,PRIVATE_IP_021,50754,502,query,0,0,0,0,1,0
1368,1781802310.4823897,PRIVATE_IP_001,PRIVATE_IP_021,50754,502,query,0,0,1,0,1,0
1369,1781802310.486395,PRIVATE_IP_021,PRIVATE_IP_001,502,50754,response,0,0,0,0,1,0
1370,1781802310.490779,PRIVATE_IP_021,PRIVATE_IP_001,502,50754,response,0,0,1,0,1,0
1371,1781802310.4908628,PRIVATE_IP_001,PRIVATE_IP_021,50754,502,query,0,0,0,0,1,0
1372,1781802310.888347,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1373,1781802310.8947785,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1374,1781802310.8948488,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1375,1781802310.8975637,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1376,1781802310.90395,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1377,1781802310.9041038,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1378,1781802310.907937,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1379,1781802310.914728,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1380,1781802310.9550948,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1381,1781802311.478197,PRIVATE_IP_001,PRIVATE_IP_021,50760,502,query,0,1,0,0,0,0
1382,1781802311.4821105,PRIVATE_IP_021,PRIVATE_IP_001,502,50760,response,0,1,0,0,1,0
1383,1781802311.4821477,PRIVATE_IP_001,PRIVATE_IP_021,50760,502,query,0,0,0,0,1,0
1384,1781802311.482175,PRIVATE_IP_001,PRIVATE_IP_021,50760,502,query,0,0,1,0,1,0
1385,1781802311.48848,PRIVATE_IP_021,PRIVATE_IP_001,502,50760,response,0,0,0,0,1,0
1386,1781802311.4943705,PRIVATE_IP_021,PRIVATE_IP_001,502,50760,response,0,0,1,0,1,0
1387,1781802311.4943936,PRIVATE_IP_001,PRIVATE_IP_021,50760,502,query,0,0,0,0,1,0
1388,1781802311.8716555,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1389,1781802311.876811,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1390,1781802311.8768559,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1391,1781802311.880281,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1392,1781802311.8871863,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1393,1781802311.8894863,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1394,1781802311.8958786,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1395,1781802311.8964553,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1396,1781802311.904939,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1397,1781802311.9050543,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1398,1781802311.9085202,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1399,1781802311.9150493,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1400,1781802311.9371347,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1401,1781802311.956091,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1402,1781802312.4797997,PRIVATE_IP_001,PRIVATE_IP_021,50764,502,query,0,1,0,0,0,0
1403,1781802312.482644,PRIVATE_IP_021,PRIVATE_IP_001,502,50764,response,0,1,0,0,1,0
1404,1781802312.482679,PRIVATE_IP_001,PRIVATE_IP_021,50764,502,query,0,0,0,0,1,0
1405,1781802312.4832923,PRIVATE_IP_001,PRIVATE_IP_021,50764,502,query,0,0,1,0,1,0
1406,1781802312.4864173,PRIVATE_IP_021,PRIVATE_IP_001,502,50764,response,0,0,0,0,1,0
1407,1781802312.4895105,PRIVATE_IP_021,PRIVATE_IP_001,502,50764,response,0,0,1,0,1,0
1408,1781802312.4895334,PRIVATE_IP_001,PRIVATE_IP_021,50764,502,query,0,0,0,0,1,0
1409,1781802312.8896515,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1410,1781802312.895831,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1411,1781802312.8959184,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1412,1781802312.8970554,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1413,1781802312.9049358,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1414,1781802312.905058,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1415,1781802312.908037,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1416,1781802312.9158244,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1417,1781802312.9561148,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1418,1781802313.4826324,PRIVATE_IP_001,PRIVATE_IP_021,50766,502,query,0,1,0,0,0,0
1419,1781802313.4866931,PRIVATE_IP_021,PRIVATE_IP_001,502,50766,response,0,1,0,0,1,0
1420,1781802313.4867287,PRIVATE_IP_001,PRIVATE_IP_021,50766,502,query,0,0,0,0,1,0
1421,1781802313.4867592,PRIVATE_IP_001,PRIVATE_IP_021,50766,502,query,0,0,1,0,1,0
1422,1781802313.490349,PRIVATE_IP_021,PRIVATE_IP_001,502,50766,response,0,0,0,0,1,0
1423,1781802313.4979804,PRIVATE_IP_021,PRIVATE_IP_001,502,50766,response,0,0,1,0,1,0
1424,1781802313.498058,PRIVATE_IP_001,PRIVATE_IP_021,50766,502,query,0,0,0,0,1,0
1425,1781802313.8719926,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1426,1781802313.881144,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1427,1781802313.8812344,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1428,1781802313.8866022,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1429,1781802313.8925347,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1430,1781802313.8943362,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1431,1781802313.8970473,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1432,1781802313.9024327,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,11,0,0,0,1,0
1433,1781802313.9057996,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1434,1781802313.9058735,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1435,1781802313.9096673,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1436,1781802313.915711,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1437,1781802313.943092,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1438,1781802313.9560976,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1439,1781802314.480428,PRIVATE_IP_001,PRIVATE_IP_021,50774,502,query,0,1,0,0,0,0
1440,1781802314.4856348,PRIVATE_IP_021,PRIVATE_IP_001,502,50774,response,0,1,0,0,1,0
1441,1781802314.4857075,PRIVATE_IP_001,PRIVATE_IP_021,50774,502,query,0,0,0,0,1,0
1442,1781802314.4857306,PRIVATE_IP_001,PRIVATE_IP_021,50774,502,query,0,0,1,0,1,0
1443,1781802314.4905143,PRIVATE_IP_021,PRIVATE_IP_001,502,50774,response,0,0,0,0,1,0
1444,1781802314.4936328,PRIVATE_IP_021,PRIVATE_IP_001,502,50774,response,0,0,1,0,1,0
1445,1781802314.4936767,PRIVATE_IP_001,PRIVATE_IP_021,50774,502,query,0,0,0,0,1,0
1446,1781802314.891259,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,12,0,0,0,1,0
1447,1781802314.8967624,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1448,1781802314.897906,PRIVATE_IP_021,PRIVATE_IP_001,502,50432,response,159,0,0,0,1,0
1449,1781802314.8980875,PRIVATE_IP_001,PRIVATE_IP_021,50432,502,query,0,0,0,0,1,0
1450,1781802314.9026759,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1451,1781802314.902764,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1452,1781802314.9059672,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,12,0,0,0,1,0
1453,1781802314.9139931,PRIVATE_IP_021,PRIVATE_IP_001,502,35586,response,181,0,0,0,1,0
1454,1781802314.955162,PRIVATE_IP_001,PRIVATE_IP_021,35586,502,query,0,0,0,0,1,0
1455,1781802315.483984,PRIVATE_IP_001,PRIVATE_IP_021,50790,502,query,0,1,0,0,0,0
1456,1781802315.4878135,PRIVATE_IP_021,PRIVATE_IP_001,502,50790,response,0,1,0,0,1,0
