Linux 6.8.0-55-generic (ubuntu) 	24/06/26 	_x86_64_	(8 CPU)

23:06:32        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
23:07:29        all      4,40      0,00      1,88      0,00      0,00      0,00      0,50      0,00      0,00     93,22
23:07:30        all      9,18      0,00      2,39      0,25      0,00      0,00      0,13      0,00      0,00     88,05
23:07:31        all      6,05      0,00      4,29      0,00      0,00      0,00      0,50      0,00      0,00     89,16
23:07:32        all      6,05      0,00      2,40      0,13      0,00      0,00      0,25      0,00      0,00     91,17
23:07:33        all      5,06      0,00      2,66      0,13      0,00      0,00      0,51      0,00      0,00     91,65
23:07:34        all      4,93      0,00      2,02      0,13      0,00      0,00      0,38      0,00      0,00     92,54
23:07:35        all      4,41      0,00      2,14      0,13      0,00      0,00      0,13      0,00      0,00     93,20
23:07:36        all      5,85      0,00      3,69      0,13      0,00      0,00      0,00      0,00      0,00     90,33
23:07:37        all      4,89      0,00      2,01      0,00      0,00      0,00      0,50      0,00      0,00     92,60
23:07:38        all      5,07      0,00      2,53      0,13      0,00      0,00      0,13      0,00      0,00     92,14
23:07:39        all      6,35      0,00      2,41      0,00      0,00      0,00      0,13      0,00      0,00     91,12
23:07:40        all      4,76      0,00      2,01      0,25      0,00      0,00      0,63      0,00      0,00     92,36
23:07:41        all     10,39      0,00      3,80      0,13      0,00      0,00      0,00      0,00      0,00     85,68
23:07:42        all      4,91      0,00      2,52      0,00      0,00      0,00      0,50      0,00      0,00     92,07
23:07:43        all      4,18      0,00      1,77      0,00      0,00      0,00      0,13      0,00      0,00     93,92
23:07:44        all      4,28      0,00      1,76      0,13      0,00      0,00      0,38      0,00      0,00     93,45
23:07:45        all      4,41      0,00      1,89      0,13      0,00      0,00      0,25      0,00      0,00     93,32
23:07:46        all      5,29      0,00      2,39      0,38      0,00      0,00      0,25      0,00      0,00     91,69
23:07:47        all      6,03      0,00      3,64      0,00      0,00      0,00      0,50      0,00      0,00     89,82
23:07:48        all      4,96      0,00      2,54      0,13      0,00      0,00      0,13      0,00      0,00     92,25
23:07:49        all      6,19      0,00      2,90      0,25      0,00      0,00      0,25      0,00      0,00     90,40
23:07:50        all      4,79      0,00      1,76      0,00      0,00      0,00      0,25      0,00      0,00     93,20
23:07:51        all      4,55      0,00      1,89      0,13      0,00      0,00      0,51      0,00      0,00     92,93
23:07:52        all      5,81      0,00      4,29      0,13      0,00      0,00      0,25      0,00      0,00     89,52
23:07:53        all      4,41      0,00      1,76      0,25      0,00      0,00      0,38      0,00      0,00     93,20
23:07:54        all     10,11      0,00      2,28      0,00      0,00      0,00      0,25      0,00      0,00     87,36
23:07:55        all      4,53      0,00      2,14      0,13      0,00      0,00      0,38      0,00      0,00     92,82
23:07:56        all      4,30      0,00      1,65      0,13      0,00      0,00      0,13      0,00      0,00     93,80
23:07:57        all      6,21      0,00      4,56      0,00      0,00      0,00      0,38      0,00      0,00     88,85
23:07:58        all      5,30      0,00      2,53      0,13      0,00      0,00      0,25      0,00      0,00     91,79
23:07:59        all      4,54      0,00      2,14      0,00      0,00      0,00      0,25      0,00      0,00     93,06
23:08:00        all      4,65      0,00      2,14      0,13      0,00      0,00      0,50      0,00      0,00     92,58
23:08:01        all      5,22      0,00      1,91      0,13      0,00      0,00      0,00      0,00      0,00     92,75
23:08:02        all      5,30      0,00      3,41      0,00      0,00      0,00      0,51      0,00      0,00     90,78
23:08:03        all      5,42      0,00      2,52      0,13      0,00      0,00      0,38      0,00      0,00     91,56
23:08:04        all      4,68      0,00      2,28      0,00      0,00      0,00      0,13      0,00      0,00     92,92
23:08:05        all      9,41      0,00      2,13      0,00      0,00      0,00      0,50      0,00      0,00     87,95
23:08:06        all      8,20      0,00      4,79      0,25      0,00      0,00      0,50      0,00      0,00     86,25
23:08:07        all      5,32      0,00      2,41      0,00      0,00      0,00      0,25      0,00      0,00     92,03
23:08:08        all      6,91      0,00      4,15      0,38      0,00      0,00      0,50      0,00      0,00     88,07
23:08:09        all      5,44      0,00      2,40      0,25      0,00      0,00      0,25      0,00      0,00     91,66
23:08:10        all      4,44      0,00      1,65      0,00      0,00      0,00      0,13      0,00      0,00     93,79
23:08:11        all      4,41      0,00      1,77      0,13      0,00      0,00      0,25      0,00      0,00     93,44
23:08:12        all      5,53      0,00      2,14      0,13      0,00      0,00      0,13      0,00      0,00     92,08
23:08:13        all      6,30      0,00      4,16      0,13      0,00      0,00      0,63      0,00      0,00     88,79
23:08:14        all      4,80      0,00      2,15      0,13      0,00      0,00      0,25      0,00      0,00     92,67
23:08:15        all      4,42      0,00      2,78      0,00      0,00      0,00      0,25      0,00      0,00     92,54
23:08:16        all      5,16      0,00      2,14      0,13      0,00      0,00      0,38      0,00      0,00     92,19
23:08:17        all      4,16      0,00      1,76      0,00      0,00      0,00      0,13      0,00      0,00     93,95
23:08:18        all      5,54      0,00      3,65      0,13      0,00      0,00      0,38      0,00      0,00     90,30
23:08:19        all      9,25      0,00      2,15      0,00      0,00      0,00      0,13      0,00      0,00     88,47
23:08:20        all      7,19      0,00      4,04      0,25      0,00      0,00      0,25      0,00      0,00     88,27
23:08:21        all      4,17      0,00      2,02      0,13      0,00      0,00      0,38      0,00      0,00     93,30
23:08:22        all      5,28      0,00      2,01      0,13      0,00      0,00      0,25      0,00      0,00     92,34
23:08:23        all      5,31      0,00      3,67      0,00      0,00      0,00      0,25      0,00      0,00     90,77
23:08:24        all      5,06      0,00      2,65      0,13      0,00      0,00      0,38      0,00      0,00     91,78
23:08:25        all      5,18      0,00      1,89      0,00      0,00      0,00      0,13      0,00      0,00     92,80
23:08:26        all      4,29      0,00      2,40      0,00      0,00      0,00      0,25      0,00      0,00     93,06
23:08:27        all      4,65      0,00      2,01      0,25      0,00      0,00      0,13      0,00      0,00     92,96
23:08:28        all      5,30      0,00      2,78      0,00      0,00      0,00      0,25      0,00      0,00     91,67
23:08:29        all      5,93      0,00      3,66      0,13      0,00      0,00      0,38      0,00      0,00     89,90
23:08:30        all      4,80      0,00      2,02      0,13      0,00      0,00      0,38      0,00      0,00     92,68
23:08:31        all      9,52      0,00      2,01      0,13      0,00      0,00      0,25      0,00      0,00     88,10
23:08:32        all      4,68      0,00      2,15      0,00      0,00      0,00      0,13      0,00      0,00     93,04
23:08:33        all      5,06      0,00      2,15      0,13      0,00      0,00      0,38      0,00      0,00     92,29
23:08:34        all      6,31      0,00      4,17      0,13      0,00      0,00      0,51      0,00      0,00     88,89
23:08:35        all      4,04      0,00      2,40      0,00      0,00      0,00      0,13      0,00      0,00     93,44
23:08:36        all      4,79      0,00      2,40      0,13      0,00      0,00      0,13      0,00      0,00     92,56
23:08:37        all      4,31      0,00      2,03      0,13      0,00      0,00      0,13      0,00      0,00     93,41
23:08:38        all      4,28      0,00      2,26      0,00      0,00      0,00      0,38      0,00      0,00     93,08
23:08:39        all      6,58      0,00      3,92      0,13      0,00      0,00      0,38      0,00      0,00     88,99
23:08:40        all      5,03      0,00      3,14      0,13      0,00      0,00      0,25      0,00      0,00     91,45
23:08:41        all      3,55      0,00      1,65      0,00      0,00      0,00      0,25      0,00      0,00     94,55
23:08:42        all      4,67      0,00      1,89      0,13      0,00      0,00      0,13      0,00      0,00     93,18
23:08:43        all      8,66      0,00      1,88      0,13      0,00      0,00      0,38      0,00      0,00     88,96
23:08:44        all      6,82      0,00      3,66      0,25      0,00      0,00      0,13      0,00      0,00     89,14
23:08:45        all      3,91      0,00      2,02      0,00      0,00      0,00      0,38      0,00      0,00     93,69
23:08:46        all      5,45      0,00      2,28      0,00      0,00      0,00      0,13      0,00      0,00     92,14
23:08:47        all      4,51      0,00      2,01      0,25      0,00      0,00      0,25      0,00      0,00     92,98
23:08:48        all      4,68      0,00      1,77      0,13      0,00      0,00      0,25      0,00      0,00     93,16
23:08:49        all      4,05      0,00      2,15      0,00      0,00      0,00      0,25      0,00      0,00     93,54
23:08:50        all      7,95      0,00      4,29      0,00      0,00      0,00      0,51      0,00      0,00     87,25
23:08:51        all      4,70      0,00      2,28      0,13      0,00      0,00      0,13      0,00      0,00     92,77
23:08:52        all      4,53      0,00      1,76      0,13      0,00      0,00      0,13      0,00      0,00     93,45
23:08:53        all      4,28      0,00      1,76      0,13      0,00      0,00      0,25      0,00      0,00     93,58
23:08:54        all      8,98      0,00      1,77      0,13      0,00      0,00      0,38      0,00      0,00     88,75
23:08:55        all      5,44      0,00      3,80      0,00      0,00      0,00      0,13      0,00      0,00     90,63
23:08:56        all      4,94      0,00      2,28      0,00      0,00      0,00      0,38      0,00      0,00     92,41
23:08:57        all      4,55      0,00      1,89      0,00      0,00      0,00      0,25      0,00      0,00     93,31
23:08:58        all      5,68      0,00      2,40      0,00      0,00      0,00      0,25      0,00      0,00     91,67
23:08:59        all      3,64      0,00      1,51      0,00      0,00      0,00      0,50      0,00      0,00     94,35
23:09:00        all      6,56      0,00      4,41      0,25      0,00      0,00      0,38      0,00      0,00     88,40
23:09:01        all      4,67      0,00      2,02      0,25      0,00      0,00      0,38      0,00      0,00     92,69
23:09:02        all      4,56      0,00      2,15      0,13      0,00      0,00      0,38      0,00      0,00     92,78
23:09:03        all      5,58      0,00      2,41      0,00      0,00      0,00      0,13      0,00      0,00     91,89
23:09:04        all      4,81      0,00      2,03      0,13      0,00      0,00      0,38      0,00      0,00     92,66
23:09:05        all      6,06      0,00      3,41      0,00      0,00      0,00      0,38      0,00      0,00     90,15
23:09:06        all      9,48      0,00      2,91      0,13      0,00      0,00      0,25      0,00      0,00     87,23
23:09:07        all      4,66      0,00      2,14      0,13      0,00      0,00      0,38      0,00      0,00     92,70
23:09:08        all      4,42      0,00      1,64      0,13      0,00      0,00      0,25      0,00      0,00     93,56
23:09:09        all      5,69      0,00      2,78      0,00      0,00      0,00      0,51      0,00      0,00     91,02
23:09:10        all      4,67      0,00      2,15      0,25      0,00      0,00      0,13      0,00      0,00     92,80
23:09:11        all      5,92      0,00      3,53      0,25      0,00      0,00      0,38      0,00      0,00     89,92
23:09:12        all      5,20      0,00      2,03      0,00      0,00      0,00      0,25      0,00      0,00     92,52
23:09:13        all      3,91      0,00      1,39      0,25      0,00      0,00      0,25      0,00      0,00     94,20
23:09:14        all      4,16      0,00      2,02      0,00      0,00      0,00      0,25      0,00      0,00     93,57
23:09:15        all      4,39      0,00      2,01      0,00      0,00      0,00      0,50      0,00      0,00     93,10
23:09:16        all      7,08      0,00      4,42      0,00      0,00      0,00      0,38      0,00      0,00     88,12
23:09:17        all      3,93      0,00      1,90      0,13      0,00      0,00      0,13      0,00      0,00     93,92
23:09:18        all      9,82      0,00      2,39      0,13      0,00      0,00      0,25      0,00      0,00     87,41
