procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0   4132 1700216 420852 20900144    0    0    53   228 1826    2  2  1 97  0  0  0
 0  0   4132 1635220 420852 20900296    0    0     0   192 6119 4223  8  7 86  0  0  0
 0  0   4132 1641832 420852 20900328    0    0     0   104 3879 2616  5  3 92  0  0  0
 1  0   4132 1638556 420852 20900372    0    0     0   240 3988 2674  9  3 88  0  0  0
 0  0   4132 1633900 420852 20900396    0    0     0   260 3383 2482  5  2 93  0  0  0
 0  0   4132 1633280 420852 20900436    0    0     0   320 3203 2557  5  2 93  0  0  0
 2  0   4132 1642276 420852 20900472    0    0     0   172 4147 3026  6  4 90  0  0  0
 1  0   4132 1635744 420852 20900508    0    0     0   132 5394 4692  7  3 90  0  0  0
 0  0   4132 1632244 420852 20900548    0    0     0   272 3710 2914  5  2 93  0  0  0
 1  0   4132 1632244 420852 20900568    0    0     0    80 3222 2295  4  2 93  0  0  0
 1  0   4132 1637484 420852 20900588    0    0     0   272 3325 2372  5  2 93  0  0  0
 1  0   4132 1635720 420852 20900612    0    0     0   240 3052 2136  4  2 93  0  0  0
 1  0   4132 1648176 420852 20900656    0    0     0   176 5077 3627  7  5 88  0  0  0
 1  0   4132 1650220 420852 20900676    0    0     0   204 3616 2334  9  2 89  0  0  0
 1  0   4132 1649464 420852 20900708    0    0     0   116 3952 2717  6  3 92  0  0  0
 1  0   4132 1647476 420852 20900720    0    0     0   100 2973 2095  4  2 93  0  0  0
 1  0   4132 1648272 420852 20900756    0    0     0   304 3135 2140  4  3 93  0  0  0
 1  0   4132 1637584 420852 20900780    0    0     0   136 7278 7478  8  5 87  0  0  0
 1  0   4132 1634824 420852 20900828    0    0     0   236 3531 2535  5  2 92  0  0  0
 2  0   4132 1631500 420852 20900844    0    0     0    92 3066 2166  5  2 93  0  0  0
 1  0   4132 1628728 420852 20900872    0    0     0  2084 3772 2349  5  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   4132 1627268 420852 20900880    0    0     0   228 2822 2062  4  2 94  0  0  0
 1  0   4132 1626536 420852 20900920    0    0     0   180 4215 3125  6  3 91  0  0  0
 2  0   4132 1632032 420852 20900932    0    0     0   224 2795 1977  4  2 94  0  0  0
 1  0   4132 1630776 420852 20900960    0    0     0   108 6881 2772  9  2 88  0  0  0
 1  0   4132 1626184 420852 20900980    0    0     0   128 4512 4224  5  3 92  0  0  0
 0  0   4132 1624196 420852 20901016    0    0     0   128 3120 2328  4  2 94  0  0  0
 3  0   4132 1631372 420852 20901172    0    0     0   208 3840 2621  6  4 91  0  0  0
 1  0   4132 1630936 420852 20901196    0    0     0   256 3464 2522  5  2 93  0  0  0
 0  0   4132 1638356 420852 20901212    0    0     0    80 3151 2235  4  2 93  0  0  0
 1  0   4132 1641224 420852 20901228    0    0     0   128 3716 2562  5  3 93  0  0  0
 1  0   4132 1636236 420864 20901228    0    0     0   372 4442 4164  6  2 92  0  0  0
 1  0   4132 1637160 420864 20901264    0    0     0   104 3400 2403  5  2 93  0  0  0
 1  0   4132 1637652 420864 20901296    0    0     0   276 4313 3129  6  4 90  0  0  0
 1  0   4132 1632360 420864 20901320    0    0     0   108 3545 2400  5  3 92  0  0  0
 1  0   4132 1629696 420864 20901344    0    0     0   124 3532 2345  9  2 89  0  0  0
 1  0   4132 1629696 420864 20901364    0    0     0   288 3410 2520  4  2 93  0  0  0
 1  0   4132 1625464 420864 20901396    0    0     0    84 4451 3969  5  3 93  0  0  0
 1  0   4132 1622692 420864 20901428    0    0     0   292 4837 3412  7  4 89  0  0  0
 1  0   4132 1626276 420864 20901460    0    0     0    84 2859 1923  4  2 94  0  0  0
 2  0   4132 1626024 420864 20901488    0    0     0   144 3266 2391  5  2 93  0  0  0
 1  0   4132 1632364 420864 20901520    0    0     0  1332 3213 2005  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   4132 1634484 420864 20901552    0    0     0   120 3031 2167  5  2 93  0  0  0
 1  0   4132 1630484 420864 20901592    0    0     0   452 4149 3043  6  4 90  0  0  0
 5  0   4132 1628496 420864 20901616    0    0     0   116 3433 2310  5  3 93  0  0  0
 1  0   4132 1632884 420864 20901636    0    0     0    88 2848 1943  5  2 93  0  0  0
 5  0   4132 1628348 420864 20901664    0    0     0   128 3207 2269  5  3 92  0  0  0
 1  0   4132 1624916 420864 20901684    0    0     0   340 6519 6891 11  4 85  0  0  0
 2  0   4132 1630872 420864 20901704    0    0     0   340 4136 2978  7  4 89  0  0  0
 1  0   4132 1634216 420864 20901724    0    0     0   212 3271 2262  5  2 93  0  0  0
 1  0   4132 1636816 420864 20901748    0    0     0   144 3828 2550  5  3 92  0  0  0
 1  0   4132 1632592 420864 20901796    0    0     0    72 3102 2132  5  2 93  0  0  0
 1  0   4132 1633912 420864 20901812    0    0     0   244 3351 2282  5  3 92  0  0  0
 1  0   4132 1639568 420864 20901840    0    0     0   216 3352 2474  5  2 93  0  0  0
 1  0   4132 1634780 420864 20901872    0    0     0   164 4701 3456  7  5 88  0  0  0
 1  0   4132 1643780 420864 20901900    0    0     0  1344 4951 4220  6  3 91  0  0  0
 1  0   4132 1637436 420864 20901920    0    0     0   120 3483 2386  5  2 92  0  0  0
 0  0   4132 1637436 420864 20901960    0    0     0   236 2991 2154  4  2 94  0  0  0
 1  1   4132 1638616 420864 20901988    0    0     0   112 3521 2218  9  3 88  0  0  0
 1  0   4132 1642604 420864 20902024    0    0     0   196 4911 3408  6  5 89  0  0  0
 3  0   4132 1638680 420864 20902044    0    0     0   164 3964 2832  6  3 91  0  0  0
 3  0   4132 1633952 420864 20902072    0    0     0    76 4571 4190  5  3 92  0  0  0
 2  0   4132 1638548 420864 20902096    0    0     0   256 3385 2286  5  2 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0   4132 1645132 420864 20902124    0    0     0    80 3091 2264  4  2 93  0  0  0
 1  0   4132 1639844 420864 20902156    0    0     0   324 4392 3171  6  4 90  0  0  0
 1  1   4132 1638080 420864 20902188    0    0     0   112 3326 2427  5  2 93  0  0  0
 1  0   4132 1637856 420864 20902208    0    0     0   140 3436 2410  5  3 91  0  0  0
 0  0   4132 1633196 420864 20902232    0    0     0   228 4448 3811  6  3 91  0  0  0
 1  0   4132 1640896 420864 20902256    0    0     0   112 3146 2229  5  2 93  0  0  0
 0  0   4132 1640488 420864 20902420    0    0     0   396 4486 2902 11  4 85  0  0  0
 3  0   4132 1637244 420864 20902444    0    0     0   164 3564 2546  5  3 92  0  0  0
 1  0   4132 1636740 420864 20902460    0    0     0    84 2963 1981  4  2 94  0  0  0
 1  0   4132 1635760 420864 20902488    0    0     0   264 3034 2090  4  2 94  0  0  0
 1  0   4132 1635444 420864 20902508    0    0     0    92 2985 2067  5  2 93  0  0  0
 1  0   4132 1636352 420864 20902536    0    0     0  1280 4077 2559  5  3 92  0  0  0
 3  0   4132 1634156 420864 20902568    0    0     0   180 4114 2967  6  4 90  0  0  0
 2  0   4132 1634468 420864 20902620    0    0     0   128 3756 2539  5  3 92  0  0  0
 2  0   4132 1629544 420864 20902660    0    0     0   228 5728 6576  6  3 91  0  0  0
 2  0   4132 1627688 420864 20902684    0    0     0   112 3143 2165  5  2 93  0  0  0
 2  0   4132 1633552 420864 20902696    0    0     0   956 3289 2126  5  3 93  0  0  0
 2  0   4132 1633752 420864 20902736    0    0     0   220 4554 3319  6  4 90  0  0  0
 7  0   4132 1633500 420864 20902752    0    0     0    72 2993 2076  5  2 93  0  0  0
 1  0   4132 1640424 420864 20902784    0    0     0   264 7878 2622 10  3 88  0  0  0
 1  0   4132 1638408 420864 20902800    0    0     0    72 2944 2093  5  2 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   4132 1637176 420864 20902828    0    0     0   388 3102 2139  4  2 94  0  0  0
 3  0   4132 1636556 420864 20902864    0    0     0   192 5728 5085  6  5 89  0  0  0
 3  0   4132 1642352 420864 20902892    0    0     0   128 3644 2600  5  3 92  0  0  0
 3  0   4132 1640140 420864 20902908    0    0     0   232 3107 2165  4  2 93  0  0  0
 3  0   4132 1641952 420864 20902936    0    0     0   112 3360 2259  5  2 93  0  0  0
 2  0   4132 1639716 420864 20902956    0    0     0   236 3241 2230  5  3 92  0  0  0
 1  0   4132 1635936 420864 20902984    0    0     0  1128 4457 3033  6  4 90  0  0  0
 1  0   4132 1639816 420864 20903020    0    0     0   104 4540 4055  5  3 93  0  0  0
 3  0   4132 1645504 420864 20903048    0    0     0    88 3610 2493  5  3 92  0  0  0
 2  0   4132 1639304 420864 20903080    0    0     0    80 3678 2234  9  3 88  0  0  0
 1  0   4132 1628848 420864 20903112    0    0     0   252 8774 12116  9  5 86  0  0  0
 2  0   4132 1635992 420864 20903132    0    0     0   276 3540 2515  5  3 92  0  0  0
 2  0   4132 1647700 420864 20903164    0    0     0   208 4662 3663  7  4 88  0  0  0
 3  0   4132 1640144 420864 20903192    0    0     0    80 4470 3994  5  3 92  0  0  0
 2  0   4132 1637908 420864 20903216    0    0     0   388 3292 2396  5  2 93  0  0  0
 2  0   4132 1640272 420864 20903240    0    0     0   220 3061 2149  5  2 93  0  0  0
 2  0   4132 1637208 420864 20903264    0    0     0   148 3539 2544  5  3 92  0  0  0
 1  0   4132 1638388 420864 20903292    0    0     0  1080 4691 3163  6  5 89  0  0  0
 1  0   4132 1641748 420864 20903320    0    0     0   112 3648 2624  5  3 93  0  0  0
 1  0   4132 1645504 420864 20903344    0    0     0   236 3345 2366  4  3 92  0  0  0
 2  0   4132 1643264 420864 20903372    0    0     0   268 3404 2351  5  3 92  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   4132 1641964 420864 20903396    0    0     0   108 2895 2049  4  2 94  0  0  0
 2  0   4132 1635932 420864 20903428    0    0     0  1024 4296 3008  6  4 90  0  0  0
 2  0   4132 1636288 420864 20903448    0    0     0    72 6009 6210 11  3 86  0  0  0
 2  0   4132 1642928 420864 20903492    0    0     0   272 3839 2649  6  4 91  0  0  0
 4  0   4132 1641224 420864 20903512    0    0     0   244 3036 2164  4  2 93  0  0  0
 6  0   4132 1639460 420864 20903564    0    0     0   148 3598 2591  5  2 93  0  0  0
 4  0   4132 1638548 420864 20903592    0    0     0   152 4322 3095  5  4 91  0  0  0
 3  0   4132 1651028 420864 20903632    0    0     0  1048 4022 2685  5  3 92  0  0  0
 4  0   4132 1644008 420864 20903652    0    0     0    56 3186 2163  5  2 93  0  0  0
 2  0   4132 1653304 420864 20903688    0    0     0   292 3402 2319  5  3 93  0  0  0
 2  1   4132 1641964 420864 20903712    0    0     0   136 4500 4286  5  3 92  0  0  0
 2  0   4132 1640452 420864 20903744    0    0     0   120 3480 2366  5  3 93  0  0  0
 3  0   4132 1645736 420864 20903768    0    0     0   860 4025 2874  6  4 90  0  0  0
 1  1   4132 1641208 420864 20903804    0    0     0   452 3520 2405  5  2 93  0  0  0
 7  0   4132 1639724 420864 20903836    0    0     0   204 3858 2608 10  2 88  0  0  0
 4  0   4132 1641444 420864 20903864    0    0     0   156 3351 2238  5  2 93  0  0  0
 4  0   4132 1635672 420864 20903896    0    0     0   100 4331 3939  5  3 92  0  0  0
 4  0   4132 1631676 420864 20904064    0    0     0   176 4506 3202  6  4 89  0  0  0
 2  0   4132 1636320 420864 20904100    0    0     0   236 2966 2154  4  2 93  0  0  0
 3  0   4132 1633464 420864 20904124    0    0     0   248 3446 2514  5  3 93  0  0  0
 1  1   4132 1637872 420864 20904156    0    0     0    80 3234 2452  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0   4132 1635928 420864 20904184    0    0     0   188 3477 2584  4  2 93  0  0  0
 1  1   4132 1634000 420864 20904220    0    0     0  1028 5475 4784  6  4 89  0  0  0
 1  0   4132 1631800 420864 20904272    0    0     0   112 4057 3097  5  3 92  0  0  0
 4  0   4132 1637852 420864 20904300    0    0     0   228 3096 2286  4  2 94  0  0  0
 2  1   4132 1635840 420864 20904316    0    0     0   124 3294 2376  5  2 93  0  0  0
 2  0   4132 1639364 420864 20904344    0    0     0    80 3306 2166  9  2 89  0  0  0
 2  0   4132 1635780 420864 20904368    0    0     0  1052 4718 3351  7  4 89  0  0  0
 1  0   4132 1643700 420864 20904408    0    0     0    84 2960 2133  4  2 94  0  0  0
 1  0   4132 1641688 420864 20904424    0    0     0   604 3470 2232  5  3 92  0  0  0
 1  0   4132 1640932 420864 20904452    0    0     0   108 2849 1743  5  2 93  0  0  0
 1  0   4132 1641036 420864 20904484    0    0     0   152 3003 1976  4  2 93  0  0  0
 2  0   4132 1630008 420864 20904520    0    0     0   120 4375 4298  5  3 92  0  0  0
 3  0   4132 1631000 420864 20904560    0    0     0   788 5849 5803  7  4 88  0  0  0
 0  0   4132 1636120 420864 20904584    0    0     0   380 3264 2332  5  2 93  0  0  0
 2  1   4132 1634368 420864 20904616    0    0     0   156 3160 2404  5  2 93  0  0  0
 1  0   4132 1633652 420864 20904640    0    0     0    64 2926 1980  4  2 93  0  0  0
 1  0   4132 1634704 420864 20904664    0    0     0   104 3398 2140  9  2 89  0  0  0
 2  0   4132 1642444 420864 20904716    0    0     0   288 4130 2843  6  4 90  0  0  0
 1  0   4132 1641940 420864 20904744    0    0     0   412 3463 2386  5  3 92  0  0  0
 4  0   4132 1639700 420864 20904780    0    0     0   116 3549 2895  5  2 93  0  0  0
 1  0   4132 1633192 420864 20904804    0    0     0   136 3795 3165  5  2 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1638604 420864 20904820    0    0     0    80 2856 1954  4  2 94  0  0  0
 2  0   4132 1635268 420864 20904852    0    0     0   860 5003 3461  7  5 88  0  0  0
 3  1   4132 1642612 420864 20904884    0    0     0   368 3223 2214  5  2 93  0  0  0
 2  0   4132 1641804 420864 20904936    0    0     0   104 3450 2470  5  3 93  0  0  0
 3  1   4132 1640888 420864 20904968    0    0     0   148 4672 4259  5  3 92  0  0  0
 3  0   4132 1636804 420864 20904992    0    0     0   112 3239 2203  5  2 93  0  0  0
 1  0   4132 1639456 420864 20905020    0    0     0  1040 4296 2953  6  4 90  0  0  0
 0  0   4132 1634716 420864 20905056    0    0     0   524 8431 2658  9  3 88  0  0  0
 1  0   4132 1630312 420864 20905076    0    0     0    76 3430 2499  5  3 93  0  0  0
 1  0   4132 1628932 420864 20905084    0    0     0   148 3296 2493  4  2 94  0  0  0
 4  0   4132 1625852 420864 20905124    0    0     0    92 4803 4283  6  3 91  0  0  0
 3  0   4132 1629920 420864 20905144    0    0     0   112 3811 2647  5  3 92  0  0  0
 3  0   4132 1638760 420864 20905184    0    0     0  1136 4143 2903  6  4 90  0  0  0
 3  0   4132 1637780 420864 20905200    0    0     0   260 3483 2501  5  3 93  0  0  0
 2  0   4132 1636016 420864 20905236    0    0     0   148 2746 1873  4  2 94  0  0  0
 1  0   4132 1634252 420864 20905248    0    0     0   104 2775 1753  4  2 93  0  0  0
 1  0   4132 1632488 420864 20905280    0    0     0    88 2816 1697  4  2 93  0  0  0
 1  0   4132 1635536 420864 20905300    0    0     0   320 4681 3307  7  5 88  0  0  0
 1  0   4132 1637608 420868 20905332    0    0     0   232 2998 2079  4  2 93  0  0  0
 2  0   4132 1637084 420868 20905364    0    0     0   152 3645 2381 10  2 88  0  0  0
 1  0   4132 1635072 420868 20905376    0    0     0    80 2818 1954  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   4132 1633672 420868 20905408    0    0     0   104 6073 6848  6  3 91  0  0  0
 1  0   4132 1630680 420868 20905448    0    0     0   924 4390 2980  6  4 90  0  0  0
 1  0   4132 1629588 420872 20905472    0    0     0   324 3797 2559  5  3 92  0  0  0
 1  0   4132 1626444 420872 20905504    0    0     0   152 3359 2341  5  3 92  0  0  0
 1  0   4132 1628484 420872 20905520    0    0     0   104 3393 2259  5  3 93  0  0  0
 1  0   4132 1624228 420872 20905560    0    0     0    64 3293 2312  5  2 93  0  0  0
 1  0   4132 1632876 420872 20905588    0    0     0  1200 4672 3018  6  4 90  0  0  0
 3  0   4132 1638072 420872 20905612    0    0     0   260 3166 2386  4  2 94  0  0  0
 1  0   4132 1630340 420872 20905632    0    0     0   144 4977 4564  6  3 91  0  0  0
 3  0   4132 1635372 420872 20905656    0    0     0    80 3351 2216  9  2 89  0  0  0
 1  0   4132 1633040 420872 20905692    0    0     0   104 3526 2487  5  3 92  0  0  0
 1  0   4132 1632540 420872 20905716    0    0     0   236 3360 2432  5  2 93  0  0  0
 3  0   4132 1633400 420872 20905752    0    0     0   320 4394 3305  6  4 90  0  0  0
 1  0   4132 1631636 420872 20905784    0    0     0   224 4601 4348  5  3 92  0  0  0
 1  0   4132 1630672 420872 20905832    0    0     0   136 3290 2344  5  3 93  0  0  0
 1  0   4132 1640592 420872 20905852    0    0     0    72 3128 2162  4  2 93  0  0  0
 1  0   4132 1638380 420872 20905888    0    0     0   252 3227 2207  5  2 93  0  0  0
 1  0   4132 1633592 420872 20905920    0    0     0  1176 4633 3395  6  4 89  0  0  0
 2  0   4132 1631832 420872 20905936    0    0     0   164 3398 2541  5  3 92  0  0  0
 1  0   4132 1629996 420872 20905976    0    0     0    76 4791 4169 10  3 87  0  0  0
 2  0   4132 1634252 420872 20905984    0    0     0   112 3473 2614  5  2 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   4132 1631736 420872 20906044    0    0     0   328 3345 2392  5  3 92  0  0  0
 2  0   4132 1632444 420872 20906196    0    0     0   476 4562 3224  6  5 89  0  0  0
 1  0   4132 1630964 420872 20906216    0    0     0   144 2931 2067  5  2 93  0  0  0
 1  0   4132 1629200 420872 20906248    0    0     0   404 3621 2537  5  3 92  0  0  0
 1  0   4132 1627436 420872 20906260    0    0     0    88 2945 2154  4  2 94  0  0  0
 1  0   4132 1625192 420872 20906296    0    0     0   296 3405 2440  4  2 93  0  0  0
 1  0   4132 1618964 420872 20906316    0    0     0  1196 4114 2940  5  4 91  0  0  0
 1  0   4132 1627236 420872 20906352    0    0     0   424 3551 2515  5  3 92  0  0  0
 1  0   4132 1625724 420872 20906392    0    0     0    72 3237 2299  5  2 93  0  0  0
 2  0   4132 1629316 420872 20906424    0    0     0   128 5909 6501  7  3 90  0  0  0
 2  0   4132 1640676 420872 20906444    0    0     0   480 3391 2184  9  2 88  0  0  0
 2  0   4132 1637800 420872 20906488    0    0     0   128 2992 2100  4  2 94  0  0  0
 2  0   4132 1632048 420872 20906500    0    0     0   376 4073 2925  6  4 90  0  0  0
 2  0   4132 1629780 420872 20906540    0    0     0   396 3477 2487  4  2 93  0  0  0
 0  0   4132 1635604 420872 20906560    0    0     0   112 3238 2231  5  2 93  0  0  0
 5  0   4132 1635128 420872 20906584    0    0     0   116 3105 2258  4  2 93  0  0  0
 0  1   4132 1634376 420872 20906604    0    0     0   504 3314 2291  5  3 92  0  0  0
 1  0   4132 1629676 420872 20906640    0    0     0   420 5896 4971  7  5 87  0  0  0
 3  0   4132 1635664 420872 20906672    0    0     0   100 2788 2037  4  2 94  0  0  0
 0  0   4132 1631912 420872 20906696    0    0     0   376 3248 2470  5  2 93  0  0  0
 0  1   4132 1638968 420872 20906716    0    0     0   100 3122 2259  4  2 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   4132 1641612 420872 20906740    0    0     0   252 3418 2303  5  2 93  0  0  0
 1  0   4132 1634384 420872 20906776    0    0     0  1396 6286 4919 11  4 84  0  0  0
 1  0   4132 1632368 420872 20906816    0    0     0   448 3495 2415  4  3 93  0  0  0
 1  0   4132 1634212 420872 20906836    0    0     0    72 3247 2340  5  2 93  0  0  0
 1  0   4132 1631216 420872 20906856    0    0     0   120 3468 2364  5  3 92  0  0  0
 2  0   4132 1632432 420872 20906888    0    0     0   512 3502 2344  5  3 93  0  0  0
 1  0   4132 1629412 420876 20906932    0    0     0   408 4247 3173  6  4 91  0  0  0
 2  0   4132 1625408 420876 20906972    0    0     0   248 4075 3549  5  3 92  0  0  0
 4  0   4132 1633720 420876 20907000    0    0     0   376 3984 3132  6  3 91  0  0  0
 0  0   4132 1643188 420876 20907016    0    0     0    92 3013 2110  4  2 94  0  0  0
 1  0   4132 1644068 420876 20907040    0    0     0   228 3453 2446  5  3 93  0  0  0
 2  0   4132 1639816 420880 20907068    0    0     0   608 3157 2193  4  3 93  0  0  0
 2  1   4132 1633736 420880 20907108    0    0     0  1132 4724 3399  6  4 89  0  0  0
 1  1   4132 1635920 420880 20907120    0    0     0   144 3030 2157  4  2 94  0  0  0
 2  0   4132 1631916 420880 20907160    0    0     0   380 3322 2288  5  3 92  0  0  0
 1  0   4132 1640312 420880 20907168    0    0     0   244 3042 2102  4  2 93  0  0  0
 1  0   4132 1638048 420880 20907204    0    0     0   304 3458 2110  9  2 89  0  0  0
 1  1   4132 1640932 420880 20907224    0    0     0   160 4245 3142  6  4 90  0  0  0
 1  0   4132 1634724 420880 20907264    0    0     0   392 6344 6686  6  4 90  0  0  0
 1  0   4132 1632208 420880 20907276    0    0     0    84 3143 2215  5  3 93  0  0  0
 1  0   4132 1635004 420880 20907324    0    0     0   276 3349 2473  4  2 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   4132 1641184 420880 20907328    0    0     0   556 3261 2273  5  3 92  0  0  0
 3  0   4132 1641976 420880 20907380    0    0     0   932 5447 3819  7  5 88  0  0  0
 2  0   4132 1639988 420880 20907400    0    0     0    80 3014 2238  5  2 93  0  0  0
 1  0   4132 1638224 420880 20907420    0    0     0   384 3157 2293  4  3 93  0  0  0
 2  0   4132 1635960 420880 20907452    0    0     0   224 3080 2261  4  2 93  0  0  0
 2  0   4132 1626424 420880 20907468    0    0     0   136 4885 4461  6  3 91  0  0  0
 1  0   4132 1625248 420880 20907508    0    0     0  1312 4500 2954  6  5 89  0  0  0
 3  0   4132 1625312 420880 20907540    0    0     0   476 3883 2789  5  2 93  0  0  0
 3  0   4132 1623548 420880 20907572    0    0     0    88 3447 2493  5  2 93  0  0  0
 1  1   4132 1623548 420880 20907604    0    0     0   120 3738 2316 10  3 88  0  0  0
 1  0   4132 1630380 420880 20907648    0    0     0   392 4542 4145  5  3 92  0  0  0
 3  0   4132 1632968 420880 20907652    0    0     0   168 3302 2357  5  3 92  0  0  0
 0  0   4132 1629720 420880 20907700    0    0     0   240 3651 2751  5  3 91  0  0  0
 3  0   4132 1626192 420880 20907736    0    0     0   104 3672 2652  5  3 92  0  0  0
 3  0   4132 1626192 420880 20907776    0    0     0    72 3372 2530  5  2 93  0  0  0
 3  0   4132 1624932 420880 20907788    0    0     0   176 3635 2707  5  3 92  0  0  0
 2  0   4132 1622440 420880 20907828    0    0     0   232 3332 2574  4  2 93  0  0  0
 2  0   4132 1642988 420880 20907852    0    0     0  1060 6402 5205  7  6 87  0  0  0
 0  0   4132 1641760 420880 20907908    0    0     0   120 3530 2207 10  2 87  0  0  0
 1  1   4132 1645428 420880 20907920    0    0     0    96 3029 2275  4  2 94  0  0  0
 1  0   4132 1644924 420880 20907960    0    0     0   112 3472 2469  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0   4132 1642656 420880 20907964    0    0     0   288 3033 2074  5  2 93  0  0  0
 1  0   4132 1641656 420880 20908148    0    0     0  1264 4509 3061  6  5 89  0  0  0
 3  0   4132 1634456 420880 20908160    0    0     0   124 4199 2593  6  3 90  0  0  0
 0  0   4132 1634456 420880 20908192    0    0     0    72 3082 2271  4  2 94  0  0  0
 2  0   4132 1640756 420880 20908212    0    0     0   176 3354 2273  5  2 93  0  0  0
 1  1   4132 1638992 420880 20908248    0    0     0   236 2957 2113  5  2 93  0  0  0
 2  0   4132 1630560 420880 20908280    0    0     0  1184 7487 7523  8  5 86  0  0  0
 1  0   4132 1630056 420880 20908304    0    0     0   100 3089 2130  5  3 93  0  0  0
 1  0   4132 1636076 420880 20908320    0    0     0   104 3434 2360  5  3 92  0  0  0
 1  0   4132 1633904 420880 20908348    0    0     0   164 9138 2622 10  3 88  0  0  0
 1  0   4132 1628904 420880 20908368    0    0     0   260 3135 2136  5  2 93  0  0  0
 3  0   4132 1625376 420880 20908420    0    0     0   296 3448 2414  5  2 93  0  0  0
 1  0   4132 1631512 420880 20908624    0    0     0   108 4257 3413  6  4 91  0  0  0
 1  0   4132 1630784 420880 20908672    0    0     0   108 3060 2291  4  2 94  0  0  0
 2  0   4132 1630208 420880 20908688    0    0     0   172 4889 4209  5  3 91  0  0  0
 1  0   4132 1637108 420880 20908736    0    0     0   240 3182 2305  4  2 93  0  0  0
 1  0   4132 1640028 420880 20908748    0    0     0   244 3275 2270  5  2 93  0  0  0
 1  0   4132 1631564 420880 20908788    0    0     0   948 4319 2995  6  4 90  0  0  0
 0  1   4132 1629576 420880 20908804    0    0     0   120 3604 2454  5  3 92  0  0  0
 1  0   4132 1633652 420880 20908840    0    0     0   124 4568 4220  5  3 92  0  0  0
 1  1   4132 1633076 420880 20908864    0    0     0   152 3461 2548  4  3 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   4132 1632824 420880 20908900    0    0     0    64 3373 2159 10  2 88  0  0  0
 1  1   4132 1635804 420880 20908928    0    0     0  1312 5252 3882  7  5 87  0  0  0
 1  0   4132 1637956 420880 20908964    0    0     0    72 3406 2370  5  3 92  0  0  0
 3  0   4132 1635184 420880 20908992    0    0     0   140 3296 2417  5  2 93  0  0  0
 1  0   4132 1640764 420880 20909012    0    0     0   368 3483 2567  5  3 93  0  0  0
 1  0   4132 1636916 420880 20909056    0    0     0   120 4708 4334  6  3 92  0  0  0
 1  0   4132 1632204 420880 20909072    0    0     0  1228 4427 2986  6  5 89  0  0  0
 2  0   4132 1637084 420880 20909132    0    0     0   112 3576 2575  5  3 92  0  0  0
 3  0   4132 1634628 420880 20909144    0    0     0   168 3153 2265  5  2 93  0  0  0
 2  0   4132 1636272 420880 20909168    0    0     0   276 3498 2528  5  3 92  0  0  0
 1  0   4132 1635812 420880 20909212    0    0     0    80 3190 2255  5  3 93  0  0  0
 4  0   4132 1637096 420880 20909364    0    0     0   312 3409 2414  4  3 93  0  0  0
 1  0   4132 1632484 420880 20909404    0    0     0   228 3948 3072  5  3 92  0  0  0
 1  0   4132 1636088 420880 20909424    0    0     0   136 3826 2552 10  3 87  0  0  0
