Linux 6.8.0-55-generic (ubuntu) 	16/06/26 	_x86_64_	(8 CPU)

15:59:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:59:54       7    6,06    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   89,90

15:59:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:59:55     all    4,70    0,00    2,16    0,00    0,00    0,00    0,00    0,00    0,00   93,14
15:59:55       0   10,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   88,00
15:59:55       1    3,06    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   95,92
15:59:55       2    1,03    0,00    1,03    0,00    0,00    0,00    0,00    0,00    0,00   97,94
15:59:55       3    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
15:59:55       4    2,02    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:59:55       5    4,00    0,00    7,00    0,00    0,00    0,00    0,00    0,00    0,00   89,00
15:59:55       6    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
15:59:55       7   15,46    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   82,47

15:59:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:59:56     all    4,77    0,00    2,26    0,13    0,00    0,50    0,00    0,00    0,00   92,34
15:59:56       0   25,00    0,00    3,00    0,00    0,00    2,00    0,00    0,00    0,00   70,00
15:59:56       1    4,00    0,00    2,00    1,00    0,00    0,00    0,00    0,00    0,00   93,00
15:59:56       2    2,02    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   94,95
15:59:56       3    2,02    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   94,95
15:59:56       4    1,01    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   96,97
15:59:56       5    2,02    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   94,95
15:59:56       6    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00
15:59:56       7    1,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   97,00

15:59:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:59:57     all    9,62    0,00    2,66    0,00    0,00    0,25    0,00    0,00    0,00   87,47
15:59:57       0   15,15    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   82,83
15:59:57       1    2,04    0,00    2,04    0,00    0,00    1,02    0,00    0,00    0,00   94,90
15:59:57       2   11,22    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   87,76
15:59:57       3    9,00    0,00    3,00    0,00    0,00    1,00    0,00    0,00    0,00   87,00
15:59:57       4   13,13    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   82,83
15:59:57       5    3,03    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   92,93
15:59:57       6    8,08    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   89,90
15:59:57       7   15,31    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   81,63

15:59:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:59:58     all    4,40    0,00    2,14    0,25    0,00    0,38    0,00    0,00    0,00   92,84
15:59:58       0    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
15:59:58       1    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00
15:59:58       2    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
15:59:58       3    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
15:59:58       4    5,00    0,00    1,00    1,00    0,00    1,00    0,00    0,00    0,00   92,00
15:59:58       5    2,00    0,00    5,00    1,00    0,00    0,00    0,00    0,00    0,00   92,00
15:59:58       6   22,00    0,00    3,00    0,00    0,00    1,00    0,00    0,00    0,00   74,00
15:59:58       7    0,99    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   96,04

15:59:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:59:59     all    6,62    0,00    3,44    0,13    0,00    0,13    0,00    0,00    0,00   89,69
15:59:59       0    2,97    0,00    2,97    0,99    0,00    0,99    0,00    0,00    0,00   92,08
15:59:59       1    3,09    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   94,85
15:59:59       2   10,20    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   87,76
15:59:59       3    5,10    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   91,84
15:59:59       4    4,12    0,00    2,06    0,00    0,00    0,00    0,00    0,00    0,00   93,81
15:59:59       5    4,04    0,00    7,07    0,00    0,00    0,00    0,00    0,00    0,00   88,89
15:59:59       6   19,39    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   77,55
15:59:59       7    4,08    0,00    5,10    0,00    0,00    0,00    0,00    0,00    0,00   90,82

15:59:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:00:00     all    4,40    0,00    2,26    0,13    0,00    0,50    0,00    0,00    0,00   92,71
16:00:00       0    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98
16:00:00       1    3,03    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   92,93
16:00:00       2   14,00    0,00    2,00    0,00    0,00    1,00    0,00    0,00    0,00   83,00
16:00:00       3   11,00    0,00    3,00    0,00    0,00    1,00    0,00    0,00    0,00   85,00
16:00:00       4    2,97    0,00    2,97    0,99    0,00    0,99    0,00    0,00    0,00   92,08
16:00:00       5    2,04    0,00    3,06    0,00    0,00    0,00    0,00    0,00    0,00   94,90
16:00:00       6    0,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   98,00
16:00:00       7    1,01    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,98

16:00:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:00:01     all    5,20    0,00    2,28    0,38    0,00    0,25    0,00    0,00    0,00   91,89
16:00:01       0    1,01    0,00    1,01    0,00    0,00    1,01    0,00    0,00    0,00   96,97
16:00:01       1    5,05    0,00    2,02    1,01    0,00    0,00    0,00    0,00    0,00   91,92
16:00:01       2    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
16:00:01       3   17,35    0,00    3,06    0,00    0,00    1,02    0,00    0,00    0,00   78,57
16:00:01       4    5,10    0,00    2,04    1,02    0,00    0,00    0,00    0,00    0,00   91,84
16:00:01       5    7,00    0,00    5,00    0,00    0,00    0,00    0,00    0,00    0,00   88,00
16:00:01       6    3,03    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   93,94
16:00:01       7    2,04    0,00    1,02    1,02    0,00    0,00    0,00    0,00    0,00   95,92

16:00:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:00:02     all    4,42    0,00    1,64    0,13    0,00    0,13    0,00    0,00    0,00   93,68
16:00:02       0    1,02    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   98,98
16:00:02       1    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96
16:00:02       2    0,00    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   97,98
16:00:02       3    1,01    0,00    1,01    1,01    0,00    0,00    0,00    0,00    0,00   96,97
16:00:02       4    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,96
16:00:02       5   26,26    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   69,70
16:00:02       6    1,02    0,00    1,02    0,00    0,00    0,00    0,00    0,00    0,00   97,96
16:00:02       7    2,00    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   96,00

16:00:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:00:03     all    5,52    0,00    2,63    0,00    0,00    0,38    0,00    0,00    0,00   91,47
16:00:03       0    1,98    0,00    1,98    0,00    0,00    0,99    0,00    0,00    0,00   95,05
16:00:03       1   15,15    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   82,83
16:00:03       2    5,05    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   92,93
16:00:03       3    2,02    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   94,95
16:00:03       4    5,94    0,00    4,95    0,00    0,00    0,00    0,00    0,00    0,00   89,11
16:00:03       5    5,05    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   91,92
16:00:03       6    1,01    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   94,95
16:00:03       7    8,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   90,00

16:00:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:00:04     all    5,58    0,00    3,55    0,25    0,00    0,25    0,00    0,00    0,00   90,37
16:00:04       0    2,02    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   94,95
16:00:04       1    2,00    0,00    4,00    1,00    0,00    1,00    0,00    0,00    0,00   92,00
16:00:04       2    2,04    0,00    2,04    0,00    0,00    1,02    0,00    0,00    0,00   94,90
16:00:04       3   11,34    0,00    3,09    0,00    0,00    0,00    0,00    0,00    0,00   85,57
16:00:04       4    4,08    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   91,84
16:00:04       5    4,04    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   91,92
16:00:04       6    1,98    0,00    2,97    0,99    0,00    0,00    0,00    0,00    0,00   94,06
16:00:04       7   17,53    0,00    5,15    0,00    0,00    0,00    0,00    0,00    0,00   77,32

16:00:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:00:05     all    4,69    0,00    1,90    0,00    0,00    0,38    0,00    0,00    0,00   93,03
16:00:05       0    1,01    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   95,96
16:00:05       1    2,04    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   97,96
16:00:05       2   23,23    0,00    3,03    0,00    0,00    1,01    0,00    0,00    0,00   72,73
16:00:05       3    5,00    0,00    1,00    0,00    0,00    1,00    0,00    0,00    0,00   93,00
16:00:05       4    3,09    0,00    3,09    0,00    0,00    0,00    0,00    0,00    0,00   93,81
16:00:05       5    2,02    0,00    2,02    0,00    0,00    1,01    0,00    0,00    0,00   94,95
16:00:05       6    1,02    0,00    2,04    0,00    0,00    0,00    0,00    0,00    0,00   96,94
16:00:05       7    0,00    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   98,99

16:00:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:00:06     all    4,28    0,00    2,26    0,13    0,00    0,38    0,00    0,00    0,00   92,96
