run_id,scenario,target,iface,metric,label,value,unit,source_file,notes
bridge_PRIVATE_IP_021_20260616_172248,bridge,PRIVATE_IP_021,tun0,tcp_connect_success_rate,Exito TCP connect,100.00,%,csv/tcp_connect_stats.csv,Latencia de establecimiento TCP hacia el puerto de servicio.
bridge_PRIVATE_IP_021_20260616_172248,bridge,PRIVATE_IP_021,tun0,tcp_connect_avg,TCP connect promedio,4.395,ms,csv/tcp_connect_stats.csv,Latencia de establecimiento TCP hacia el puerto de servicio.
bridge_PRIVATE_IP_021_20260616_172248,bridge,PRIVATE_IP_021,tun0,tcp_connect_median,TCP connect mediana,4.452,ms,csv/tcp_connect_stats.csv,Latencia de establecimiento TCP hacia el puerto de servicio.
bridge_PRIVATE_IP_021_20260616_172248,bridge,PRIVATE_IP_021,tun0,tcp_connect_p95,TCP connect p95,5.202,ms,csv/tcp_connect_stats.csv,Latencia de establecimiento TCP hacia el puerto de servicio.
bridge_PRIVATE_IP_021_20260616_172248,bridge,PRIVATE_IP_021,tun0,tcp_connect_p99,TCP connect p99,6.349,ms,csv/tcp_connect_stats.csv,Latencia de establecimiento TCP hacia el puerto de servicio.
bridge_PRIVATE_IP_021_20260616_172248,bridge,PRIVATE_IP_021,tun0,tcp_connect_max,TCP connect maximo,7.106,ms,csv/tcp_connect_stats.csv,Latencia de establecimiento TCP hacia el puerto de servicio.
