frame_index,time_epoch,src_ip,dst_ip,src_port,dst_port,direction,payload_bytes,syn,fin,rst,ack,probable_retransmission
1061,1781647156.453069,PRIVATE_IP_001,PRIVATE_IP_019,48364,502,query,0,0,0,0,1,0
1062,1781647156.454153,PRIVATE_IP_001,PRIVATE_IP_018,39078,502,query,12,0,0,0,1,0
1063,1781647156.4575212,PRIVATE_IP_018,PRIVATE_IP_001,502,39078,response,209,0,0,0,1,0
1064,1781647156.457583,PRIVATE_IP_001,PRIVATE_IP_018,39078,502,query,0,0,0,0,1,0
1065,1781647156.4604328,PRIVATE_IP_001,PRIVATE_IP_017,51812,502,query,12,0,0,0,1,0
1066,1781647156.4646063,PRIVATE_IP_017,PRIVATE_IP_001,502,51812,response,209,0,0,0,1,0
1067,1781647156.464684,PRIVATE_IP_001,PRIVATE_IP_017,51812,502,query,0,0,0,0,1,0
1068,1781647156.4679956,PRIVATE_IP_001,PRIVATE_IP_025,52028,502,query,12,0,0,0,1,0
1069,1781647156.4680755,PRIVATE_IP_001,PRIVATE_IP_020,45928,502,query,12,0,0,0,1,0
1070,1781647156.4703333,PRIVATE_IP_025,PRIVATE_IP_001,502,52028,response,69,0,0,0,1,0
1071,1781647156.4704185,PRIVATE_IP_001,PRIVATE_IP_025,52028,502,query,0,0,0,0,1,0
1072,1781647156.473071,PRIVATE_IP_020,PRIVATE_IP_001,502,45928,response,209,0,0,0,1,0
1073,1781647156.4731545,PRIVATE_IP_001,PRIVATE_IP_020,45928,502,query,0,0,0,0,1,0
1074,1781647156.516672,PRIVATE_IP_001,PRIVATE_IP_015,49882,502,query,0,1,0,0,0,0
1075,1781647156.516728,PRIVATE_IP_001,PRIVATE_IP_017,58118,502,query,0,1,0,0,0,0
1076,1781647156.5167613,PRIVATE_IP_001,PRIVATE_IP_018,60908,502,query,0,1,0,0,0,0
1077,1781647156.51679,PRIVATE_IP_001,PRIVATE_IP_020,57288,502,query,0,1,0,0,0,0
1078,1781647156.5168204,PRIVATE_IP_001,PRIVATE_IP_015,49898,502,query,0,1,0,0,0,0
1079,1781647156.5168567,PRIVATE_IP_001,PRIVATE_IP_021,41214,502,query,0,1,0,0,0,0
1080,1781647156.519737,PRIVATE_IP_017,PRIVATE_IP_001,502,58118,response,0,1,0,0,1,0
1081,1781647156.519804,PRIVATE_IP_001,PRIVATE_IP_017,58118,502,query,0,0,0,0,1,0
1082,1781647156.5198493,PRIVATE_IP_015,PRIVATE_IP_001,502,49882,response,0,1,0,0,1,0
1083,1781647156.5198858,PRIVATE_IP_001,PRIVATE_IP_015,49882,502,query,0,0,0,0,1,0
1084,1781647156.5199244,PRIVATE_IP_018,PRIVATE_IP_001,502,60908,response,0,1,0,0,1,0
1085,1781647156.5199633,PRIVATE_IP_001,PRIVATE_IP_018,60908,502,query,0,0,0,0,1,0
1086,1781647156.520002,PRIVATE_IP_020,PRIVATE_IP_001,502,57288,response,0,1,0,0,1,0
1087,1781647156.5200622,PRIVATE_IP_001,PRIVATE_IP_020,57288,502,query,0,0,0,0,1,0
1088,1781647156.5201104,PRIVATE_IP_021,PRIVATE_IP_001,502,41214,response,0,1,0,0,1,0
1089,1781647156.5201476,PRIVATE_IP_001,PRIVATE_IP_021,41214,502,query,0,0,0,0,1,0
1090,1781647156.5202434,PRIVATE_IP_001,PRIVATE_IP_017,58118,502,query,0,0,1,0,1,0
1091,1781647156.5203016,PRIVATE_IP_001,PRIVATE_IP_015,49882,502,query,0,0,1,0,1,0
1092,1781647156.5203388,PRIVATE_IP_001,PRIVATE_IP_018,60908,502,query,0,0,1,0,1,0
1093,1781647156.5203722,PRIVATE_IP_001,PRIVATE_IP_020,57288,502,query,0,0,1,0,1,0
1094,1781647156.5204055,PRIVATE_IP_001,PRIVATE_IP_021,41214,502,query,0,0,1,0,1,0
1095,1781647156.5207062,PRIVATE_IP_015,PRIVATE_IP_001,502,49898,response,0,1,0,0,1,0
1096,1781647156.5207489,PRIVATE_IP_001,PRIVATE_IP_015,49898,502,query,0,0,0,0,1,0
1097,1781647156.5208793,PRIVATE_IP_001,PRIVATE_IP_015,49898,502,query,0,0,1,0,1,0
1098,1781647156.523104,PRIVATE_IP_018,PRIVATE_IP_001,502,60908,response,0,0,0,0,1,0
1099,1781647156.523183,PRIVATE_IP_017,PRIVATE_IP_001,502,58118,response,0,0,0,0,1,0
1100,1781647156.52337,PRIVATE_IP_021,PRIVATE_IP_001,502,41214,response,0,0,0,0,1,0
1101,1781647156.5234623,PRIVATE_IP_020,PRIVATE_IP_001,502,57288,response,0,0,0,0,1,0
1102,1781647156.5245688,PRIVATE_IP_015,PRIVATE_IP_001,502,49882,response,0,0,0,0,1,0
1103,1781647156.5257354,PRIVATE_IP_017,PRIVATE_IP_001,502,58118,response,0,0,1,0,1,0
1104,1781647156.5257893,PRIVATE_IP_001,PRIVATE_IP_017,58118,502,query,0,0,0,0,1,0
1105,1781647156.5259469,PRIVATE_IP_020,PRIVATE_IP_001,502,57288,response,0,0,1,0,1,0
1106,1781647156.5259862,PRIVATE_IP_001,PRIVATE_IP_020,57288,502,query,0,0,0,0,1,0
1107,1781647156.526335,PRIVATE_IP_015,PRIVATE_IP_001,502,49898,response,0,0,0,0,1,0
1108,1781647156.5272672,PRIVATE_IP_018,PRIVATE_IP_001,502,60908,response,0,0,1,0,1,0
1109,1781647156.5273168,PRIVATE_IP_001,PRIVATE_IP_018,60908,502,query,0,0,0,0,1,0
1110,1781647156.5273283,PRIVATE_IP_001,PRIVATE_IP_012,57816,502,query,12,0,0,0,1,0
1111,1781647156.5273707,PRIVATE_IP_001,PRIVATE_IP_009,55732,502,query,12,0,0,0,1,0
1112,1781647156.5274005,PRIVATE_IP_001,PRIVATE_IP_014,59954,502,query,12,0,0,0,1,0
1113,1781647156.5286314,PRIVATE_IP_012,PRIVATE_IP_001,502,57816,response,0,0,0,0,1,0
1114,1781647156.528694,PRIVATE_IP_009,PRIVATE_IP_001,502,55732,response,0,0,0,0,1,0
1115,1781647156.52883,PRIVATE_IP_014,PRIVATE_IP_001,502,59954,response,0,0,0,0,1,0
1116,1781647156.52971,PRIVATE_IP_021,PRIVATE_IP_001,502,41214,response,0,0,1,0,1,0
1117,1781647156.5297503,PRIVATE_IP_001,PRIVATE_IP_021,41214,502,query,0,0,0,0,1,0
1118,1781647156.5375347,PRIVATE_IP_001,PRIVATE_IP_013,36868,502,query,12,0,0,0,1,0
1119,1781647156.53807,PRIVATE_IP_015,PRIVATE_IP_001,502,49882,response,0,0,1,0,1,0
1120,1781647156.5381222,PRIVATE_IP_001,PRIVATE_IP_015,49882,502,query,0,0,0,0,1,0
1121,1781647156.538904,PRIVATE_IP_001,PRIVATE_IP_019,48838,502,query,12,0,0,0,1,0
1122,1781647156.5389385,PRIVATE_IP_013,PRIVATE_IP_001,502,36868,response,0,0,0,0,1,0
1123,1781647156.5433798,PRIVATE_IP_001,PRIVATE_IP_018,42228,502,query,12,0,0,0,1,0
1124,1781647156.5434308,PRIVATE_IP_019,PRIVATE_IP_001,502,48838,response,161,0,0,0,1,0
1125,1781647156.5434756,PRIVATE_IP_001,PRIVATE_IP_017,56656,502,query,12,0,0,0,1,0
1126,1781647156.5434873,PRIVATE_IP_001,PRIVATE_IP_019,48838,502,query,0,0,0,0,1,0
1127,1781647156.5435562,PRIVATE_IP_001,PRIVATE_IP_016,44840,502,query,12,0,0,0,1,0
1128,1781647156.5441136,PRIVATE_IP_015,PRIVATE_IP_001,502,49898,response,0,0,1,0,1,0
1129,1781647156.5441585,PRIVATE_IP_001,PRIVATE_IP_015,49898,502,query,0,0,0,0,1,0
1130,1781647156.546473,PRIVATE_IP_012,PRIVATE_IP_001,502,57816,response,53,0,0,0,1,0
1131,1781647156.5465224,PRIVATE_IP_001,PRIVATE_IP_012,57816,502,query,0,0,0,0,1,0
1132,1781647156.5465894,PRIVATE_IP_014,PRIVATE_IP_001,502,59954,response,53,0,0,0,1,0
1133,1781647156.5466244,PRIVATE_IP_001,PRIVATE_IP_014,59954,502,query,0,0,0,0,1,0
1134,1781647156.547945,PRIVATE_IP_009,PRIVATE_IP_001,502,55732,response,53,0,0,0,1,0
1135,1781647156.5480678,PRIVATE_IP_001,PRIVATE_IP_009,55732,502,query,0,0,0,0,1,0
1136,1781647156.5481472,PRIVATE_IP_016,PRIVATE_IP_001,502,44840,response,0,0,0,0,1,0
1137,1781647156.5482116,PRIVATE_IP_018,PRIVATE_IP_001,502,42228,response,11,0,0,0,1,0
1138,1781647156.5482538,PRIVATE_IP_001,PRIVATE_IP_018,42228,502,query,0,0,0,0,1,0
1139,1781647156.5482934,PRIVATE_IP_017,PRIVATE_IP_001,502,56656,response,11,0,0,0,1,0
1140,1781647156.5483246,PRIVATE_IP_001,PRIVATE_IP_017,56656,502,query,0,0,0,0,1,0
1141,1781647156.5531342,PRIVATE_IP_001,PRIVATE_IP_015,57822,502,query,12,0,0,0,1,0
1142,1781647156.5531964,PRIVATE_IP_001,PRIVATE_IP_021,43602,502,query,12,0,0,0,1,0
1143,1781647156.555085,PRIVATE_IP_001,PRIVATE_IP_021,60770,502,query,12,0,0,0,1,0
1144,1781647156.5586107,PRIVATE_IP_015,PRIVATE_IP_001,502,57822,response,11,0,0,0,1,0
1145,1781647156.5586927,PRIVATE_IP_001,PRIVATE_IP_015,57822,502,query,0,0,0,0,1,0
1146,1781647156.5589364,PRIVATE_IP_021,PRIVATE_IP_001,502,43602,response,159,0,0,0,1,0
1147,1781647156.5589998,PRIVATE_IP_001,PRIVATE_IP_021,43602,502,query,0,0,0,0,1,0
1148,1781647156.559581,PRIVATE_IP_013,PRIVATE_IP_001,502,36868,response,53,0,0,0,1,0
1149,1781647156.5596309,PRIVATE_IP_001,PRIVATE_IP_013,36868,502,query,0,0,0,0,1,0
1150,1781647156.5607617,PRIVATE_IP_016,PRIVATE_IP_001,502,44840,response,9,0,0,0,1,0
1151,1781647156.560789,PRIVATE_IP_001,PRIVATE_IP_015,57822,502,query,12,0,0,0,1,0
1152,1781647156.5608056,PRIVATE_IP_001,PRIVATE_IP_016,44840,502,query,0,0,0,0,1,0
1153,1781647156.5615995,PRIVATE_IP_001,PRIVATE_IP_021,43602,502,query,12,0,0,0,1,0
1154,1781647156.5618396,PRIVATE_IP_021,PRIVATE_IP_001,502,60770,response,181,0,0,0,1,0
1155,1781647156.5618865,PRIVATE_IP_001,PRIVATE_IP_021,60770,502,query,0,0,0,0,1,0
1156,1781647156.5641785,PRIVATE_IP_001,PRIVATE_IP_021,60770,502,query,12,0,0,0,1,0
1157,1781647156.5671237,PRIVATE_IP_015,PRIVATE_IP_001,502,57822,response,11,0,0,0,1,0
1158,1781647156.5674706,PRIVATE_IP_021,PRIVATE_IP_001,502,43602,response,11,0,0,0,1,0
1159,1781647156.569138,PRIVATE_IP_001,PRIVATE_IP_021,43602,502,query,12,0,0,0,1,0
1160,1781647156.5706666,PRIVATE_IP_021,PRIVATE_IP_001,502,60770,response,181,0,0,0,1,0
1161,1781647156.576776,PRIVATE_IP_021,PRIVATE_IP_001,502,43602,response,11,0,0,0,1,0
1162,1781647156.6081133,PRIVATE_IP_001,PRIVATE_IP_015,57822,502,query,0,0,0,0,1,0
1163,1781647156.6112542,PRIVATE_IP_001,PRIVATE_IP_021,60770,502,query,0,0,0,0,1,0
1164,1781647156.6171687,PRIVATE_IP_001,PRIVATE_IP_021,43602,502,query,0,0,0,0,1,0
1165,1781647156.8662236,PRIVATE_IP_001,PRIVATE_IP_011,60600,502,query,0,1,0,0,0,0
1166,1781647156.9251835,PRIVATE_IP_001,PRIVATE_IP_010,53788,502,query,0,1,0,0,0,0
1167,1781647157.1096482,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,12,0,0,0,1,0
1168,1781647157.1166332,PRIVATE_IP_015,PRIVATE_IP_001,502,54632,response,53,0,0,0,1,0
1169,1781647157.116748,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,0,0,0,0,1,0
1170,1781647157.1237435,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,12,0,0,0,1,0
1171,1781647157.128855,PRIVATE_IP_015,PRIVATE_IP_001,502,54632,response,257,0,0,0,1,0
1172,1781647157.1352925,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,12,0,0,0,1,0
1173,1781647157.1411853,PRIVATE_IP_015,PRIVATE_IP_001,502,54632,response,185,0,0,0,1,0
1174,1781647157.1439707,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,12,0,0,0,1,0
1175,1781647157.1505792,PRIVATE_IP_015,PRIVATE_IP_001,502,54632,response,75,0,0,0,1,0
1176,1781647157.191179,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,0,0,0,0,1,0
1177,1781647157.446527,PRIVATE_IP_001,PRIVATE_IP_019,48364,502,query,12,0,0,0,1,0
1178,1781647157.451785,PRIVATE_IP_019,PRIVATE_IP_001,502,48364,response,209,0,0,0,1,0
1179,1781647157.4518735,PRIVATE_IP_001,PRIVATE_IP_019,48364,502,query,0,0,0,0,1,0
1180,1781647157.4565468,PRIVATE_IP_001,PRIVATE_IP_018,39078,502,query,12,0,0,0,1,0
1181,1781647157.46065,PRIVATE_IP_018,PRIVATE_IP_001,502,39078,response,209,0,0,0,1,0
1182,1781647157.4607384,PRIVATE_IP_001,PRIVATE_IP_018,39078,502,query,0,0,0,0,1,0
1183,1781647157.4626899,PRIVATE_IP_001,PRIVATE_IP_017,51812,502,query,12,0,0,0,1,0
1184,1781647157.4676113,PRIVATE_IP_017,PRIVATE_IP_001,502,51812,response,209,0,0,0,1,0
1185,1781647157.467682,PRIVATE_IP_001,PRIVATE_IP_017,51812,502,query,0,0,0,0,1,0
1186,1781647157.4691627,PRIVATE_IP_001,PRIVATE_IP_025,52028,502,query,12,0,0,0,1,0
1187,1781647157.4692957,PRIVATE_IP_001,PRIVATE_IP_020,45928,502,query,12,0,0,0,1,0
1188,1781647157.4713168,PRIVATE_IP_025,PRIVATE_IP_001,502,52028,response,69,0,0,0,1,0
1189,1781647157.4714,PRIVATE_IP_001,PRIVATE_IP_025,52028,502,query,0,0,0,0,1,0
1190,1781647157.4740849,PRIVATE_IP_020,PRIVATE_IP_001,502,45928,response,209,0,0,0,1,0
1191,1781647157.4741478,PRIVATE_IP_001,PRIVATE_IP_020,45928,502,query,0,0,0,0,1,0
1192,1781647157.5145435,PRIVATE_IP_001,PRIVATE_IP_015,49914,502,query,0,1,0,0,0,0
1193,1781647157.5145922,PRIVATE_IP_001,PRIVATE_IP_017,58124,502,query,0,1,0,0,0,0
1194,1781647157.5146189,PRIVATE_IP_001,PRIVATE_IP_018,60916,502,query,0,1,0,0,0,0
1195,1781647157.5146472,PRIVATE_IP_001,PRIVATE_IP_020,57304,502,query,0,1,0,0,0,0
1196,1781647157.514672,PRIVATE_IP_001,PRIVATE_IP_015,49922,502,query,0,1,0,0,0,0
1197,1781647157.5147014,PRIVATE_IP_001,PRIVATE_IP_021,41224,502,query,0,1,0,0,0,0
1198,1781647157.5167592,PRIVATE_IP_015,PRIVATE_IP_001,502,49914,response,0,1,0,0,1,0
1199,1781647157.516816,PRIVATE_IP_001,PRIVATE_IP_015,49914,502,query,0,0,0,0,1,0
1200,1781647157.5169163,PRIVATE_IP_020,PRIVATE_IP_001,502,57304,response,0,1,0,0,1,0
1201,1781647157.516959,PRIVATE_IP_001,PRIVATE_IP_020,57304,502,query,0,0,0,0,1,0
1202,1781647157.517304,PRIVATE_IP_001,PRIVATE_IP_015,49914,502,query,0,0,1,0,1,0
1203,1781647157.517345,PRIVATE_IP_001,PRIVATE_IP_020,57304,502,query,0,0,1,0,1,0
1204,1781647157.5174098,PRIVATE_IP_018,PRIVATE_IP_001,502,60916,response,0,1,0,0,1,0
1205,1781647157.5174582,PRIVATE_IP_001,PRIVATE_IP_018,60916,502,query,0,0,0,0,1,0
1206,1781647157.5174842,PRIVATE_IP_001,PRIVATE_IP_018,60916,502,query,0,0,1,0,1,0
1207,1781647157.517498,PRIVATE_IP_017,PRIVATE_IP_001,502,58124,response,0,1,0,0,1,0
1208,1781647157.5175316,PRIVATE_IP_001,PRIVATE_IP_017,58124,502,query,0,0,0,0,1,0
1209,1781647157.5180895,PRIVATE_IP_021,PRIVATE_IP_001,502,41224,response,0,1,0,0,1,0
1210,1781647157.5181034,PRIVATE_IP_001,PRIVATE_IP_017,58124,502,query,0,0,1,0,1,0
1211,1781647157.5181363,PRIVATE_IP_001,PRIVATE_IP_021,41224,502,query,0,0,0,0,1,0
1212,1781647157.5181642,PRIVATE_IP_001,PRIVATE_IP_021,41224,502,query,0,0,1,0,1,0
1213,1781647157.5186248,PRIVATE_IP_015,PRIVATE_IP_001,502,49922,response,0,1,0,0,1,0
1214,1781647157.5186875,PRIVATE_IP_001,PRIVATE_IP_015,49922,502,query,0,0,0,0,1,0
1215,1781647157.5186992,PRIVATE_IP_001,PRIVATE_IP_015,49922,502,query,0,0,1,0,1,0
1216,1781647157.520445,PRIVATE_IP_015,PRIVATE_IP_001,502,49914,response,0,0,0,0,1,0
1217,1781647157.5210636,PRIVATE_IP_018,PRIVATE_IP_001,502,60916,response,0,0,0,0,1,0
1218,1781647157.521261,PRIVATE_IP_017,PRIVATE_IP_001,502,58124,response,0,0,0,0,1,0
1219,1781647157.521481,PRIVATE_IP_021,PRIVATE_IP_001,502,41224,response,0,0,0,0,1,0
1220,1781647157.5215771,PRIVATE_IP_020,PRIVATE_IP_001,502,57304,response,0,0,0,0,1,0
1221,1781647157.5222979,PRIVATE_IP_015,PRIVATE_IP_001,502,49922,response,0,0,0,0,1,0
1222,1781647157.5234163,PRIVATE_IP_018,PRIVATE_IP_001,502,60916,response,0,0,1,0,1,0
1223,1781647157.5234635,PRIVATE_IP_001,PRIVATE_IP_018,60916,502,query,0,0,0,0,1,0
1224,1781647157.5235038,PRIVATE_IP_017,PRIVATE_IP_001,502,58124,response,0,0,1,0,1,0
1225,1781647157.5235324,PRIVATE_IP_001,PRIVATE_IP_017,58124,502,query,0,0,0,0,1,0
1226,1781647157.5237694,PRIVATE_IP_020,PRIVATE_IP_001,502,57304,response,0,0,1,0,1,0
1227,1781647157.5238094,PRIVATE_IP_001,PRIVATE_IP_020,57304,502,query,0,0,0,0,1,0
1228,1781647157.5260696,PRIVATE_IP_021,PRIVATE_IP_001,502,41224,response,0,0,1,0,1,0
1229,1781647157.5261197,PRIVATE_IP_001,PRIVATE_IP_021,41224,502,query,0,0,0,0,1,0
1230,1781647157.5265923,PRIVATE_IP_015,PRIVATE_IP_001,502,49914,response,0,0,1,0,1,0
1231,1781647157.526631,PRIVATE_IP_001,PRIVATE_IP_015,49914,502,query,0,0,0,0,1,0
1232,1781647157.530108,PRIVATE_IP_001,PRIVATE_IP_021,43602,502,query,12,0,0,0,1,0
1233,1781647157.530382,PRIVATE_IP_015,PRIVATE_IP_001,502,49922,response,0,0,1,0,1,0
1234,1781647157.5304358,PRIVATE_IP_001,PRIVATE_IP_015,49922,502,query,0,0,0,0,1,0
1235,1781647157.535613,PRIVATE_IP_021,PRIVATE_IP_001,502,43602,response,159,0,0,0,1,0
1236,1781647157.5356827,PRIVATE_IP_001,PRIVATE_IP_021,43602,502,query,0,0,0,0,1,0
1237,1781647157.5548549,PRIVATE_IP_001,PRIVATE_IP_021,60770,502,query,12,0,0,0,1,0
1238,1781647157.5629165,PRIVATE_IP_021,PRIVATE_IP_001,502,60770,response,181,0,0,0,1,0
1239,1781647157.5630527,PRIVATE_IP_001,PRIVATE_IP_021,60770,502,query,0,0,0,0,1,0
1240,1781647157.5669942,PRIVATE_IP_001,PRIVATE_IP_021,60770,502,query,12,0,0,0,1,0
1241,1781647157.5772524,PRIVATE_IP_021,PRIVATE_IP_001,502,60770,response,181,0,0,0,1,0
1242,1781647157.6181698,PRIVATE_IP_001,PRIVATE_IP_021,60770,502,query,0,0,0,0,1,0
1243,1781647157.8902214,PRIVATE_IP_001,PRIVATE_IP_011,60600,502,query,0,1,0,0,0,0
1244,1781647157.9551842,PRIVATE_IP_001,PRIVATE_IP_010,53788,502,query,0,1,0,0,0,0
1245,1781647158.1105392,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,12,0,0,0,1,0
1246,1781647158.1156013,PRIVATE_IP_015,PRIVATE_IP_001,502,54632,response,53,0,0,0,1,0
1247,1781647158.1157231,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,0,0,0,0,1,0
1248,1781647158.125234,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,12,0,0,0,1,0
1249,1781647158.1298962,PRIVATE_IP_015,PRIVATE_IP_001,502,54632,response,257,0,0,0,1,0
1250,1781647158.1362581,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,12,0,0,0,1,0
1251,1781647158.1407068,PRIVATE_IP_015,PRIVATE_IP_001,502,54632,response,185,0,0,0,1,0
1252,1781647158.1434805,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,12,0,0,0,1,0
1253,1781647158.1484554,PRIVATE_IP_015,PRIVATE_IP_001,502,54632,response,75,0,0,0,1,0
1254,1781647158.1891692,PRIVATE_IP_001,PRIVATE_IP_015,54632,502,query,0,0,0,0,1,0
1255,1781647158.4474401,PRIVATE_IP_001,PRIVATE_IP_019,48364,502,query,12,0,0,0,1,0
1256,1781647158.4526453,PRIVATE_IP_019,PRIVATE_IP_001,502,48364,response,209,0,0,0,1,0
1257,1781647158.4526887,PRIVATE_IP_001,PRIVATE_IP_019,48364,502,query,0,0,0,0,1,0
1258,1781647158.453901,PRIVATE_IP_001,PRIVATE_IP_018,39078,502,query,12,0,0,0,1,0
1259,1781647158.4598925,PRIVATE_IP_018,PRIVATE_IP_001,502,39078,response,209,0,0,0,1,0
1260,1781647158.4599347,PRIVATE_IP_001,PRIVATE_IP_018,39078,502,query,0,0,0,0,1,0
1261,1781647158.4613154,PRIVATE_IP_001,PRIVATE_IP_017,51812,502,query,12,0,0,0,1,0
1262,1781647158.46731,PRIVATE_IP_017,PRIVATE_IP_001,502,51812,response,209,0,0,0,1,0
1263,1781647158.4673457,PRIVATE_IP_001,PRIVATE_IP_017,51812,502,query,0,0,0,0,1,0
1264,1781647158.4692404,PRIVATE_IP_001,PRIVATE_IP_025,52028,502,query,12,0,0,0,1,0
1265,1781647158.4692957,PRIVATE_IP_001,PRIVATE_IP_020,45928,502,query,12,0,0,0,1,0
1266,1781647158.4724915,PRIVATE_IP_025,PRIVATE_IP_001,502,52028,response,69,0,0,0,1,0
1267,1781647158.4725795,PRIVATE_IP_001,PRIVATE_IP_025,52028,502,query,0,0,0,0,1,0
1268,1781647158.476518,PRIVATE_IP_020,PRIVATE_IP_001,502,45928,response,209,0,0,0,1,0
1269,1781647158.4766033,PRIVATE_IP_001,PRIVATE_IP_020,45928,502,query,0,0,0,0,1,0
1270,1781647158.5140867,PRIVATE_IP_001,PRIVATE_IP_015,44078,502,query,0,1,0,0,0,0
1271,1781647158.5141838,PRIVATE_IP_001,PRIVATE_IP_017,58932,502,query,0,1,0,0,0,0
1272,1781647158.5142877,PRIVATE_IP_001,PRIVATE_IP_018,40184,502,query,0,1,0,0,0,0
1273,1781647158.5143607,PRIVATE_IP_001,PRIVATE_IP_020,45850,502,query,0,1,0,0,0,0
1274,1781647158.514443,PRIVATE_IP_001,PRIVATE_IP_015,44094,502,query,0,1,0,0,0,0
1275,1781647158.514509,PRIVATE_IP_001,PRIVATE_IP_021,56814,502,query,0,1,0,0,0,0
1276,1781647158.5165412,PRIVATE_IP_018,PRIVATE_IP_001,502,40184,response,0,1,0,0,1,0
1277,1781647158.5166407,PRIVATE_IP_001,PRIVATE_IP_018,40184,502,query,0,0,0,0,1,0
1278,1781647158.5167034,PRIVATE_IP_017,PRIVATE_IP_001,502,58932,response,0,1,0,0,1,0
1279,1781647158.5167632,PRIVATE_IP_001,PRIVATE_IP_017,58932,502,query,0,0,0,0,1,0
1280,1781647158.5169132,PRIVATE_IP_015,PRIVATE_IP_001,502,44078,response,0,1,0,0,1,0
1281,1781647158.5169723,PRIVATE_IP_001,PRIVATE_IP_015,44078,502,query,0,0,0,0,1,0
1282,1781647158.5170631,PRIVATE_IP_020,PRIVATE_IP_001,502,45850,response,0,1,0,0,1,0
1283,1781647158.517121,PRIVATE_IP_001,PRIVATE_IP_020,45850,502,query,0,0,0,0,1,0
1284,1781647158.5171754,PRIVATE_IP_021,PRIVATE_IP_001,502,56814,response,0,1,0,0,1,0
1285,1781647158.5172248,PRIVATE_IP_001,PRIVATE_IP_021,56814,502,query,0,0,0,0,1,0
1286,1781647158.5187328,PRIVATE_IP_015,PRIVATE_IP_001,502,44094,response,0,1,0,0,1,0
1287,1781647158.5188272,PRIVATE_IP_001,PRIVATE_IP_015,44094,502,query,0,0,0,0,1,0
1288,1781647158.5190454,PRIVATE_IP_001,PRIVATE_IP_018,40184,502,query,0,0,1,0,1,0
1289,1781647158.519103,PRIVATE_IP_001,PRIVATE_IP_017,58932,502,query,0,0,1,0,1,0
1290,1781647158.5191529,PRIVATE_IP_001,PRIVATE_IP_015,44078,502,query,0,0,1,0,1,0
1291,1781647158.5192068,PRIVATE_IP_001,PRIVATE_IP_020,45850,502,query,0,0,1,0,1,0
1292,1781647158.5192502,PRIVATE_IP_001,PRIVATE_IP_021,56814,502,query,0,0,1,0,1,0
1293,1781647158.5194366,PRIVATE_IP_001,PRIVATE_IP_015,44094,502,query,0,0,1,0,1,0
1294,1781647158.5213404,PRIVATE_IP_017,PRIVATE_IP_001,502,58932,response,0,0,0,0,1,0
1295,1781647158.5221107,PRIVATE_IP_018,PRIVATE_IP_001,502,40184,response,0,0,0,0,1,0
1296,1781647158.5223348,PRIVATE_IP_015,PRIVATE_IP_001,502,44078,response,0,0,0,0,1,0
1297,1781647158.5223842,PRIVATE_IP_017,PRIVATE_IP_001,502,58932,response,0,0,1,0,1,0
1298,1781647158.5224168,PRIVATE_IP_001,PRIVATE_IP_017,58932,502,query,0,0,0,0,1,0
1299,1781647158.5224416,PRIVATE_IP_021,PRIVATE_IP_001,502,56814,response,0,0,0,0,1,0
1300,1781647158.5224774,PRIVATE_IP_020,PRIVATE_IP_001,502,45850,response,0,0,0,0,1,0
1301,1781647158.5238109,PRIVATE_IP_015,PRIVATE_IP_001,502,44094,response,0,0,0,0,1,0
1302,1781647158.5238826,PRIVATE_IP_018,PRIVATE_IP_001,502,40184,response,0,0,1,0,1,0
1303,1781647158.5239136,PRIVATE_IP_001,PRIVATE_IP_018,40184,502,query,0,0,0,0,1,0
1304,1781647158.5241466,PRIVATE_IP_020,PRIVATE_IP_001,502,45850,response,0,0,1,0,1,0
1305,1781647158.524173,PRIVATE_IP_001,PRIVATE_IP_020,45850,502,query,0,0,0,0,1,0
1306,1781647158.527124,PRIVATE_IP_021,PRIVATE_IP_001,502,56814,response,0,0,1,0,1,0
1307,1781647158.5271575,PRIVATE_IP_001,PRIVATE_IP_021,56814,502,query,0,0,0,0,1,0
1308,1781647158.5278065,PRIVATE_IP_001,PRIVATE_IP_012,57816,502,query,12,0,0,0,1,0
1309,1781647158.5278704,PRIVATE_IP_001,PRIVATE_IP_009,55732,502,query,12,0,0,0,1,0
1310,1781647158.527924,PRIVATE_IP_001,PRIVATE_IP_014,59954,502,query,12,0,0,0,1,0
1311,1781647158.528284,PRIVATE_IP_015,PRIVATE_IP_001,502,44078,response,0,0,1,0,1,0
1312,1781647158.5283067,PRIVATE_IP_001,PRIVATE_IP_015,44078,502,query,0,0,0,0,1,0
1313,1781647158.5292034,PRIVATE_IP_012,PRIVATE_IP_001,502,57816,response,0,0,0,0,1,0
1314,1781647158.529226,PRIVATE_IP_009,PRIVATE_IP_001,502,55732,response,0,0,0,0,1,0
