frame_index,time_epoch,src_ip,dst_ip,src_port,dst_port,direction,transaction_id,protocol_id,length,unit_id,function_code,function_base,function_name,is_exception,exception_code,reference_num,quantity,byte_count,value_hex,adu_bytes,tcp_payload_bytes,register_signature
7445,1781647221.5013795,PRIVATE_IP_001,PRIVATE_IP_026,52028,502,query,163,0,6,1,4,4,Read Input Registers,False,,0.0,30.0,,,12,12,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026
7446,1781647221.5037,PRIVATE_IP_026,PRIVATE_IP_001,502,52028,response,163,0,63,1,4,4,Read Input Registers,False,,,,60.0,REDACTED_PAYLOAD,69,69,
7448,1781647221.5045428,PRIVATE_IP_018,PRIVATE_IP_001,502,51812,response,163,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7456,1781647221.5422502,PRIVATE_IP_001,PRIVATE_IP_021,45928,502,query,163,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
7477,1781647221.549601,PRIVATE_IP_021,PRIVATE_IP_001,502,45928,response,163,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7492,1781647221.5532484,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,144,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
7497,1781647221.5595264,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,144,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
7499,1781647221.5809722,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,233,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
7500,1781647221.5854998,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,233,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
7502,1781647221.5880504,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,234,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
7503,1781647221.595412,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,234,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
7507,1781647222.150982,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,57,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
7508,1781647222.1581566,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,57,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7510,1781647222.160727,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,58,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
7511,1781647222.1665223,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,58,0,251,1,3,3,Read Holding Registers,False,,,,248.0,REDACTED_PAYLOAD,257,257,
7512,1781647222.1743257,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,59,0,6,1,3,3,Read Holding Registers,False,,125.0,88.0,,,12,12,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016
7513,1781647222.1822593,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,59,0,179,1,3,3,Read Holding Registers,False,,,,176.0,REDACTED_PAYLOAD,185,185,
7514,1781647222.1849241,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,60,0,6,1,3,3,Read Holding Registers,False,,101.0,33.0,,,12,12,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016
7515,1781647222.1892622,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,60,0,69,1,3,3,Read Holding Registers,False,,,,66.0,REDACTED_PAYLOAD,75,75,
7517,1781647222.4763582,PRIVATE_IP_001,PRIVATE_IP_020,48364,502,query,164,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020
7518,1781647222.481569,PRIVATE_IP_020,PRIVATE_IP_001,502,48364,response,164,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7520,1781647222.4848208,PRIVATE_IP_001,PRIVATE_IP_019,39078,502,query,169,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019
7521,1781647222.4898098,PRIVATE_IP_019,PRIVATE_IP_001,502,39078,response,169,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7523,1781647222.501148,PRIVATE_IP_001,PRIVATE_IP_018,51812,502,query,164,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018
7524,1781647222.5011926,PRIVATE_IP_001,PRIVATE_IP_026,52028,502,query,164,0,6,1,4,4,Read Input Registers,False,,0.0,30.0,,,12,12,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026
7525,1781647222.5031762,PRIVATE_IP_026,PRIVATE_IP_001,502,52028,response,164,0,63,1,4,4,Read Input Registers,False,,,,60.0,REDACTED_PAYLOAD,69,69,
7527,1781647222.5056264,PRIVATE_IP_018,PRIVATE_IP_001,502,51812,response,164,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7535,1781647222.5408754,PRIVATE_IP_001,PRIVATE_IP_021,45928,502,query,164,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
7551,1781647222.5468738,PRIVATE_IP_021,PRIVATE_IP_001,502,45928,response,164,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7570,1781647222.5563939,PRIVATE_IP_001,PRIVATE_IP_013,57816,502,query,223,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013
7571,1781647222.5564456,PRIVATE_IP_001,PRIVATE_IP_010,55732,502,query,223,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_010
7576,1781647222.5579596,PRIVATE_IP_001,PRIVATE_IP_015,59954,502,query,223,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_015
7580,1781647222.5661778,PRIVATE_IP_001,PRIVATE_IP_014,36868,502,query,223,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014
7581,1781647222.56734,PRIVATE_IP_001,PRIVATE_IP_020,48838,502,query,223,0,6,1,3,3,Read Holding Registers,False,,0.0,76.0,,,12,12,fc3:unit1:reg0:qty76:serverPRIVATE_IP_020
7583,1781647222.571373,PRIVATE_IP_020,PRIVATE_IP_001,502,48838,response,223,0,155,1,3,3,Read Holding Registers,False,,,,152.0,REDACTED_PAYLOAD,161,161,
7585,1781647222.5728204,PRIVATE_IP_001,PRIVATE_IP_019,42228,502,query,207,0,6,1,3,3,Read Holding Registers,False,,53.0,1.0,,,12,12,fc3:unit1:reg53:qty1:serverPRIVATE_IP_019
7586,1781647222.572885,PRIVATE_IP_001,PRIVATE_IP_018,56656,502,query,207,0,6,1,3,3,Read Holding Registers,False,,24.0,1.0,,,12,12,fc3:unit1:reg24:qty1:serverPRIVATE_IP_018
7587,1781647222.5729272,PRIVATE_IP_001,PRIVATE_IP_017,44840,502,query,207,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_017
7588,1781647222.5729613,PRIVATE_IP_001,PRIVATE_IP_016,57822,502,query,157,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016
7589,1781647222.5729978,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,145,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
7590,1781647222.5765533,PRIVATE_IP_019,PRIVATE_IP_001,502,42228,response,207,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7593,1781647222.57712,PRIVATE_IP_018,PRIVATE_IP_001,502,56656,response,207,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7595,1781647222.5774732,PRIVATE_IP_010,PRIVATE_IP_001,502,55732,response,223,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7597,1781647222.577754,PRIVATE_IP_016,PRIVATE_IP_001,502,57822,response,157,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7599,1781647222.5784488,PRIVATE_IP_013,PRIVATE_IP_001,502,57816,response,223,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7601,1781647222.5792027,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,235,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
7602,1781647222.5792239,PRIVATE_IP_015,PRIVATE_IP_001,502,59954,response,223,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7603,1781647222.579245,PRIVATE_IP_001,PRIVATE_IP_016,57822,502,query,158,0,6,1,3,3,Read Holding Registers,False,,215.0,1.0,,,12,12,fc3:unit1:reg215:qty1:serverPRIVATE_IP_016
7605,1781647222.581524,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,145,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
7607,1781647222.583968,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,146,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
7608,1781647222.5840847,PRIVATE_IP_014,PRIVATE_IP_001,502,36868,response,223,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7610,1781647222.5850112,PRIVATE_IP_016,PRIVATE_IP_001,502,57822,response,158,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7611,1781647222.5853543,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,235,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
7613,1781647222.5874875,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,236,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
7614,1781647222.589006,PRIVATE_IP_017,PRIVATE_IP_001,502,44840,response,207,0,3,1,131,3,Read Holding Registers,True,2.0,,,,REDACTED_PAYLOAD,9,9,
7616,1781647222.590008,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,146,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7617,1781647222.5934305,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,147,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
7618,1781647222.5954208,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,236,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
7619,1781647222.5980945,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,147,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7624,1781647223.1522532,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,61,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
7625,1781647223.1571703,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,61,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7627,1781647223.161634,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,62,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
7628,1781647223.1665614,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,62,0,251,1,3,3,Read Holding Registers,False,,,,248.0,REDACTED_PAYLOAD,257,257,
7629,1781647223.1731372,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,63,0,6,1,3,3,Read Holding Registers,False,,125.0,88.0,,,12,12,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016
7630,1781647223.1782598,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,63,0,179,1,3,3,Read Holding Registers,False,,,,176.0,REDACTED_PAYLOAD,185,185,
7631,1781647223.1809669,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,64,0,6,1,3,3,Read Holding Registers,False,,101.0,33.0,,,12,12,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016
7632,1781647223.1851554,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,64,0,69,1,3,3,Read Holding Registers,False,,,,66.0,REDACTED_PAYLOAD,75,75,
7634,1781647223.476722,PRIVATE_IP_001,PRIVATE_IP_020,48364,502,query,165,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020
7635,1781647223.4816236,PRIVATE_IP_020,PRIVATE_IP_001,502,48364,response,165,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7637,1781647223.4860811,PRIVATE_IP_001,PRIVATE_IP_019,39078,502,query,170,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019
7638,1781647223.489777,PRIVATE_IP_019,PRIVATE_IP_001,502,39078,response,170,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7640,1781647223.5029812,PRIVATE_IP_001,PRIVATE_IP_018,51812,502,query,165,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018
7641,1781647223.5030565,PRIVATE_IP_001,PRIVATE_IP_026,52028,502,query,165,0,6,1,4,4,Read Input Registers,False,,0.0,30.0,,,12,12,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026
7642,1781647223.5075543,PRIVATE_IP_026,PRIVATE_IP_001,502,52028,response,165,0,63,1,4,4,Read Input Registers,False,,,,60.0,REDACTED_PAYLOAD,69,69,
7644,1781647223.5076957,PRIVATE_IP_018,PRIVATE_IP_001,502,51812,response,165,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7652,1781647223.550379,PRIVATE_IP_001,PRIVATE_IP_021,45928,502,query,165,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
7671,1781647223.5565639,PRIVATE_IP_021,PRIVATE_IP_001,502,45928,response,165,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7673,1781647223.5568721,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,148,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
7692,1781647223.5704303,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,148,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
7694,1781647223.5792017,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,237,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
7695,1781647223.585662,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,237,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
7697,1781647223.5883992,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,238,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
7698,1781647223.5946703,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,238,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
7701,1781647224.1519227,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,65,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
7702,1781647224.1571338,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,65,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7704,1781647224.1607077,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,66,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
7705,1781647224.166538,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,66,0,251,1,3,3,Read Holding Registers,False,,,,248.0,REDACTED_PAYLOAD,257,257,
7706,1781647224.174957,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,67,0,6,1,3,3,Read Holding Registers,False,,125.0,88.0,,,12,12,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016
7707,1781647224.1803043,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,67,0,179,1,3,3,Read Holding Registers,False,,,,176.0,REDACTED_PAYLOAD,185,185,
7708,1781647224.1864543,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,68,0,6,1,3,3,Read Holding Registers,False,,101.0,33.0,,,12,12,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016
7709,1781647224.1931078,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,68,0,69,1,3,3,Read Holding Registers,False,,,,66.0,REDACTED_PAYLOAD,75,75,
7713,1781647224.4781213,PRIVATE_IP_001,PRIVATE_IP_020,48364,502,query,166,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020
7714,1781647224.482836,PRIVATE_IP_020,PRIVATE_IP_001,502,48364,response,166,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7716,1781647224.489115,PRIVATE_IP_001,PRIVATE_IP_019,39078,502,query,171,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019
7717,1781647224.4940982,PRIVATE_IP_019,PRIVATE_IP_001,502,39078,response,171,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7719,1781647224.502926,PRIVATE_IP_001,PRIVATE_IP_018,51812,502,query,166,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018
7720,1781647224.5029738,PRIVATE_IP_001,PRIVATE_IP_026,52028,502,query,166,0,6,1,4,4,Read Input Registers,False,,0.0,30.0,,,12,12,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026
7721,1781647224.5050874,PRIVATE_IP_026,PRIVATE_IP_001,502,52028,response,166,0,63,1,4,4,Read Input Registers,False,,,,60.0,REDACTED_PAYLOAD,69,69,
7723,1781647224.5075336,PRIVATE_IP_018,PRIVATE_IP_001,502,51812,response,166,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7731,1781647224.5466504,PRIVATE_IP_001,PRIVATE_IP_021,45928,502,query,166,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
7750,1781647224.5523167,PRIVATE_IP_021,PRIVATE_IP_001,502,45928,response,166,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
7761,1781647224.555734,PRIVATE_IP_001,PRIVATE_IP_013,57816,502,query,224,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013
7762,1781647224.555788,PRIVATE_IP_001,PRIVATE_IP_010,55732,502,query,224,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_010
7770,1781647224.55817,PRIVATE_IP_001,PRIVATE_IP_015,59954,502,query,224,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_015
7776,1781647224.5679755,PRIVATE_IP_001,PRIVATE_IP_014,36868,502,query,224,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014
7777,1781647224.5681517,PRIVATE_IP_001,PRIVATE_IP_020,48838,502,query,224,0,6,1,3,3,Read Holding Registers,False,,0.0,76.0,,,12,12,fc3:unit1:reg0:qty76:serverPRIVATE_IP_020
7779,1781647224.5706856,PRIVATE_IP_013,PRIVATE_IP_001,502,57816,response,224,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7781,1781647224.5723135,PRIVATE_IP_020,PRIVATE_IP_001,502,48838,response,224,0,155,1,3,3,Read Holding Registers,False,,,,152.0,REDACTED_PAYLOAD,161,161,
7783,1781647224.576117,PRIVATE_IP_010,PRIVATE_IP_001,502,55732,response,224,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7785,1781647224.5776808,PRIVATE_IP_001,PRIVATE_IP_019,42228,502,query,208,0,6,1,3,3,Read Holding Registers,False,,53.0,1.0,,,12,12,fc3:unit1:reg53:qty1:serverPRIVATE_IP_019
7786,1781647224.577784,PRIVATE_IP_001,PRIVATE_IP_018,56656,502,query,208,0,6,1,3,3,Read Holding Registers,False,,24.0,1.0,,,12,12,fc3:unit1:reg24:qty1:serverPRIVATE_IP_018
7787,1781647224.5778353,PRIVATE_IP_001,PRIVATE_IP_017,44840,502,query,208,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_017
7788,1781647224.5778842,PRIVATE_IP_001,PRIVATE_IP_016,57822,502,query,159,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016
7789,1781647224.5779345,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,149,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
7790,1781647224.5804641,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,239,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
7791,1781647224.5805557,PRIVATE_IP_015,PRIVATE_IP_001,502,59954,response,224,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7794,1781647224.5820808,PRIVATE_IP_018,PRIVATE_IP_001,502,56656,response,208,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7796,1781647224.5822246,PRIVATE_IP_019,PRIVATE_IP_001,502,42228,response,208,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7798,1781647224.5839317,PRIVATE_IP_016,PRIVATE_IP_001,502,57822,response,159,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7800,1781647224.5853255,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,149,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
7802,1781647224.5874007,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,239,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
7804,1781647224.5919936,PRIVATE_IP_014,PRIVATE_IP_001,502,36868,response,224,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7806,1781647224.5925016,PRIVATE_IP_017,PRIVATE_IP_001,502,44840,response,208,0,3,1,131,3,Read Holding Registers,True,2.0,,,,REDACTED_PAYLOAD,9,9,
7808,1781647224.5948489,PRIVATE_IP_001,PRIVATE_IP_016,57822,502,query,160,0,6,1,3,3,Read Holding Registers,False,,215.0,1.0,,,12,12,fc3:unit1:reg215:qty1:serverPRIVATE_IP_016
7809,1781647224.5950007,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,150,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
7810,1781647224.597226,PRIVATE_IP_001,PRIVATE_IP_022,60770,502,query,240,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
7811,1781647224.6011777,PRIVATE_IP_016,PRIVATE_IP_001,502,57822,response,160,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7812,1781647224.6022096,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,150,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7813,1781647224.6042209,PRIVATE_IP_001,PRIVATE_IP_022,43602,502,query,151,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
7814,1781647224.6044734,PRIVATE_IP_022,PRIVATE_IP_001,502,60770,response,240,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
7815,1781647224.6091044,PRIVATE_IP_022,PRIVATE_IP_001,502,43602,response,151,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
7819,1781647225.1535985,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,69,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
7820,1781647225.1580703,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,69,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
7822,1781647225.1619473,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,70,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
7823,1781647225.167472,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,70,0,251,1,3,3,Read Holding Registers,False,,,,248.0,REDACTED_PAYLOAD,257,257,
7824,1781647225.174156,PRIVATE_IP_001,PRIVATE_IP_016,54632,502,query,71,0,6,1,3,3,Read Holding Registers,False,,125.0,88.0,,,12,12,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016
7825,1781647225.180189,PRIVATE_IP_016,PRIVATE_IP_001,502,54632,response,71,0,179,1,3,3,Read Holding Registers,False,,,,176.0,REDACTED_PAYLOAD,185,185,
