run_id,scenario,target,port,iface,duration_seconds,interval_seconds,start_stamp,record_type,service,timestamp,sample,metric,value,unit,ok,status,source_file,notes
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365899.759751,4,icmp_rtt_ms,3.44,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365899.960757,5,icmp_rtt_ms,3.53,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365900.162628,6,icmp_rtt_ms,3.82,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365900.363623,7,icmp_rtt_ms,3.54,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365900.564832,8,icmp_rtt_ms,3.78,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365900.765746,9,icmp_rtt_ms,3.46,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365900.966701,10,icmp_rtt_ms,3.50,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365901.167862,11,icmp_rtt_ms,3.76,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365901.368647,12,icmp_rtt_ms,3.36,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365901.569576,13,icmp_rtt_ms,3.53,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365901.770715,14,icmp_rtt_ms,3.71,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365901.971758,15,icmp_rtt_ms,3.63,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365902.172920,16,icmp_rtt_ms,3.75,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365902.374722,17,icmp_rtt_ms,4.04,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365902.574844,18,icmp_rtt_ms,3.70,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365902.775727,19,icmp_rtt_ms,3.46,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365902.976843,20,icmp_rtt_ms,3.68,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365903.177790,21,icmp_rtt_ms,3.47,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365903.378811,22,icmp_rtt_ms,3.54,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365903.580618,23,icmp_rtt_ms,4.44,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365903.780996,24,icmp_rtt_ms,3.99,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365903.980710,25,icmp_rtt_ms,3.29,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365904.181924,26,icmp_rtt_ms,3.88,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365904.383834,27,icmp_rtt_ms,4.21,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365904.583559,28,icmp_rtt_ms,3.37,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365904.784460,29,icmp_rtt_ms,3.19,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365904.985634,30,icmp_rtt_ms,3.62,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365905.186835,31,icmp_rtt_ms,3.91,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365905.386673,32,icmp_rtt_ms,3.49,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365905.587887,33,icmp_rtt_ms,3.63,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365905.788693,34,icmp_rtt_ms,3.44,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365905.989695,35,icmp_rtt_ms,3.54,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365906.190501,36,icmp_rtt_ms,3.40,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365906.391683,37,icmp_rtt_ms,3.77,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365906.592486,38,icmp_rtt_ms,3.42,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365906.793467,39,icmp_rtt_ms,3.69,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365906.994477,40,icmp_rtt_ms,3.68,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365907.195589,41,icmp_rtt_ms,3.78,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365907.397055,42,icmp_rtt_ms,4.02,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365907.596682,43,icmp_rtt_ms,3.18,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365907.797809,44,icmp_rtt_ms,3.71,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365908.001529,45,icmp_rtt_ms,6.33,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365908.199543,46,icmp_rtt_ms,3.65,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365908.400624,47,icmp_rtt_ms,3.68,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365908.601712,48,icmp_rtt_ms,3.72,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365908.802593,49,icmp_rtt_ms,3.51,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365909.003542,50,icmp_rtt_ms,3.65,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365909.205049,51,icmp_rtt_ms,4.03,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365909.404725,52,icmp_rtt_ms,3.21,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365909.605548,53,icmp_rtt_ms,3.43,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365909.806825,54,icmp_rtt_ms,3.88,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365910.006772,55,icmp_rtt_ms,3.55,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365910.207627,56,icmp_rtt_ms,3.46,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365910.408600,57,icmp_rtt_ms,3.59,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365910.609296,58,icmp_rtt_ms,3.27,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365910.809465,59,icmp_rtt_ms,2.73,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
MACsec_1h_PRIVATE_IP_022_20260625_003608,MACsec_1h,PRIVATE_IP_022,502,tun0,3600,1,20260625_003608,latency_sample,ICMP,1782365911.011725,60,icmp_rtt_ms,3.84,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
