Linux 6.8.0-55-generic (ubuntu) 	16/06/26 	_x86_64_	(8 CPU)

17:22:49        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
17:26:37        all      4,29      0,00      1,89      0,13      0,00      0,00      0,25      0,00      0,00     93,44
17:26:38        all      4,67      0,00      2,27      0,00      0,00      0,00      0,38      0,00      0,00     92,69
17:26:39        all      3,91      0,00      1,89      0,00      0,00      0,00      0,13      0,00      0,00     94,07
17:26:40        all      4,79      0,00      1,89      0,25      0,00      0,00      0,13      0,00      0,00     92,95
17:26:41        all      6,81      0,00      3,78      0,13      0,00      0,00      0,50      0,00      0,00     88,78
17:26:42        all      4,28      0,00      2,14      0,13      0,00      0,00      0,25      0,00      0,00     93,20
17:26:43        all      4,28      0,00      1,64      0,13      0,00      0,00      0,25      0,00      0,00     93,70
17:26:44        all      8,94      0,25      1,76      0,00      0,00      0,00      0,25      0,00      0,00     88,79
17:26:45        all      5,06      0,00      2,15      0,13      0,00      0,00      0,13      0,00      0,00     92,53
17:26:46        all      6,42      0,00      4,16      0,00      0,00      0,00      0,63      0,00      0,00     88,79
17:26:47        all      4,17      0,00      1,90      0,00      0,00      0,00      0,13      0,00      0,00     93,81
17:26:48        all      6,07      0,00      2,65      0,13      0,00      0,00      0,25      0,00      0,00     90,90
17:26:49        all      4,52      0,00      1,88      0,13      0,00      0,00      0,38      0,00      0,00     93,09
17:26:50        all      4,55      0,00      1,77      0,13      0,00      0,00      0,00      0,00      0,00     93,55
17:26:51        all      4,28      0,00      1,89      0,25      0,00      0,00      0,38      0,00      0,00     93,20
17:26:52        all      6,33      0,00      4,05      0,00      0,00      0,00      0,25      0,00      0,00     89,37
17:26:53        all      4,30      0,00      2,03      0,00      0,00      0,00      0,25      0,00      0,00     93,42
17:26:54        all      4,65      0,00      2,39      0,13      0,00      0,00      0,50      0,00      0,00     92,33
17:26:55        all      9,19      0,00      1,89      0,13      0,00      0,00      0,13      0,00      0,00     88,66
17:26:56        all      4,94      0,00      2,28      0,13      0,00      0,00      0,51      0,00      0,00     92,15
17:26:57        all      6,42      0,00      3,90      0,13      0,00      0,00      0,25      0,00      0,00     89,31
17:26:58        all      5,92      0,00      2,64      0,00      0,00      0,00      0,63      0,00      0,00     90,81
17:26:59        all      4,53      0,00      2,52      0,25      0,00      0,00      0,13      0,00      0,00     92,57
17:27:00        all      4,44      0,00      1,65      0,00      0,00      0,00      0,38      0,00      0,00     93,53
17:27:01        all      4,17      0,00      1,77      0,00      0,00      0,00      0,13      0,00      0,00     93,93
17:27:02        all      6,04      0,00      3,40      0,25      0,00      0,00      0,13      0,00      0,00     90,19
17:27:03        all      7,49      0,00      3,81      0,00      0,00      0,00      0,38      0,00      0,00     88,32
17:27:04        all      5,16      0,00      2,14      0,13      0,00      0,00      0,25      0,00      0,00     92,32
17:27:05        all      4,28      0,00      1,64      0,13      0,00      0,00      0,25      0,00      0,00     93,70
17:27:06        all      8,73      0,00      1,90      0,00      0,00      0,00      0,25      0,00      0,00     89,11
17:27:07        all      5,78      0,00      3,77      0,13      0,00      0,00      0,38      0,00      0,00     89,95
17:27:08        all      4,80      0,00      2,02      0,13      0,00      0,00      0,38      0,00      0,00     92,68
17:27:09        all      4,29      0,00      1,89      0,13      0,00      0,00      0,13      0,00      0,00     93,56
17:27:10        all      4,29      0,00      1,64      0,00      0,00      0,00      0,38      0,00      0,00     93,69
17:27:11        all      5,93      0,00      2,53      0,13      0,00      0,00      0,25      0,00      0,00     91,16
17:27:12        all      4,42      0,00      1,77      0,00      0,00      0,00      0,25      0,00      0,00     93,56
17:27:13        all      5,67      0,00      3,40      0,13      0,00      0,00      0,38      0,00      0,00     90,42
17:27:14        all      5,07      0,00      2,28      0,00      0,00      0,00      0,13      0,00      0,00     92,52
17:27:15        all      5,02      0,00      2,38      0,13      0,00      0,00      0,63      0,00      0,00     91,84
17:27:16        all      5,06      0,00      2,53      0,25      0,00      0,00      0,13      0,00      0,00     92,03
17:27:17        all      4,18      0,00      1,65      0,00      0,00      0,00      0,38      0,00      0,00     93,80
17:27:18        all     10,97      0,00      3,53      0,00      0,00      0,00      0,38      0,00      0,00     85,12
17:27:19        all      4,30      0,00      1,77      0,25      0,00      0,00      0,25      0,00      0,00     93,43
17:27:20        all      4,79      0,00      2,27      0,13      0,00      0,00      0,25      0,00      0,00     92,57
17:27:21        all      4,28      0,00      1,89      0,13      0,00      0,00      0,38      0,00      0,00     93,32
17:27:22        all      4,80      0,00      1,77      0,25      0,00      0,00      0,00      0,00      0,00     93,18
17:27:23        all      5,45      0,00      3,30      0,00      0,00      0,00      0,38      0,00      0,00     90,87
17:27:24        all      5,32      0,00      3,04      0,00      0,00      0,00      0,25      0,00      0,00     91,39
17:27:25        all      4,28      0,00      2,02      0,00      0,00      0,00      0,25      0,00      0,00     93,45
17:27:26        all      5,70      0,00      2,53      0,13      0,00      0,00      0,38      0,00      0,00     91,25
17:27:27        all      4,41      0,00      1,89      0,13      0,00      0,00      0,38      0,00      0,00     93,19
17:27:28        all      6,41      0,00      3,89      0,13      0,00      0,00      0,25      0,00      0,00     89,32
17:27:29        all      4,56      0,00      2,03      0,00      0,00      0,00      0,13      0,00      0,00     93,28
17:27:30        all      9,09      0,00      2,40      0,25      0,00      0,00      0,51      0,00      0,00     87,75
