sample,epoch,target,port,ok,tcp_connect_ms,error
97,1781649017.5248384,PRIVATE_IP_022,502,1,4.467732,
98,1781649017.7289548,PRIVATE_IP_022,502,1,3.945825,
99,1781649017.934303,PRIVATE_IP_022,502,1,5.118957,
100,1781649018.1389112,PRIVATE_IP_022,502,1,4.454946,
101,1781649018.3440094,PRIVATE_IP_022,502,1,4.763278,
102,1781649018.5488622,PRIVATE_IP_022,502,1,4.604982,
103,1781649018.7539344,PRIVATE_IP_022,502,1,4.826951,
104,1781649018.9593103,PRIVATE_IP_022,502,1,5.148526,
105,1781649019.1639566,PRIVATE_IP_022,502,1,4.362949,
106,1781649019.3689306,PRIVATE_IP_022,502,1,4.823397,
107,1781649019.574341,PRIVATE_IP_022,502,1,5.183479,
108,1781649019.779009,PRIVATE_IP_022,502,1,4.444405,
109,1781649019.9841306,PRIVATE_IP_022,502,1,4.894289,
110,1781649020.1887436,PRIVATE_IP_022,502,1,4.424955,
111,1781649020.392764,PRIVATE_IP_022,502,1,3.807915,
112,1781649020.5975575,PRIVATE_IP_022,502,1,4.608569,
113,1781649020.8019962,PRIVATE_IP_022,502,1,4.252754,
114,1781649021.0069823,PRIVATE_IP_022,502,1,4.620900,
115,1781649021.2111156,PRIVATE_IP_022,502,1,3.965296,
116,1781649021.4166393,PRIVATE_IP_022,502,1,4.397112,
117,1781649021.6218154,PRIVATE_IP_022,502,1,5.012206,
118,1781649021.825997,PRIVATE_IP_022,502,1,4.004368,
119,1781649022.030604,PRIVATE_IP_022,502,1,4.324275,
120,1781649022.234595,PRIVATE_IP_022,502,1,3.747427,
121,1781649022.4387462,PRIVATE_IP_022,502,1,3.970988,
122,1781649022.6440506,PRIVATE_IP_022,502,1,5.116681,
123,1781649022.8491616,PRIVATE_IP_022,502,1,4.864612,
124,1781649023.0539343,PRIVATE_IP_022,502,1,4.563750,
125,1781649023.2593064,PRIVATE_IP_022,502,1,5.196397,
126,1781649023.4637444,PRIVATE_IP_022,502,1,4.272627,
127,1781649023.667595,PRIVATE_IP_022,502,1,3.718014,
128,1781649023.8730073,PRIVATE_IP_022,502,1,5.242450,
129,1781649024.0777757,PRIVATE_IP_022,502,1,4.467226,
130,1781649024.2815502,PRIVATE_IP_022,502,1,3.615428,
131,1781649024.4855282,PRIVATE_IP_022,502,1,3.851694,
132,1781649024.689636,PRIVATE_IP_022,502,1,3.958074,
133,1781649024.893937,PRIVATE_IP_022,502,1,4.138507,
134,1781649025.0975087,PRIVATE_IP_022,502,1,3.440397,
135,1781649025.301752,PRIVATE_IP_022,502,1,4.042954,
136,1781649025.5067885,PRIVATE_IP_022,502,1,4.834614,
137,1781649025.7112012,PRIVATE_IP_022,502,1,4.147416,
138,1781649025.9158201,PRIVATE_IP_022,502,1,4.379958,
139,1781649026.1195536,PRIVATE_IP_022,502,1,3.568101,
140,1781649026.3240829,PRIVATE_IP_022,502,1,4.270866,
141,1781649026.5287642,PRIVATE_IP_022,502,1,4.471180,
142,1781649026.7328372,PRIVATE_IP_022,502,1,3.943376,
143,1781649026.9378264,PRIVATE_IP_022,502,1,4.736023,
144,1781649027.1429718,PRIVATE_IP_022,502,1,4.694144,
145,1781649027.3481095,PRIVATE_IP_022,502,1,4.900809,
146,1781649027.5527976,PRIVATE_IP_022,502,1,4.449603,
147,1781649027.7579486,PRIVATE_IP_022,502,1,4.934155,
