sample,elapsed_s,mem_total_mib,swpd_mib,free_mib,buff_mib,cache_mib,available_proxy_mib,used_including_cache_mib,used_including_cache_pct,used_without_buffer_cache_mib,used_without_buffer_cache_pct,swap_in_kib_s,swap_out_kib_s,context_switches_s,cpu_user_pct,cpu_system_pct,cpu_idle_pct,cpu_iowait_pct
11,10,24032.0,4.03515625,2136.77734375,393.51953125,19963.23046875,22493.52734375,21895.22265625,91.10861624604694,1538.47265625,6.401767044981691,0.0,0.0,2116.0,5.0,2.0,93.0,0.0
12,11,24032.0,4.03515625,2136.49609375,393.51953125,19963.26171875,22493.27734375,21895.50390625,91.1097865606275,1538.72265625,6.402807324608855,0.0,0.0,3508.0,7.0,5.0,88.0,0.0
13,12,24032.0,4.03515625,2134.1328125,393.51953125,19963.27734375,22490.9296875,21897.8671875,91.11962045397803,1541.0703125,6.41257620048269,0.0,0.0,7725.0,8.0,4.0,89.0,0.0
14,13,24032.0,4.03515625,2133.65234375,393.51953125,19963.3359375,22490.5078125,21898.34765625,91.12161974138648,1541.4921875,6.414331672353529,0.0,0.0,1703.0,4.0,2.0,94.0,0.0
15,14,24032.0,4.03515625,2139.7265625,393.51953125,19963.35546875,22496.6015625,21892.2734375,91.09634419732025,1535.3984375,6.388974856441411,0.0,0.0,1781.0,4.0,2.0,93.0,0.0
16,15,24032.0,4.03515625,2141.90234375,393.51953125,19963.38671875,22498.80859375,21890.09765625,91.08729051369008,1533.19140625,6.379791137857856,0.0,0.0,1746.0,5.0,3.0,93.0,0.0
17,16,24032.0,4.03515625,2141.58203125,393.51953125,19963.41796875,22498.51953125,21890.41796875,91.08862337196238,1533.48046875,6.380993961176765,0.0,0.0,2543.0,10.0,4.0,86.0,0.0
18,17,24032.0,4.03515625,2140.734375,393.51953125,19963.4609375,22497.71484375,21891.265625,91.09215057007324,1534.28515625,6.3843423612266985,0.0,0.0,2036.0,6.0,3.0,91.0,0.0
19,18,24032.0,4.03515625,2146.515625,393.51953125,19963.48046875,22503.515625,21885.484375,91.06809410369507,1528.484375,6.360204623002663,0.0,0.0,1655.0,4.0,2.0,94.0,0.0
20,19,24032.0,4.03515625,2144.3046875,393.51953125,19963.50390625,22501.328125,21887.6953125,91.0772940766478,1530.671875,6.369307069740346,0.0,0.0,1877.0,5.0,2.0,93.0,0.0
21,20,24032.0,4.03515625,2154.6015625,393.51953125,19963.55078125,22511.671875,21877.3984375,91.03444755950399,1520.328125,6.3262655001664445,0.0,0.0,3376.0,5.0,3.0,92.0,0.0
22,21,24032.0,4.03515625,2153.875,393.51953125,19963.56640625,22510.9609375,21878.125,91.03747087217043,1521.0390625,6.329223795356191,0.0,0.0,3039.0,6.0,5.0,89.0,0.0
23,22,24032.0,4.03515625,2154.19921875,393.51953125,19963.6171875,22511.3359375,21877.80078125,91.03612175952897,1520.6640625,6.327663375915446,0.0,0.0,2061.0,4.0,2.0,94.0,0.0
24,23,24032.0,4.03515625,2150.265625,393.51953125,19963.6328125,22507.41796875,21881.734375,91.05248990928762,1524.58203125,6.343966508197403,0.0,0.0,2200.0,5.0,2.0,93.0,0.0
25,24,24032.0,4.03515625,2151.33984375,393.51953125,19963.65625,22508.515625,21880.66015625,91.04801995776465,1523.484375,6.339399030459387,0.0,0.0,4353.0,5.0,3.0,92.0,0.0
26,25,24032.0,4.03515625,2152.47265625,393.51953125,19963.67578125,22509.66796875,21879.52734375,91.04330619070407,1522.33203125,6.33460399155293,0.0,0.0,2671.0,5.0,3.0,92.0,0.0
27,26,24032.0,4.03515625,2154.01953125,393.51953125,19963.69921875,22511.23828125,21877.98046875,91.03686946051099,1520.76171875,6.328069735144807,0.0,0.0,3060.0,5.0,4.0,91.0,0.0
28,27,24032.0,4.03515625,2153.85546875,393.51953125,19963.71875,22511.09375,21878.14453125,91.0375521440163,1520.90625,6.328671146804261,0.0,0.0,2345.0,5.0,2.0,93.0,0.0
29,28,24032.0,4.03515625,2151.671875,393.51953125,19963.75390625,22508.9453125,21880.328125,91.04663833638482,1523.0546875,6.3376110498502,0.0,0.0,2438.0,8.0,2.0,89.0,0.0
30,29,24032.0,4.03515625,2155.16796875,393.51953125,19963.765625,22512.453125,21876.83203125,91.03209067597369,1519.546875,6.323014626331558,0.0,0.0,2591.0,5.0,3.0,92.0,0.0
31,30,24032.0,4.03515625,2160.73046875,393.51953125,19963.78515625,22518.03515625,21871.26953125,91.0089444542693,1513.96484375,6.299787132781291,0.0,0.0,2366.0,5.0,2.0,93.0,0.0
32,31,24032.0,4.03515625,2156.57421875,393.51953125,19963.80078125,22513.89453125,21875.42578125,91.0262391030709,1518.10546875,6.317016764106191,0.0,0.0,2893.0,6.0,3.0,91.0,0.0
33,32,24032.0,4.03515625,2150.4453125,393.51953125,19963.84375,22507.80859375,21881.5546875,91.0517422083056,1524.19140625,6.34234107127996,0.0,0.0,3045.0,6.0,4.0,89.0,0.0
34,33,24032.0,4.03515625,2156.625,393.51953125,19963.859375,22514.00390625,21875.375,91.02602779627163,1517.99609375,6.316561641769308,0.0,0.0,2500.0,5.0,3.0,92.0,0.0
35,34,24032.0,4.03515625,2155.1484375,393.51953125,19963.90625,22512.57421875,21876.8515625,91.03217194781958,1519.42578125,6.322510740887151,0.0,0.0,2199.0,4.0,2.0,94.0,0.0
36,35,24032.0,4.03515625,2156.9140625,393.51953125,19963.92578125,22514.359375,21875.0859375,91.02482497295273,1517.640625,6.315082494174434,0.0,0.0,2389.0,4.0,2.0,93.0,0.0
37,36,24032.0,4.03515625,2154.9453125,393.51953125,19963.96875,22512.43359375,21877.0546875,91.03301717501664,1519.56640625,6.323095898177431,0.0,0.0,2265.0,5.0,2.0,93.0,0.0
38,37,24032.0,4.03515625,2151.45703125,393.51953125,19964.1171875,22509.09375,21880.54296875,91.04753232668942,1522.90625,6.336993383821571,0.0,0.0,3709.0,6.0,5.0,89.0,0.0
39,38,24032.0,4.03515625,2149.26953125,393.51953125,19964.14453125,22506.93359375,21882.73046875,91.05663477342709,1525.06640625,6.345982049975034,0.0,0.0,1999.0,4.0,2.0,94.0,0.0
40,39,24032.0,4.03515625,2158.83984375,393.51953125,19964.16796875,22516.52734375,21873.16015625,91.01681156894973,1515.47265625,6.306061319282623,0.0,0.0,2759.0,10.0,3.0,87.0,0.0
41,40,24032.0,4.03515625,2164.88671875,393.51953125,19964.2265625,22522.6328125,21867.11328125,90.99164980546772,1509.3671875,6.280655740262983,0.0,0.0,2178.0,4.0,2.0,94.0,0.0
42,41,24032.0,4.03515625,2160.8828125,393.51953125,19964.23828125,22518.640625,21871.1171875,91.00831053387151,1513.359375,6.297267705559255,0.0,0.0,2230.0,4.0,2.0,93.0,0.0
43,42,24032.0,4.03515625,2137.828125,393.51953125,19964.2890625,22495.63671875,21894.171875,91.10424382073901,1536.36328125,6.392989685627497,0.0,0.0,8413.0,7.0,4.0,88.0,0.0
44,43,24032.0,4.03515625,2141.0390625,393.51953125,19964.32421875,22498.8828125,21890.9609375,91.09088272927764,1533.1171875,6.379482304843542,0.0,0.0,2615.0,5.0,3.0,91.0,0.0
45,44,24032.0,4.03515625,2145.7734375,393.51953125,19964.34765625,22503.640625,21886.2265625,91.07118243383822,1528.359375,6.35968448318908,0.0,0.0,2164.0,4.0,2.0,94.0,0.0
46,45,24032.0,4.03515625,2143.5859375,393.51953125,19964.37109375,22501.4765625,21888.4140625,91.0802848805759,1530.5234375,6.368689403711718,0.0,0.0,2268.0,4.0,3.0,93.0,0.0
47,46,24032.0,4.03515625,2146.4296875,393.51953125,19964.38671875,22504.3359375,21885.5703125,91.0684516998169,1527.6640625,6.356791205476033,0.0,0.0,2012.0,4.0,2.0,94.0,0.0
48,47,24032.0,4.03515625,2142.6015625,393.51953125,19964.39453125,22500.515625,21889.3984375,91.08438098160786,1531.484375,6.372687978528628,0.0,0.0,3178.0,6.0,4.0,90.0,0.0
49,48,24032.0,4.03515625,2146.0546875,393.51953125,19964.4453125,22504.01953125,21885.9453125,91.07001211925765,1527.98046875,6.358107809379161,0.0,0.0,2027.0,4.0,2.0,94.0,0.0
50,49,24032.0,4.03515625,2145.34375,393.51953125,19964.453125,22503.31640625,21886.65625,91.07297041444741,1528.68359375,6.361033595830559,0.0,0.0,2516.0,4.0,2.0,94.0,0.0
51,50,24032.0,4.03515625,2140.66796875,393.51953125,19964.49609375,22498.68359375,21891.33203125,91.0924268943492,1533.31640625,6.380311277671439,0.0,0.0,4016.0,10.0,2.0,87.0,0.0
52,51,24032.0,4.03515625,2138.9453125,393.51953125,19964.51171875,22496.9765625,21893.0546875,91.09959507115512,1535.0234375,6.387414437000666,0.0,0.0,2431.0,4.0,2.0,93.0,0.0
53,52,24032.0,4.03515625,2143.6015625,393.51953125,19964.55078125,22501.671875,21888.3984375,91.0802198630992,1530.328125,6.367876685252996,0.0,0.0,2165.0,4.0,2.0,94.0,0.0
54,53,24032.0,4.03515625,2139.4609375,393.51953125,19964.5703125,22497.55078125,21892.5390625,91.0974494944241,1534.44921875,6.385025044732023,0.0,0.0,3415.0,7.0,4.0,89.0,0.0
55,54,24032.0,4.03515625,2144.05859375,393.51953125,19964.60546875,22502.18359375,21887.94140625,91.0783181019058,1529.81640625,6.365747362891145,0.0,0.0,4026.0,5.0,3.0,93.0,0.0
56,55,24032.0,4.03515625,2142.9921875,393.51953125,19964.61328125,22501.125,21889.0078125,91.08275554469041,1530.875,6.370152296937418,0.0,0.0,2621.0,4.0,3.0,93.0,0.0
57,56,24032.0,4.03515625,2142.9921875,393.51953125,19964.65234375,22501.1640625,21889.0078125,91.08275554469041,1530.8359375,6.369989753245672,0.0,0.0,2097.0,4.0,2.0,94.0,0.0
58,57,24032.0,4.03515625,2142.25390625,393.51953125,19964.6640625,22500.4375,21889.74609375,91.08582762046437,1531.5625,6.373013065912117,0.0,0.0,2250.0,4.0,2.0,93.0,0.0
59,58,24032.0,4.03515625,2143.83203125,393.51953125,19964.71484375,22502.06640625,21888.16796875,91.07926085531791,1529.93359375,6.366234993966378,0.0,0.0,3041.0,7.0,4.0,89.0,0.0
60,59,24032.0,4.03515625,2139.16015625,393.51953125,19964.734375,22497.4140625,21892.83984375,91.09870108085053,1534.5859375,6.3855939476531285,0.0,0.0,2570.0,5.0,3.0,92.0,0.0
61,60,24032.0,4.03515625,2156.06640625,393.51953125,19964.76171875,22514.34765625,21875.93359375,91.02835217106359,1517.65234375,6.315131257281957,0.0,0.0,2314.0,4.0,2.0,94.0,0.0
62,61,24032.0,4.03515625,2151.66796875,393.51953125,19964.7734375,22509.9609375,21880.33203125,91.04665459075399,1522.0390625,6.333384913864847,0.0,0.0,2292.0,10.0,3.0,87.0,0.0
63,62,24032.0,4.03515625,2149.453125,393.51953125,19964.80859375,22507.78125,21882.546875,91.0558708180759,1524.21875,6.342454851864181,0.0,0.0,2059.0,4.0,2.0,93.0,0.0
64,63,24032.0,4.03515625,2154.61328125,393.51953125,19964.82421875,22512.95703125,21877.38671875,91.03439879639647,1519.04296875,6.320917812708056,0.0,0.0,3423.0,7.0,5.0,89.0,0.0
65,64,24032.0,4.03515625,2152.203125,393.51953125,19964.859375,22510.58203125,21879.796875,91.04442774217709,1521.41796875,6.330800469166112,0.0,0.0,2158.0,5.0,3.0,93.0,0.0
66,65,24032.0,4.03515625,2155.9296875,393.51953125,19964.8828125,22514.33203125,21876.0703125,91.02892107398469,1517.66796875,6.315196274758655,0.0,0.0,2185.0,5.0,3.0,92.0,0.0
67,66,24032.0,4.03515625,2154.97265625,393.51953125,19964.90234375,22513.39453125,21877.02734375,91.03290339443242,1518.60546875,6.319097323360519,0.0,0.0,2555.0,5.0,2.0,93.0,0.0
68,67,24032.0,4.03515625,2156.265625,393.51953125,19964.9296875,22514.71484375,21875.734375,91.02752319823568,1517.28515625,6.31360334657956,0.0,0.0,2327.0,5.0,3.0,93.0,0.0
69,68,24032.0,4.03515625,2151.2109375,393.51953125,19964.953125,22509.68359375,21880.7890625,91.04855635194741,1522.31640625,6.3345389740762315,0.0,0.0,2897.0,5.0,4.0,91.0,0.0
70,69,24032.0,4.03515625,2150.47265625,393.51953125,19964.9921875,22508.984375,21881.52734375,91.05162842772138,1523.015625,6.337448506158455,0.0,0.0,2467.0,4.0,3.0,93.0,0.0
