register_signature,server_ip,unit_id,function_code,function_name,start_addr,quantity,poll_interval_ms
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2002.2621154785156
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1998.9442825317383
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.5503425598145
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1996.732234954834
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.5431900024414
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2004.3447017669678
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1994.7350025177002
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2002.0620822906494
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.6049404144287
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1998.326063156128
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.9799003601074
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.7389316558838
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2001.0299682617188
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2001.8703937530518
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.1557598114014
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.3031024932861
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.6322860717773
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.6694793701172
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1999.5338916778564
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2003.248691558838
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1996.809959411621
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2001.7693042755127
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2000.28395652771
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,1998.0921745300293
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2002.3014545440674
PRIVATE_IP_017|U1|FC3|addr=1|qty=1,PRIVATE_IP_017,1,3,Read Holding Registers,1.0,1.0,2001.7149448394775
