status,client_ip,server_ip,client_port,server_port,transaction_id,unit_id,request_time_s,response_time_s,rtt_ms,function_code,function_name,start_addr,quantity,request_bytes,response_bytes,total_adu_bytes,is_exception,exception_code,exception_name,register_signature
matched,PRIVATE_IP_001,PRIVATE_IP_015,39332,502,201,1,69.17772889137268,69.19664454460144,18.915653228759766,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_015|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_026,36268,502,146,1,69.19453883171082,69.1968104839325,2.2716522216796875,4,Read Input Registers,0.0,30.0,12.0,69,81,False,,,PRIVATE_IP_026|U1|FC4|addr=0|qty=30
matched,PRIVATE_IP_001,PRIVATE_IP_014,55738,502,201,1,69.18242144584656,69.19994902610779,17.52758026123047,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_014|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,142,1,69.19466948509216,69.20133399963379,6.664514541625977,3,Read Holding Registers,301.0,22.0,12.0,53,65,False,,,PRIVATE_IP_016|U1|FC3|addr=301|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,74,1,69.1947340965271,69.2022168636322,7.482767105102539,3,Read Holding Registers,3.0,1.0,12.0,11,23,False,,,PRIVATE_IP_022|U1|FC3|addr=3|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,143,1,69.20409822463989,69.20834875106812,4.250526428222656,3,Read Holding Registers,2.0,123.0,12.0,255,267,False,,,PRIVATE_IP_016|U1|FC3|addr=2|qty=123
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,75,1,69.20648622512817,69.21272683143616,6.240606307983398,3,Read Holding Registers,97.0,1.0,12.0,11,23,False,,,PRIVATE_IP_022|U1|FC3|addr=97|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,144,1,69.21214938163757,69.21926093101501,7.111549377441406,3,Read Holding Registers,125.0,88.0,12.0,185,197,False,,,PRIVATE_IP_016|U1|FC3|addr=125|qty=88
matched,PRIVATE_IP_001,PRIVATE_IP_021,44326,502,146,1,70.02820253372192,70.03348350524902,5.280971527099609,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_021|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_019,38884,502,146,1,70.02832865715027,70.03363370895386,5.305051803588867,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_020,59748,502,146,1,70.04763197898865,70.05280470848083,5.1727294921875,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_018,57898,502,146,1,70.10680794715881,70.11220622062683,5.398273468017578,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_018,57952,502,72,1,70.17111372947693,70.17582988739014,4.716157913208008,3,Read Holding Registers,24.0,1.0,12.0,11,23,False,,,PRIVATE_IP_018|U1|FC3|addr=24|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_019,38980,502,72,1,70.17105960845947,70.17626118659973,5.201578140258789,3,Read Holding Registers,53.0,1.0,12.0,11,23,False,,,PRIVATE_IP_019|U1|FC3|addr=53|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_020,59746,502,74,1,70.17479014396667,70.1793007850647,4.510641098022461,3,Read Holding Registers,0.0,76.0,12.0,161,173,False,,,PRIVATE_IP_020|U1|FC3|addr=0|qty=76
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,76,1,70.1781919002533,70.18712782859802,8.935928344726562,3,Read Holding Registers,94.0,75.0,12.0,159,171,False,,,PRIVATE_IP_022|U1|FC3|addr=94|qty=75
matched,PRIVATE_IP_001,PRIVATE_IP_026,36268,502,147,1,70.19294691085815,70.19515633583069,2.2094249725341797,4,Read Input Registers,0.0,30.0,12.0,69,81,False,,,PRIVATE_IP_026|U1|FC4|addr=0|qty=30
matched,PRIVATE_IP_001,PRIVATE_IP_017,34020,502,40,1,70.1781497001648,70.19528412818909,17.134428024291992,3,Read Holding Registers,1.0,1.0,12.0,9,21,True,2.0,Illegal Data Address,PRIVATE_IP_017|U1|FC3|addr=1|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,145,1,70.19302821159363,70.1969542503357,3.9260387420654297,3,Read Holding Registers,301.0,22.0,12.0,53,65,False,,,PRIVATE_IP_016|U1|FC3|addr=301|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_013,58538,502,33,1,70.18110489845276,70.1976945400238,16.589641571044922,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_013|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,146,1,70.19907736778259,70.20340347290039,4.326105117797852,3,Read Holding Registers,2.0,123.0,12.0,255,267,False,,,PRIVATE_IP_016|U1|FC3|addr=2|qty=123
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,147,1,70.20653080940247,70.21216416358948,5.633354187011719,3,Read Holding Registers,125.0,88.0,12.0,185,197,False,,,PRIVATE_IP_016|U1|FC3|addr=125|qty=88
matched,PRIVATE_IP_001,PRIVATE_IP_019,38884,502,147,1,71.02993178367615,71.03501892089844,5.087137222290039,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_021,44326,502,147,1,71.0297679901123,71.0352509021759,5.482912063598633,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_021|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_020,59748,502,147,1,71.0514509677887,71.05661392211914,5.162954330444336,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_018,57898,502,147,1,71.10703015327454,71.11214637756348,5.11622428894043,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_016,59144,502,43,1,71.1760630607605,71.18071627616882,4.653215408325195,3,Read Holding Registers,1.0,1.0,12.0,11,23,False,,,PRIVATE_IP_016|U1|FC3|addr=1|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_023,53918,502,202,1,71.17895364761353,71.1819486618042,2.995014190673828,3,Read Holding Registers,0.0,36.0,12.0,81,93,False,,,PRIVATE_IP_023|U1|FC3|addr=0|qty=36
matched,PRIVATE_IP_001,PRIVATE_IP_016,59144,502,44,1,71.1843318939209,71.18888640403748,4.554510116577148,3,Read Holding Registers,215.0,1.0,12.0,11,23,False,,,PRIVATE_IP_016|U1|FC3|addr=215|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,77,1,71.18311405181885,71.19110870361328,7.994651794433594,3,Read Holding Registers,0.0,75.0,12.0,159,171,False,,,PRIVATE_IP_022|U1|FC3|addr=0|qty=75
matched,PRIVATE_IP_001,PRIVATE_IP_015,39332,502,202,1,71.17905354499817,71.19486093521118,15.807390213012695,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_015|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_026,36268,502,148,1,71.19440603256226,71.19661092758179,2.20489501953125,4,Read Input Registers,0.0,30.0,12.0,69,81,False,,,PRIVATE_IP_026|U1|FC4|addr=0|qty=30
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,148,1,71.19448018074036,71.19908833503723,4.608154296875,3,Read Holding Registers,301.0,22.0,12.0,53,65,False,,,PRIVATE_IP_016|U1|FC3|addr=301|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_014,55738,502,202,1,71.18303775787354,71.20184254646301,18.80478858947754,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_014|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,78,1,71.19558644294739,71.20288252830505,7.296085357666016,3,Read Holding Registers,3.0,1.0,12.0,11,23,False,,,PRIVATE_IP_022|U1|FC3|addr=3|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_010,36786,502,202,1,71.18012475967407,71.20466208457947,24.537324905395508,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_010|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,149,1,71.20562481880188,71.21029329299927,4.668474197387695,3,Read Holding Registers,2.0,123.0,12.0,255,267,False,,,PRIVATE_IP_016|U1|FC3|addr=2|qty=123
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,79,1,71.20886731147766,71.21395683288574,5.089521408081055,3,Read Holding Registers,97.0,1.0,12.0,11,23,False,,,PRIVATE_IP_022|U1|FC3|addr=97|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,150,1,71.21283507347107,71.21941637992859,6.581306457519531,3,Read Holding Registers,125.0,88.0,12.0,185,197,False,,,PRIVATE_IP_016|U1|FC3|addr=125|qty=88
matched,PRIVATE_IP_001,PRIVATE_IP_019,38884,502,148,1,72.02915501594543,72.03414487838745,4.989862442016602,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_021,44326,502,148,1,72.02899026870728,72.03430557250977,5.315303802490234,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_021|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_020,59748,502,148,1,72.04675269126892,72.0513527393341,4.600048065185547,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_018,57898,502,148,1,72.10729932785034,72.11210680007935,4.807472229003906,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_018,57952,502,73,1,72.1715943813324,72.17592310905457,4.328727722167969,3,Read Holding Registers,24.0,1.0,12.0,11,23,False,,,PRIVATE_IP_018|U1|FC3|addr=24|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_019,38980,502,73,1,72.17154240608215,72.17656350135803,5.021095275878906,3,Read Holding Registers,53.0,1.0,12.0,11,23,False,,,PRIVATE_IP_019|U1|FC3|addr=53|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_020,59746,502,75,1,72.17475771903992,72.1793441772461,4.586458206176758,3,Read Holding Registers,0.0,76.0,12.0,161,173,False,,,PRIVATE_IP_020|U1|FC3|addr=0|qty=76
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,80,1,72.17826294898987,72.18540072441101,7.137775421142578,3,Read Holding Registers,94.0,75.0,12.0,159,171,False,,,PRIVATE_IP_022|U1|FC3|addr=94|qty=75
matched,PRIVATE_IP_001,PRIVATE_IP_017,34020,502,41,1,72.17822766304016,72.19454908370972,16.321420669555664,3,Read Holding Registers,1.0,1.0,12.0,9,21,True,2.0,Illegal Data Address,PRIVATE_IP_017|U1|FC3|addr=1|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_026,36268,502,149,1,72.19263124465942,72.1946964263916,2.0651817321777344,4,Read Input Registers,0.0,30.0,12.0,69,81,False,,,PRIVATE_IP_026|U1|FC4|addr=0|qty=30
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,151,1,72.19271516799927,72.19794726371765,5.232095718383789,3,Read Holding Registers,301.0,22.0,12.0,53,65,False,,,PRIVATE_IP_016|U1|FC3|addr=301|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_013,58538,502,34,1,72.18248629570007,72.20078086853027,18.294572830200195,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_013|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,152,1,72.19983386993408,72.20530319213867,5.469322204589844,3,Read Holding Registers,2.0,123.0,12.0,255,267,False,,,PRIVATE_IP_016|U1|FC3|addr=2|qty=123
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,153,1,72.20882606506348,72.21424984931946,5.423784255981445,3,Read Holding Registers,125.0,88.0,12.0,185,197,False,,,PRIVATE_IP_016|U1|FC3|addr=125|qty=88
matched,PRIVATE_IP_001,PRIVATE_IP_021,44326,502,149,1,73.02890014648438,73.0334370136261,4.536867141723633,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_021|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_019,38884,502,149,1,73.02909016609192,73.03456258773804,5.472421646118164,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_020,59748,502,149,1,73.04660296440125,73.05147504806519,4.87208366394043,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_018,57898,502,149,1,73.10824418067932,73.11322450637817,4.980325698852539,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_016,59144,502,45,1,73.17503786087036,73.18400478363037,8.966922760009766,3,Read Holding Registers,1.0,1.0,12.0,11,23,False,,,PRIVATE_IP_016|U1|FC3|addr=1|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_023,53918,502,203,1,73.1815333366394,73.18414759635925,2.614259719848633,3,Read Holding Registers,0.0,36.0,12.0,81,93,False,,,PRIVATE_IP_023|U1|FC3|addr=0|qty=36
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,81,1,73.18715620040894,73.19623827934265,9.08207893371582,3,Read Holding Registers,0.0,75.0,12.0,159,171,False,,,PRIVATE_IP_022|U1|FC3|addr=0|qty=75
matched,PRIVATE_IP_001,PRIVATE_IP_016,59144,502,46,1,73.18861484527588,73.19642376899719,7.808923721313477,3,Read Holding Registers,215.0,1.0,12.0,11,23,False,,,PRIVATE_IP_016|U1|FC3|addr=215|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_026,36268,502,150,1,73.19270706176758,73.19652032852173,3.8132667541503906,4,Read Input Registers,0.0,30.0,12.0,69,81,False,,,PRIVATE_IP_026|U1|FC4|addr=0|qty=30
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,154,1,73.19276022911072,73.19924712181091,6.4868927001953125,3,Read Holding Registers,301.0,22.0,12.0,53,65,False,,,PRIVATE_IP_016|U1|FC3|addr=301|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_015,39332,502,203,1,73.18158054351807,73.20081067085266,19.230127334594727,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_015|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_014,55738,502,203,1,73.18711948394775,73.20354104042053,16.42155647277832,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_014|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,82,1,73.19871759414673,73.20569038391113,6.972789764404297,3,Read Holding Registers,3.0,1.0,12.0,11,23,False,,,PRIVATE_IP_022|U1|FC3|addr=3|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,155,1,73.20265865325928,73.20976638793945,7.107734680175781,3,Read Holding Registers,2.0,123.0,12.0,255,267,False,,,PRIVATE_IP_016|U1|FC3|addr=2|qty=123
matched,PRIVATE_IP_001,PRIVATE_IP_010,36786,502,203,1,73.18706679344177,73.21004939079285,22.98259735107422,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_010|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,83,1,73.20744609832764,73.2156970500946,8.250951766967773,3,Read Holding Registers,97.0,1.0,12.0,11,23,False,,,PRIVATE_IP_022|U1|FC3|addr=97|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,156,1,73.21313214302063,73.21930050849915,6.168365478515625,3,Read Holding Registers,125.0,88.0,12.0,185,197,False,,,PRIVATE_IP_016|U1|FC3|addr=125|qty=88
matched,PRIVATE_IP_001,PRIVATE_IP_021,44326,502,150,1,74.02934765815735,74.03451085090637,5.1631927490234375,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_021|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_019,38884,502,150,1,74.02954483032227,74.03571605682373,6.171226501464844,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_020,59748,502,150,1,74.04988813400269,74.05459833145142,4.710197448730469,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_018,57898,502,150,1,74.10972929000854,74.11732792854309,7.598638534545898,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_019,38980,502,74,1,74.18685603141785,74.19035243988037,3.496408462524414,3,Read Holding Registers,53.0,1.0,12.0,11,23,False,,,PRIVATE_IP_019|U1|FC3|addr=53|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_018,57952,502,74,1,74.1868953704834,74.1907422542572,3.846883773803711,3,Read Holding Registers,24.0,1.0,12.0,11,23,False,,,PRIVATE_IP_018|U1|FC3|addr=24|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_020,59746,502,76,1,74.18692564964294,74.19128942489624,4.363775253295898,3,Read Holding Registers,0.0,76.0,12.0,161,173,False,,,PRIVATE_IP_020|U1|FC3|addr=0|qty=76
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,84,1,74.18698954582214,74.19299340248108,6.003856658935547,3,Read Holding Registers,94.0,75.0,12.0,159,171,False,,,PRIVATE_IP_022|U1|FC3|addr=94|qty=75
matched,PRIVATE_IP_001,PRIVATE_IP_026,36268,502,151,1,74.1935133934021,74.19554996490479,2.036571502685547,4,Read Input Registers,0.0,30.0,12.0,69,81,False,,,PRIVATE_IP_026|U1|FC4|addr=0|qty=30
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,157,1,74.19357204437256,74.19911313056946,5.541086196899414,3,Read Holding Registers,301.0,22.0,12.0,53,65,False,,,PRIVATE_IP_016|U1|FC3|addr=301|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_017,34020,502,42,1,74.18695545196533,74.20185327529907,14.897823333740234,3,Read Holding Registers,1.0,1.0,12.0,9,21,True,2.0,Illegal Data Address,PRIVATE_IP_017|U1|FC3|addr=1|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_013,58538,502,35,1,74.18701958656311,74.20347905158997,16.45946502685547,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_013|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,158,1,74.20303106307983,74.20843148231506,5.400419235229492,3,Read Holding Registers,2.0,123.0,12.0,255,267,False,,,PRIVATE_IP_016|U1|FC3|addr=2|qty=123
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,159,1,74.2131621837616,74.22019147872925,7.029294967651367,3,Read Holding Registers,125.0,88.0,12.0,185,197,False,,,PRIVATE_IP_016|U1|FC3|addr=125|qty=88
matched,PRIVATE_IP_001,PRIVATE_IP_021,44326,502,151,1,75.02948021888733,75.0344877243042,5.007505416870117,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_021|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_019,38884,502,151,1,75.02962303161621,75.03477478027344,5.1517486572265625,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
unmatched_response,PRIVATE_IP_001,PRIVATE_IP_018,57898,502,150,1,,75.04029774665833,,3,Read Holding Registers,,,,209,209,False,,,PRIVATE_IP_018|U1|FC3|no_addr
matched,PRIVATE_IP_001,PRIVATE_IP_020,59748,502,151,1,75.049551486969,75.05454087257385,4.989385604858398,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_018,57898,502,151,1,75.10794377326965,75.11319923400879,5.255460739135742,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_023,53918,502,204,1,75.1768445968628,75.17954659461975,2.701997756958008,3,Read Holding Registers,0.0,36.0,12.0,81,93,False,,,PRIVATE_IP_023|U1|FC3|addr=0|qty=36
matched,PRIVATE_IP_001,PRIVATE_IP_016,59144,502,47,1,75.17542743682861,75.18073606491089,5.308628082275391,3,Read Holding Registers,1.0,1.0,12.0,11,23,False,,,PRIVATE_IP_016|U1|FC3|addr=1|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_016,59144,502,48,1,75.18436121940613,75.18890857696533,4.547357559204102,3,Read Holding Registers,215.0,1.0,12.0,11,23,False,,,PRIVATE_IP_016|U1|FC3|addr=215|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,85,1,75.18455791473389,75.19449043273926,9.932518005371094,3,Read Holding Registers,0.0,75.0,12.0,159,171,False,,,PRIVATE_IP_022|U1|FC3|addr=0|qty=75
matched,PRIVATE_IP_001,PRIVATE_IP_026,36268,502,152,1,75.19266176223755,75.1950752735138,2.413511276245117,4,Read Input Registers,0.0,30.0,12.0,69,81,False,,,PRIVATE_IP_026|U1|FC4|addr=0|qty=30
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,160,1,75.19272637367249,75.19687461853027,4.148244857788086,3,Read Holding Registers,301.0,22.0,12.0,53,65,False,,,PRIVATE_IP_016|U1|FC3|addr=301|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_015,39332,502,204,1,75.17690920829773,75.19859671592712,21.68750762939453,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_015|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_010,36786,502,204,1,75.18447589874268,75.20408034324646,19.60444450378418,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_010|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_014,55738,502,204,1,75.18452143669128,75.20475816726685,20.236730575561523,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_014|U1|FC3|addr=0|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,86,1,75.19653606414795,75.20576477050781,9.228706359863281,3,Read Holding Registers,3.0,1.0,12.0,11,23,False,,,PRIVATE_IP_022|U1|FC3|addr=3|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,161,1,75.19867992401123,75.20729088783264,8.610963821411133,3,Read Holding Registers,2.0,123.0,12.0,255,267,False,,,PRIVATE_IP_016|U1|FC3|addr=2|qty=123
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,162,1,75.2095832824707,75.21421885490417,4.63557243347168,3,Read Holding Registers,125.0,88.0,12.0,185,197,False,,,PRIVATE_IP_016|U1|FC3|addr=125|qty=88
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,87,1,75.20864367485046,75.21672916412354,8.085489273071289,3,Read Holding Registers,97.0,1.0,12.0,11,23,False,,,PRIVATE_IP_022|U1|FC3|addr=97|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_021,44326,502,152,1,76.02935028076172,76.03426551818848,4.9152374267578125,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_021|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_019,38884,502,152,1,76.02950644493103,76.03470373153687,5.197286605834961,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_020,59748,502,152,1,76.04921102523804,76.05456924438477,5.358219146728516,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_018,57898,502,152,1,76.10808181762695,76.11204290390015,3.9610862731933594,3,Read Holding Registers,0.0,100.0,12.0,209,221,False,,,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
matched,PRIVATE_IP_001,PRIVATE_IP_018,57952,502,75,1,76.19028663635254,76.1942183971405,3.931760787963867,3,Read Holding Registers,24.0,1.0,12.0,11,23,False,,,PRIVATE_IP_018|U1|FC3|addr=24|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_019,38980,502,75,1,76.19019842147827,76.19434094429016,4.142522811889648,3,Read Holding Registers,53.0,1.0,12.0,11,23,False,,,PRIVATE_IP_019|U1|FC3|addr=53|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_020,59746,502,77,1,76.19035768508911,76.19514751434326,4.789829254150391,3,Read Holding Registers,0.0,76.0,12.0,161,173,False,,,PRIVATE_IP_020|U1|FC3|addr=0|qty=76
matched,PRIVATE_IP_001,PRIVATE_IP_022,43314,502,88,1,76.19053745269775,76.19697165489197,6.434202194213867,3,Read Holding Registers,94.0,75.0,12.0,159,171,False,,,PRIVATE_IP_022|U1|FC3|addr=94|qty=75
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,163,1,76.19554114341736,76.2001404762268,4.599332809448242,3,Read Holding Registers,301.0,22.0,12.0,53,65,False,,,PRIVATE_IP_016|U1|FC3|addr=301|qty=22
matched,PRIVATE_IP_001,PRIVATE_IP_026,36268,502,153,1,76.19545531272888,76.20041584968567,4.960536956787109,4,Read Input Registers,0.0,30.0,12.0,69,81,False,,,PRIVATE_IP_026|U1|FC4|addr=0|qty=30
matched,PRIVATE_IP_001,PRIVATE_IP_017,34020,502,43,1,76.19046235084534,76.20719313621521,16.730785369873047,3,Read Holding Registers,1.0,1.0,12.0,9,21,True,2.0,Illegal Data Address,PRIVATE_IP_017|U1|FC3|addr=1|qty=1
matched,PRIVATE_IP_001,PRIVATE_IP_016,59014,502,164,1,76.20419955253601,76.21229124069214,8.09168815612793,3,Read Holding Registers,2.0,123.0,12.0,255,267,False,,,PRIVATE_IP_016|U1|FC3|addr=2|qty=123
matched,PRIVATE_IP_001,PRIVATE_IP_013,58538,502,36,1,76.19198560714722,76.21544551849365,23.459911346435547,3,Read Holding Registers,0.0,22.0,12.0,53,65,False,,,PRIVATE_IP_013|U1|FC3|addr=0|qty=22
