sample,elapsed_s,mem_total_mib,swpd_mib,free_mib,buff_mib,cache_mib,available_proxy_mib,used_including_cache_mib,used_including_cache_pct,used_without_buffer_cache_mib,used_without_buffer_cache_pct,swap_in_kib_s,swap_out_kib_s,context_switches_s,cpu_user_pct,cpu_system_pct,cpu_idle_pct,cpu_iowait_pct
56,55,24032.0,4.03515625,2274.33984375,392.83984375,19853.5703125,22520.75,21757.66015625,90.53620238120007,1511.25,6.28849034620506,0.0,0.0,3051.0,6.0,3.0,91.0,0.0
57,56,24032.0,4.03515625,2277.83984375,392.83984375,19853.609375,22524.2890625,21754.16015625,90.52163846641977,1507.7109375,6.273763887733022,0.0,0.0,2321.0,9.0,2.0,89.0,0.0
58,57,24032.0,4.03515625,2275.828125,392.83984375,19853.61328125,22522.28125,21756.171875,90.5300094665446,1509.71875,6.282118633488682,0.0,0.0,2216.0,5.0,2.0,93.0,0.0
59,58,24032.0,4.03515625,2277.41015625,392.83984375,19853.66015625,22523.91015625,21754.58984375,90.52342644702897,1508.08984375,6.275340561542943,0.0,0.0,3360.0,6.0,4.0,89.0,0.0
60,59,24032.0,4.03515625,2275.71484375,392.83984375,19853.68359375,22522.23828125,21756.28515625,90.53048084325066,1509.76171875,6.282297431549601,0.0,0.0,1990.0,5.0,2.0,93.0,0.0
61,60,24032.0,4.03515625,2283.20703125,392.83984375,19853.6953125,22529.7421875,21748.79296875,90.4993049631741,1502.2578125,6.251072788365512,0.0,0.0,2145.0,4.0,2.0,94.0,0.0
62,61,24032.0,4.03515625,2283.6484375,392.83984375,19853.73046875,22530.21875,21748.3515625,90.49746821945739,1501.78125,6.2490897553262315,0.0,0.0,2222.0,4.0,2.0,94.0,0.0
63,62,24032.0,4.03515625,2283.16015625,392.83984375,19853.74609375,22529.74609375,21748.83984375,90.4995000156042,1502.25390625,6.251056533996338,0.0,0.0,2127.0,4.0,2.0,94.0,0.0
64,63,24032.0,4.03515625,2280.484375,392.83984375,19853.80078125,22527.125,21751.515625,90.5106342584887,1504.875,6.261963215712384,0.0,0.0,3209.0,5.0,4.0,91.0,0.0
65,64,24032.0,4.03515625,2279.25390625,392.83984375,19853.82421875,22525.91796875,21752.74609375,90.51575438477862,1506.08203125,6.266985815787283,0.0,0.0,2322.0,5.0,3.0,93.0,0.0
66,65,24032.0,4.03515625,2277.09375,392.83984375,19853.83984375,22523.7734375,21754.90625,90.52474305093209,1508.2265625,6.275909464464048,0.0,0.0,1912.0,4.0,2.0,94.0,0.0
