run_id,scenario,target,port,iface,duration_seconds,interval_seconds,start_stamp,record_type,service,timestamp,sample,metric,value,unit,ok,status,source_file,notes
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,metric,,,,interface_tx_packets_delta,0.000,packets,,,raw/ip_s_link_before.log;raw/ip_s_link_after.log,Delta TX en tun0.
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,metric,,,,interface_rx_packets_delta,0.000,packets,,,raw/ip_s_link_before.log;raw/ip_s_link_after.log,Delta RX en tun0.
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,metric,,,,interface_tx_bytes_delta,0.000,bytes,,,raw/ip_s_link_before.log;raw/ip_s_link_after.log,Delta TX en tun0.
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,metric,,,,interface_rx_bytes_delta,0.000,bytes,,,raw/ip_s_link_before.log;raw/ip_s_link_after.log,Delta RX en tun0.
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335138.432498,1,icmp_rtt_ms,3.28,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335138.632487,2,icmp_rtt_ms,2.59,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335138.833364,3,icmp_rtt_ms,2.46,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335139.034463,4,icmp_rtt_ms,2.59,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335139.235546,5,icmp_rtt_ms,2.65,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335139.437554,6,icmp_rtt_ms,3.60,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335139.637549,7,icmp_rtt_ms,2.61,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335139.838236,8,icmp_rtt_ms,2.36,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335140.038274,9,icmp_rtt_ms,1.77,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335140.240416,10,icmp_rtt_ms,2.83,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335140.440623,11,icmp_rtt_ms,2.69,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335140.641420,12,icmp_rtt_ms,2.41,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335140.842449,13,icmp_rtt_ms,2.62,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335141.044361,14,icmp_rtt_ms,2.01,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335141.245526,15,icmp_rtt_ms,2.76,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335141.446708,16,icmp_rtt_ms,2.76,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335141.647346,17,icmp_rtt_ms,2.33,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335141.848337,18,icmp_rtt_ms,2.74,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335142.049277,19,icmp_rtt_ms,2.80,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335142.250547,20,icmp_rtt_ms,2.87,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335142.450608,21,icmp_rtt_ms,2.64,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335142.651563,22,icmp_rtt_ms,2.51,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335142.853607,23,icmp_rtt_ms,3.66,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335143.053480,24,icmp_rtt_ms,2.51,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335143.254628,25,icmp_rtt_ms,2.73,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335143.456570,26,icmp_rtt_ms,3.55,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335143.656420,27,icmp_rtt_ms,2.48,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335143.857421,28,icmp_rtt_ms,2.59,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335144.058491,29,icmp_rtt_ms,2.66,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335144.259472,30,icmp_rtt_ms,2.55,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335144.460567,31,icmp_rtt_ms,2.70,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335144.661655,32,icmp_rtt_ms,2.61,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335144.862381,33,icmp_rtt_ms,2.36,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335145.063376,34,icmp_rtt_ms,2.57,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335145.264439,35,icmp_rtt_ms,2.58,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335145.465518,36,icmp_rtt_ms,2.64,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335145.667649,37,icmp_rtt_ms,3.81,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335145.867795,38,icmp_rtt_ms,2.61,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335146.068592,39,icmp_rtt_ms,2.31,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335146.269445,40,icmp_rtt_ms,2.45,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335146.470550,41,icmp_rtt_ms,2.60,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335146.671527,42,icmp_rtt_ms,2.59,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335146.872744,43,icmp_rtt_ms,2.84,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335147.073478,44,icmp_rtt_ms,2.27,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335147.274345,45,icmp_rtt_ms,2.47,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335147.475970,46,icmp_rtt_ms,3.21,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335147.676670,47,icmp_rtt_ms,3.23,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335147.878356,48,icmp_rtt_ms,4.35,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335148.077264,49,icmp_rtt_ms,2.57,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335148.278547,50,icmp_rtt_ms,2.99,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335148.479653,51,icmp_rtt_ms,3.52,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335148.679708,52,icmp_rtt_ms,2.50,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335148.880477,53,icmp_rtt_ms,2.43,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335149.082174,54,icmp_rtt_ms,3.31,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335149.282679,55,icmp_rtt_ms,2.98,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335149.482649,56,icmp_rtt_ms,2.58,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
baseline_1h_PRIVATE_IP_022_20260624_160330,baseline_1h,PRIVATE_IP_022,502,tun0,3600,1,20260624_160330,latency_sample,ICMP,1782335149.685618,57,icmp_rtt_ms,4.42,ms,1,OK,raw/ping_PRIVATE_IP_022.log,muestra ICMP echo reply
